,Unnamed: 0.1,Unnamed: 0.1.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,432.2552125453949,213.008931517601,0.9854647517204284,280.84705829620356,209.9588711261749,1.0,,,0.6636859774589539,238.4938716888428,196.08073662966493,0.9997150301933287,235.9829670470208,308.25094413757324,1.0,4.597991743756221,3.7927834031326935,0.0,151.40815424919134,0.0,39.971375315247066,,,False,0
1,1,1,1,431.4547119140625,212.2746893465519,0.9622381925582886,282.3556952476501,210.4128921031952,1.0,,,0.3259414732456207,238.7061252593994,196.2085566818714,0.99963116645813,235.54717409610748,308.42980384826666,1.0,4.4041536408031705,3.9126438093536495,1.5086369514465332,150.60765361785894,0.3982763946879144,39.76004514393796,1.0862379235280313,-1.5754746900043648,True,1
2,2,2,2,431.7571483850479,223.0033871680498,0.890728235244751,282.0649704933166,213.55213057994843,1.0,429.69558560848236,206.4407742023468,0.9536310434341432,238.90280522618974,196.2747929947717,0.8443101644515991,235.6003074645996,311.03809022903437,1.0,7.236503122860593,4.74139494221437,1.217912197113037,150.91009008884438,0.3215257842170174,39.83988761841182,-10.732959739232989,-3.1526717394473915,False,0
3,3,3,3,432.0595848560333,233.73208498954773,0.9991961121559144,281.8805012702942,214.7985050678253,1.0,431.47329664230347,213.62721586227417,0.9999994039535522,239.09948519298007,196.34102930767202,0.5932295322418213,235.64929151535046,311.06826472282415,1.0,10.06885260491801,5.070434700246704,1.033442974090633,151.21252655982974,0.2728263691550977,39.919730092885686,-10.732959739232989,-1.2599516888646185,False,0
4,4,4,4,433.22614121437067,242.45342338085166,0.9079073071479796,282.3346648216248,216.62957096099854,1.0,430.1235134601593,222.52281975746155,0.9999985694885254,239.2961651597704,196.40726562057225,0.04888458549976349,235.74642059206963,310.31570720672613,1.0,12.371264201035492,5.553831531850083,1.4876065254212565,152.37908291816714,0.3927244146385944,40.22769806367772,-8.799011141759575,-1.8865489223711056,False,0
5,5,5,5,436.2532820403576,244.8190112709999,0.9560396075248718,281.5846915245056,217.1973872184753,1.0,434.3596405982971,226.9778782129288,0.9999498128890992,239.49284512656067,196.4735019334725,0.011329846456646921,236.1119993552566,309.7679357528686,1.0,12.99577350746754,5.703733608460494,0.7376332283020588,155.40622374415403,0.19473333361513054,41.02685569615561,-3.841820876403897,-0.9406780791784056,False,0
6,6,6,6,434.2762141227722,247.6110234260559,0.9858242273330688,281.9962348937988,217.61752915382385,1.0,430.9752643108368,228.9507141709328,0.9999470710754396,239.6895250933511,196.5397382463728,0.2632146179676056,236.95600873231888,309.4239683151245,1.0,13.732857756911596,5.814650032128477,1.1491765975952717,153.42915582656866,0.3033797572776672,40.504914694038405,-3.421129846224169,-0.5881217481505219,False,0
7,7,7,7,430.0102989673615,263.86038160324097,1.0,282.2900385856628,218.21852219104767,1.0,420.2820858359337,241.41879320144653,0.9123817086219788,239.88620506014144,196.60597455927302,0.010058638639748095,236.84908837080002,309.6495552062988,1.0,18.022647811832712,5.9733106958942255,1.4429802894592283,149.16324067115798,0.3809431995819125,39.378723726415316,-16.799990276295215,-0.6689643040883406,False,0
8,8,8,8,424.598551273346,283.0415089726448,0.9998447895050048,283.95444850996137,220.16969901323318,1.0,414.461592912674,253.63794112205503,0.9997990727424622,240.08288502693176,196.6722108721733,0.9052129983901978,236.94336795806885,311.21636986732483,1.0,23.086417625644398,6.488416513363135,3.10739021375781,143.75149297714242,0.8203432708162919,37.95003582475249,-19.929943809880022,-2.5646347473933946,False,0
9,9,9,9,418.1085135936737,288.82113218307495,0.9998961687088012,283.878532782197,224.0473713874817,0.9999998807907104,414.2189528942108,259.34828346967697,0.9990462660789492,239.75472784042358,197.87850415706643,0.9998669624328612,236.53225326538086,311.1813709735871,1.0,24.61222374665819,7.512112354510211,3.031474485993442,137.26145529747015,0.800301707917338,36.23668205466874,-8.69049098371945,-3.878415428977668,False,0
