,Unnamed: 0.1,Unnamed: 0.1.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,294.97083091735834,179.13572943210602,1.0,193.9063506126404,184.17428636550903,1.0,234.75966036319733,109.19251823425293,1.0,377.230447769165,197.51746308803558,1.0,148.50525569915771,310.60458087921137,1.0,-4.604070366842226,-3.283129903801996,0.0,101.06448030471792,0.0,26.495713589261584,,,False,0
1,1,1,1,302.99108910560614,184.25591611862183,0.9999959468841552,193.52611112594604,182.2656443119049,1.0,252.9261741638184,103.69115400314331,1.0,376.531042098999,197.53067910671245,1.0,148.07407569885254,311.82751321792597,1.0,-3.2617293231794315,-3.7835117693618807,-0.3802394866943644,109.08473849296571,-0.09968602722148867,28.598356013454836,-9.515295744795825,1.946149160785928,False,0
2,2,2,2,302.10323214530945,183.84481644630432,0.9999997615814208,197.27683353424072,180.2403807640076,1.0,246.59143137931824,94.96379899978638,1.0,376.2909049987793,197.0591698884964,1.0,148.25473594665527,311.86239838600164,1.0,-3.369505854969061,-4.314467875266418,3.3704829216003134,108.19688153266905,0.8836274611907405,28.365589727442927,0.9784134721715732,4.26258267046229,True,2
3,3,3,3,302.6401083469392,183.04898071289062,1.0,194.76954746246338,180.13094414770603,1.0,238.2575616836548,82.96874141693115,1.0,376.3188409805298,197.49541521072388,1.0,148.5864953994751,311.93786549568176,1.0,-3.5781472648200046,-4.343158481827317,0.8631968498229696,108.7337577342988,0.22630123298615104,28.50634064238736,0.9599950887658262,2.509673249392478,True,0
4,4,4,4,302.0938470363617,184.1212239265442,0.9922532439231871,192.9546160697937,182.50050330162048,1.0,230.35420680046082,64.69816493988037,1.0,376.13865184783936,197.2944978475571,1.0,148.9408893585205,312.39989948272705,1.0,-3.2970410937761705,-3.7219396274322416,-0.951734542846708,108.18749642372127,-0.2495128435256596,28.3631292669732,-1.2033731460606798,-2.9847590428705746,False,0
5,5,5,5,302.49165892601013,184.57397031784058,0.9493823051452636,192.4572324752808,184.00137042999268,1.0,230.3332633972168,69.52093899250029,0.9999998807907104,376.430278301239,197.26278400421143,1.0,149.011305809021,312.0776252746582,1.0,-3.178346190520424,-3.328462656601465,-1.4491181373596191,108.58530831336971,-0.3799101228118848,28.46742218827203,-0.6026886380027099,-1.5811364827613,False,0
6,6,6,6,302.50661659240717,184.4620051383972,0.976369559764862,191.9204783439636,184.80972909927368,1.0,228.72326678037643,68.40597304701805,1.0,376.6902208328247,197.37874555587769,1.0,148.4756317138672,311.95314741134644,1.0,-3.2076997014429334,-3.116538153412125,-1.9858722686768149,108.60026597976677,-0.5206290350187623,28.47134358621149,0.11295987425557408,-0.9703343422181016,True,2
7,7,7,7,303.04925686518345,185.040322303772,0.8288159370422363,191.41376161575317,184.8668255805969,1.0,228.48479646444318,70.76796770095825,1.0,376.8979687690735,197.3152403831482,1.0,148.60782623291016,311.79558825492865,1.0,-3.0560843571466583,-3.1015693729708267,-2.4925889968872355,109.14290625254304,-0.653473148609126,28.613605647087173,-0.7930379621467538,-0.5099233774085726,False,0
8,8,8,8,303.59189713795973,185.6186394691467,0.04763347283005714,192.08970880508426,184.48201131820682,1.0,225.77934145927432,76.99987411499023,1.0,377.4117069244385,197.43739211559296,1.0,148.2843713760376,311.16251635551447,1.0,-2.9044690128503983,-3.2024547527858687,-1.8166418075561523,109.68554652531931,-0.4762624898694433,28.75586770796286,-0.7930379621466709,0.7778088578201025,False,0
9,9,9,9,304.134537410736,186.19695663452146,0.06321610510349274,191.4303822517395,184.4677152633667,1.0,225.13531732559204,84.11763381958008,1.0,377.6660771369934,197.33871281147003,1.0,148.3095703125,311.2257738113404,1.0,-2.7528536685541307,-3.2062026983881027,-2.475968360900908,110.22818679809559,-0.6491157758760218,28.898129768838547,-0.7930379621467124,0.6594815244792425,False,0
10,10,10,10,304.6771776835123,186.7752737998962,0.029136603698134426,190.28672885894773,185.4724721908569,1.0,224.3580994606018,89.21989870071411,1.0,377.05043363571167,197.27238535881042,1.0,148.7479305267334,311.0652570724488,1.0,-2.601238324257863,-2.942789165786538,-3.619621753692684,110.77082707087187,-0.948943298359048,29.04039182971423,-0.7930379621467124,-1.5223270234032176,False,0
11,11,11,11,305.21981795628864,187.35359096527097,0.0003676801570691168,189.3842067718506,185.6475520133972,1.0,222.5675632953644,92.00431823730469,1.0,376.6238913536072,197.0583473443985,1.0,148.97598457336426,311.20489954948425,1.0,-2.449622979961596,-2.896889114459905,-4.522143840789823,111.31346734364824,-1.1855542882499457,29.18265389058993,-0.7930379621467513,-0.9193470845980388,False,0
12,12,12,12,305.76245822906486,187.93190813064567,0.0045553375966846926,189.24748516082764,185.63601398468015,1.0,221.1151133775711,91.57888269424437,1.0,376.86000204086304,197.2443689107895,1.0,149.0957450866699,310.5429265499115,1.0,-2.2980076356653445,-2.8999139982108493,-4.6588654518127735,111.85610761642445,-1.2213981043582778,29.324915951465588,-0.7930379621466321,0.1372075982859036,False,0
13,13,13,13,306.3050985018412,188.51022529602048,0.05994939059019089,190.93137645721438,182.8473334312439,1.0,221.69083595275882,88.08448123931885,1.0,377.12351036071783,197.39392793178558,1.0,148.44170495867732,310.9981060028076,1.0,-2.146392291369061,-3.6310124119464326,-2.9749741554260254,112.3987478892008,-0.7799383415415796,29.4671780123413,-0.7930379621467928,3.2576416511274773,False,0
14,14,14,14,306.84773877461737,189.08854246139526,0.4216783344745636,190.22011137008667,172.49947547912598,1.0,221.06208646297455,87.96412801742555,1.0,377.3472690582275,197.3193629980088,1.0,149.13407421112058,310.6070175170898,1.0,-1.9947769470727856,-6.343873347212927,-3.6862392425537394,112.94138816197695,-0.9664081673177216,29.60944007321695,-0.7930379621466553,10.372273724761452,False,0
15,15,15,15,307.3903790473937,189.66685962677,0.7321226000785828,192.2368807792664,184.61383438110352,1.0,208.255910396576,91.26178693771362,1.0,377.7444844245911,197.44804286956787,1.0,148.87644672393802,311.05687499046326,1.0,-1.8431616027765256,-3.1678951715320074,-1.6694698333740234,113.4840284347533,-0.4376789394020705,29.75170213409265,-0.7930379621467306,-12.281085068336818,False,0
16,16,16,16,307.93301932017005,190.24517679214475,0.12979483604431152,192.86938905715942,181.6447262763977,1.0,195.86485096812248,91.14523935317992,1.0,377.80122566223145,197.44334137439728,1.0,148.62757778167725,311.23234486579895,1.0,-1.691546258480258,-3.946295631521985,-1.0369615554809857,114.02666870752964,-0.2718565048200893,29.89396419496835,-0.7930379621467513,3.035732145468857,False,0
17,17,17,17,308.4756595929464,190.8234939575195,0.0587640255689621,193.1051244735717,180.99576985836032,1.0,194.7944462299347,83.84275601804256,0.9864175319671632,377.9579963684082,197.5154926776886,1.0,148.65065956115725,310.82395887374884,1.0,-1.5399309141839908,-4.116430216218692,-0.8012261390687172,114.56930898030592,-0.2100545932357956,30.03622625584403,-0.7930379621467513,0.6904459566562615,False,0
18,18,18,18,309.0182998657226,191.40181112289426,0.04369381070137024,192.07494640350345,182.16715717315674,1.0,195.7715750336647,84.2935367822647,0.996736228466034,378.0826516151428,197.20343232154846,1.0,148.0414810180664,311.2063488960266,1.0,-1.3883155698877232,-3.8093317905268784,-1.8314042091369631,115.1119492530822,-0.4801326959299256,30.17848831671971,-0.7930379621466735,-1.5599407351933283,False,0
19,19,19,19,309.5609401384989,191.98012828826901,0.01663103699684143,190.9747977256775,182.7788426876068,1.0,194.99938750267032,83.57374060153961,0.9984973669052124,378.2691354751587,197.28981614112854,1.0,148.01801740005612,310.9406566619873,1.0,-1.2367002255914556,-3.6489683854145816,-2.931552886962919,115.65458952585848,-0.7685547427795604,30.320750377595402,-0.7930379621467124,-1.2587637911499718,False,0
