,Unnamed: 0,Unnamed: 0.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0.0,359.1211333,183.61112240000003,1.0,272.3479629,229.32724680000004,1.0,303.9606974,178.5738907,1.0,424.2622378,182.577172,1.0,204.6431887,289.535481,1.0,0.17102941647785938,13.047274955358644,0.0,86.77317039999996,0.0,24.44023116398601,,,False,0
1,1,1,1.0,,,0.335045815,302.1892343,238.9313006,1.0,325.7716913000001,172.4932747,1.0,425.0105991,182.5817993,0.999999642,205.5820749,290.2914028,1.0,,15.752319543465074,29.841271399999986,,8.404989328858777,,,-31.34867346733757,False,0
2,2,2,2.0,,,0.006198601,268.5754256,175.8680005,0.999903798,322.1156087,169.75620890000005,1.0,425.03901669999993,181.4791719,0.999621868,205.9292759,289.2430792,1.0,,-2.0098715266888254,-3.7725373000000095,,-1.062559812690213,,,71.46235340949008,False,0
3,3,3,3.0,355.8878998,195.6917135,1.0,260.5621721,175.1531699,0.962539315,303.3994246000001,169.91820239999996,1.0,425.63009810000005,182.7450566,0.999999881,207.2150588,289.3240938,1.0,3.5736069380845987,-2.211208242018646,-11.78579080000003,83.53993689999999,-3.3195450883557958,23.529569795006648,,8.045073923958617,False,0
4,4,4,4.0,358.15686150000016,195.7131112,1.0,257.3282762,177.8894429,0.996680439,294.2147374,171.0096264,1.0,421.9466405,186.078366,0.999999166,207.4666812,289.8672128,1.0,3.579633740285864,-1.4405190492704945,-15.019686700000026,85.80889860000008,-4.230393026628964,24.16863770268601,-2.2690625944721865,-4.236186093948875,False,0
5,5,5,5.0,357.2015796,199.5697742,1.0,247.3480787,179.61697519999996,0.995753765,284.3025999,159.8381007,1.0,423.1441193,184.7890458,1.0,253.1506407,287.6391225,0.999998689,4.665888106780606,-0.9539482744489348,-24.999884200000025,84.85361669999998,-7.041380948792466,23.899576305538144,-3.973211925386928,-10.128608492115262,False,0
6,6,6,6.0,352.9179325,200.2870417,1.0,245.34952026666667,178.41357269999997,0.007856911999999999,278.6421716,148.33657649999995,1.0,423.7064214,185.2717009,1.0,204.6403825,288.7367027,1.0,4.867911190939051,-1.2928944619368388,-26.998442633333354,80.56996959999998,-7.604288007278832,22.69305907369873,-4.343282761218139,2.3328980664516776,False,0
7,7,7,7.0,349.3979466,202.5734606,1.0,243.3509618333333,177.2101702,0.223512441,276.17245289999994,148.37032319999997,1.0,424.0499473,185.5499525,1.0,221.8345455,291.1707525,0.999990821,5.511896033213601,-1.6318406494247426,-28.997001066666737,77.04998369999998,-8.167195065765217,21.70163201515747,-4.197381579327281,2.3328980664517016,False,0
8,8,8,8.0,350.5080633,207.0128715,1.0,241.3524034,176.00676769999995,0.999999642,279.9760029,148.75304409999995,1.0,425.23971560000007,184.728055,1.0,239.4980426,287.8769593,0.999448359,6.762285158420888,-1.9707868369126629,-30.995559500000038,78.16010039999998,-8.730102124251575,22.01430364674512,-4.57610404456212,2.332898066451707,False,0
9,9,9,9.0,350.4148912,210.65949680000003,1.0,241.31829790000003,175.3236868,0.99999845,276.45624510000005,147.99519009999997,1.0,424.8799038,184.9274693,1.0,244.0009832,287.99792,0.999997735,7.78938103252117,-2.1631810415123685,-31.029664999999994,78.06692829999997,-8.739708161464689,21.988061115193748,-3.6478153899037413,0.6839317956309741,False,0
10,10,10,10.0,360.0062742,176.41641330000004,0.999999881,236.7980155,175.635978,0.999991059,272.0596962,145.5330262,1.0,423.6085484,181.7807125,1.0,218.2006474,288.5730495,0.99999702,-1.85540747353156,-2.075222181840708,-35.549947400000036,87.65831129999998,-10.012875273755636,24.689536889580413,35.560981362170814,-4.531057135961494,True,10
11,11,11,11.0,369.960885,182.8559096,1.0,245.6443778,175.3101599,1.0,278.8855894,155.2827687,1.0,422.923485,180.0776111,1.0,242.3936934,288.6577268000001,0.999999166,-0.041681209685940086,-2.1669909813982557,-26.703585100000023,97.61292209999999,-7.521239453885085,27.493318150285763,-11.855858837603874,8.852360328022641,False,0
12,12,12,12.0,366.5447655,190.7507324,1.0,251.1598883,181.7323265,1.0,286.7647769,157.9757967,1.0,423.68210530000016,181.0630389,1.0,206.7915397,288.9258809,1.0,2.1819472844817422,-0.3581457409386531,-21.188074600000018,94.19680259999996,-5.967759835864903,26.53114574285923,-8.602214800949843,-8.465523014779741,False,0
13,13,13,13.0,367.8441358,192.4056497,1.0,254.124495,178.7462707,1.0,291.2086239,145.2506132,1.0,424.3829665,182.0721064,0.8093146090000001,206.5119195,289.225841,1.0,2.64806556946352,-1.1991878935319535,-18.22346790000003,95.49617289999998,-5.13275896261916,26.89712188909461,-2.1040709223696368,4.207781140506102,False,0
14,14,14,14.0,368.6716559,195.7614489,1.0,258.91455640000004,173.8200312,1.0,299.5696256,143.5405216,1.0,425.0838277,183.0811739,0.999994636,207.4591484,288.6921449,1.0,3.5932483697443707,-2.5866954790466474,-13.43340649999999,96.323693,-3.7836068299262235,27.13019833938005,-3.4563243173383813,6.871137011232596,False,0
15,15,15,15.0,369.7486696,198.24668190000003,1.0,255.7270064,175.49024719999997,1.0,293.001173,153.2901983,1.0,424.0361195,182.8759141,1.0,206.9006221,289.3814373,1.0,4.293230504042036,-2.116268215116832,-16.620956500000037,97.4007067,-4.681401142242428,27.433546294438514,-2.7085681778897395,-3.598624249509254,False,0
16,16,16,16.0,367.1489685,199.1003191,1.0,251.1118703,175.7514982,1.0,290.4755564,152.7143478,1.0,424.3148246,183.4170439,1.0,209.438118,288.1346362,1.0,4.533663006415803,-2.042685161710005,-21.236092600000035,94.8010056,-5.981284419726743,26.701323470858608,-2.736264292528225,-4.62252455986166,False,0
17,17,17,17.0,369.0484662,203.4190817,1.0,494.4739258,203.2269493,0.999999881,294.6304064,151.8320301,1.0,424.15015080000006,182.8115256,1.0,207.2256508,289.9702401,1.0,5.7500707485763565,5.695955401073839,222.1259629,96.70050329999998,62.563230728734354,27.236329425688385,-4.718029451737675,-244.90812659104145,False,0
18,18,18,18.0,369.0883985,206.5097229,1.0,494.3929398,209.2375157,1.0,292.7905941,160.135354,1.0,423.2385154,183.5487425,1.0,206.4120648,291.1401539,1.0,6.6205700633385085,7.388870752274222,222.0449769,96.74043559999996,62.540420491976576,27.24757661924384,-3.0908991597463773,-6.011111975417261,False,0
