scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,440.8517146,139.9371051,0.000115884,326.9951761,164.9307995,1,438.2755036,122.0828663,0.999999762,217.5802817,145.9809494,0.992766857,213.3205005,258.5742254,1
1,449.0203772,139.915282,0.000348845,326.3167996,165.4731894,1,443.0390676,127.4029307,0.999998331,217.237148,147.7336224,0.316535085,213.1766034,258.7784362,1
2,444.9855259,154.0209535,0.000464339,324.9585459,166.7314444,1,443.5494306,130.3729159,0.999980807,218.4853374,147.4154116,0.077164106,213.5571892,259.6199903,1
3,427.9621067,167.7234654,0.000695309,323.8746896,167.9375014,1,441.5760701,132.8122617,0.999998927,218.3750753,147.7306804,0.749970198,213.2838545,259.339396,1
4,433.1269178,157.5780395,0.000947063,325.8549954,171.068964,1,439.6099911,137.7193708,1,218.5141087,147.7105908,0.000924119,213.4595735,259.7446961,1
5,446.7245264,154.4352732,0.000215869,325.5651641,173.0361242,1,440.1681399,142.4301338,0.999999881,217.647038,147.8242096,8.46E-05,213.1661561,259.3067508,1
6,429.2082725,185.8011341,0.000350865,325.1570196,175.2217109,1,440.786129,149.557711,1,442.1937966,152.8839648,3.90E-05,212.9929413,258.5697379,1
7,452.3071083,169.8349168,0.000606903,325.618063,177.9656458,1,442.0884919,157.4038472,1,216.7808664,147.4087932,5.55E-05,213.1733408,258.3982859,1
8,453.2738229,170.2799067,0.000277881,325.4739238,180.2043772,1,442.2103028,159.7496674,1,217.0234158,147.3084568,5.51E-05,213.1401762,258.2239418,1
9,452.9624754,186.0350991,0.000212688,325.0095395,182.1581459,1,443.3852385,164.2293091,1,216.0070939,147.5542827,0.003835141,213.8056116,258.5288692,1
10,454.2900617,185.1393526,0.000319884,324.6401774,184.3092594,1,443.6032524,170.9536991,1,216.2551143,147.0254962,0.002111201,213.5253385,258.4359512,1
11,455.3165002,186.4926738,9.01E-05,325.0636349,185.9966569,1,443.3254151,177.1830549,1,217.3573365,147.3247966,0.000184456,213.8415117,258.4634271,1
12,451.4871354,199.2327833,4.09E-05,324.5032123,188.4546585,1,443.6820869,188.1832914,1,217.2228632,147.4117317,0.002780577,213.8832624,258.400476,1
13,456.7849116,202.8087969,6.53E-05,324.1431953,190.5679493,1,441.9738278,192.9902821,1,216.4243875,147.1067153,0.001064302,213.9174377,258.2869511,1
14,462.9787159,201.7473936,9.75E-05,323.3959298,192.3666973,1,441.1353111,197.356698,1,216.3258841,148.3041072,0.000471426,213.6669942,257.9589729,1
15,400.2482076,189.8927159,5.46E-05,323.3831558,194.101366,1,441.3467193,200.1737595,1,216.7156768,148.157022,0.000103084,213.3924993,258.561707,1
16,458.277287,218.4085907,5.17E-05,322.9953724,196.3322535,1,442.0824342,205.3825665,1,216.6428826,148.128618,0.000162176,213.3385507,258.5176668,1
17,463.6736069,217.8915131,6.41E-05,322.2435091,199.3000679,1,441.0246267,211.451148,1,215.9480991,150.1646533,5.76E-05,213.141571,258.5602698,1
18,462.8100381,218.7615627,8.43E-05,321.2531958,200.9114046,1,441.1621351,216.4001026,1,461.521663,216.1338398,4.12E-05,213.5178016,258.2631769,1
19,456.5983133,234.3888679,0.000209198,321.3919444,203.1989841,1,440.9742846,219.365057,1,451.9619021,223.5674033,4.04E-05,213.3913491,258.1067276,1
20,462.8326099,218.9199731,5.84E-05,323.1096085,205.8740473,1,439.6281829,214.8023462,1,439.1043291,207.9909503,3.69E-05,213.3309873,258.5975137,1
21,323.8085394,208.0111432,0.000103603,323.9529544,207.3389626,1,437.4241879,203.8437052,1,217.2164643,150.5761051,7.26E-05,213.3660874,259.2844677,1
22,323.556675,208.5889359,0.000149903,325.4662685,208.1141329,1,434.603726,190.0109043,1,449.6490703,197.080513,0.000123681,213.5284542,258.5341282,1
23,453.6929331,181.8496761,0.000146867,325.7995138,209.1146812,1,435.9064493,177.12394,1,449.4205298,183.1976261,9.37E-05,212.6925316,258.3815112,1
24,452.1822815,165.7192454,0.000968677,325.6976786,209.2454338,1,436.5227509,160.3604636,1,449.995203,168.597101,0.000110301,213.0986451,258.7299848,1
25,449.5416441,166.0803814,0.001506867,324.2469244,210.2844925,1,435.3702378,154.6357789,1,449.8482094,156.2724136,5.69E-05,213.5151473,258.5775084,1
26,417.2627525,156.3993629,0.000408647,324.4924469,209.2094316,1,434.1223171,127.6274843,1,216.616816,151.7112083,3.73E-05,213.9995029,258.3513827,1
27,423.5961192,158.5898747,0.917890429,424.7728379,155.3039494,0.000168376,424.3901424,108.5857115,1,435.041472,113.7131853,4.11E-05,213.9758586,258.684176,1
28,425.3473063,157.6812882,0.96145165,308.4029102,148.9891552,1,419.5952721,104.255609,1,478.0779834,5.783127189,1.79E-05,214.3441606,258.5642443,1
29,423.8128769,159.0085282,0.855107963,309.6772485,153.9522538,1,419.2659539,103.4975376,1,639.7047472,158.5911806,2.28E-05,214.0525794,259.2615538,1
