scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,406.0148904323578,206.45368242263794,1.0,284.47896084189415,195.11744165420532,1.0,340.2236137241125,134.90953707695007,1.0,207.91789484024048,196.86788976192474,0.9985657334327698,202.34621000289917,313.9695792198181,1.0
1,405.86238646507263,209.28203582763672,1.0,283.9514718055725,195.68085265159607,1.0,341.28165221214294,135.061128616333,1.0,426.57630348205566,195.0808578133583,0.9209877848625183,202.56443643569946,313.6527199745178,1.0
2,405.45066499710083,205.94399547576904,1.0,284.6872682571411,195.39091968536377,1.0,339.4117212295532,132.4585087299347,1.0,429.7987926006317,193.68261075019836,0.9888222217559814,202.78198957443237,313.43207836151123,1.0
3,409.2406599521637,178.122563123703,1.0,285.20853209495544,198.002023935318,1.0,343.42551469802856,147.2277340888977,1.0,426.40580010414124,193.20714163780212,0.9979972243309021,203.14124631881714,314.15720224380493,1.0
4,412.4441251754761,184.38085174560547,1.0,285.2649984359741,197.1443294286728,1.0,352.5182967185974,143.18420314788818,1.0,433.0788354873657,191.36379289627075,0.3072091341018677,203.01146841049194,313.86574029922485,1.0
5,412.5944680571556,186.63472604751587,1.0,285.37060737609863,197.81629812717438,1.0,353.3853545188904,137.22139835357666,1.0,430.67714738845825,194.6097514629364,0.7899273037910461,203.02470922470093,313.8304786682129,1.0
6,413.20266008377075,187.88911819458008,1.0,285.8242837190628,199.00119018554688,1.0,356.7191274166107,131.84484481811523,1.0,207.8231270313263,193.54226684570312,0.06757913529872894,202.88849925994873,313.7985920906067,1.0
7,414.188351392746,191.0126428604126,1.0,286.47724437713623,200.24289512634277,1.0,355.1811079978943,133.63561081886292,1.0,206.87073636054993,193.53286480903625,0.5426201224327087,202.65946578979492,313.5238790512085,1.0
8,414.0795805454254,191.76715660095215,1.0,286.7989237308502,201.58501291275024,1.0,357.2115354537964,132.82336044311523,1.0,207.5160949230194,193.864244222641,0.6322834491729736,203.20239067077637,314.0605983734131,1.0
9,412.09001982957125,191.06502032279968,1.0,289.45755195617676,201.82601404190063,1.0,358.9249908924103,129.11112308502197,1.0,208.43563747406006,193.46095037460327,0.7324485778808594,203.51374578475952,313.7216467857361,1.0
10,412.9280010461807,191.32049250602722,1.0,290.77155590057373,203.12988901138306,1.0,361.00565910339355,126.14462065696716,1.0,207.80372095108032,194.2228263616562,0.5547429919242859,204.0013074874878,313.85536193847656,1.0
11,415.3787178993225,192.22536659240723,1.0,288.83696031570435,203.86831602454185,1.0,356.56698912382126,127.49880123138428,1.0,207.9952220916748,193.97340989112854,0.17038388550281525,203.11830186843872,313.67101430892944,1.0
12,414.96515560150146,195.41343355178833,1.0,287.8710961341858,204.86088502407074,1.0,354.324222445488,127.9461100101471,1.0,433.71463203430176,189.8287113904953,0.03925870731472969,203.590669631958,314.05587577819824,1.0
13,416.0534520149231,196.8814468383789,1.0,286.12117433547974,206.99379992485046,1.0,356.63053488731384,125.79061889648438,1.0,434.10304021835327,189.67496347427368,0.01799304224550724,203.1392478942871,313.600124835968,1.0
14,412.49178886413574,194.68377554416656,1.0,285.8582692146301,208.21182489395142,1.0,360.467200756073,126.74431109428406,1.0,431.7256534099579,196.95793837308884,0.029331685975193977,203.69874620437622,313.47765159606934,1.0
15,419.60204124450684,199.1488904953003,1.0,285.29616808891296,211.71298027038574,1.0,367.3834455013275,132.24529266357422,1.0,438.96905279159546,186.24847781658173,0.06632046401500702,203.75744581222534,313.3278965950012,1.0
16,419.9756245147437,203.54861879348755,1.0,285.62843549251556,213.45322704315186,1.0,372.9425416588783,144.17267036437988,1.0,208.22173070907593,194.4995756149292,0.9197850823402405,204.3816556930542,313.35027599334717,1.0
17,416.40642380714417,206.70317554473877,1.0,286.06213569641113,216.78946256637573,1.0,368.1674861907959,160.3501100540161,1.0,208.47554540634155,194.30883932113647,0.046561870723962784,203.69830894470215,313.5811047554016,1.0
18,418.0584120750427,208.1901125907898,1.0,285.6389762163162,220.8159303665161,1.0,367.962051153183,169.78120279312134,1.0,416.6269326210022,217.7140920162201,0.0004379123856779188,202.8166618347168,313.6499056816101,1.0
19,418.92656540870667,210.96394205093384,1.0,286.1653776168823,223.66577219963074,1.0,369.0170159339905,176.86387872695923,1.0,208.65809631347656,195.52817344665527,0.001303536002524197,202.69949293136597,313.1606225967407,1.0
20,419.66767024993896,214.65929651260376,1.0,287.13974261283875,225.1231770515442,1.0,371.453644990921,182.8897886276245,1.0,208.60742139816284,195.7232723236084,0.0010976650519296527,202.3302297592163,313.6868305206299,1.0
21,419.40093326568604,217.16418981552124,1.0,286.220178604126,226.53713035583496,1.0,374.52174949645996,192.32842826843262,1.0,432.3960385322571,224.22390580177307,0.00012818677350878716,203.17306661605835,313.45876359939575,1.0
22,420.2674234211445,219.28840017318726,1.0,286.30642652511597,229.00299739837646,1.0,374.0220789909363,203.1266713142395,1.0,205.61759066581726,195.49003791809082,0.0011476732324808836,202.82292985916138,313.30237102508545,1.0
