scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,343.0687635,183.0114164,1,203.9453098,220.752917,0.000356917,247.1710978,206.5677934,0.999999642,410.7038713,167.3820736,1,217.052094,289.1399,0.99970752
1,344.1126709,183.6473565,1,219.764358,217.7941952,0.047352448,251.6944634,218.8272941,0.999993443,411.1211915,167.1166592,1,174.4754832,283.4480748,1
2,344.7454319,185.5813167,0.999999881,219.5177775,216.9926622,0.008366611,261.7559507,220.3059254,1,410.888556,167.7333882,1,174.9207964,284.4358873,1
3,343.8968029,187.1822423,0.999998569,261.5091343,206.7150445,0.000103095,277.5626302,216.6613622,1,410.9130764,168.0981846,1,177.2730622,285.3526354,1
4,343.6033125,188.746228,1,207.5143967,205.4788746,0.014102696,278.3316483,210.0129318,1,410.5495615,168.5759811,1,177.8765345,287.2240009,1
5,343.8371251,191.1646841,1,203.1905656,204.8219268,0.711130917,280.5544863,210.3771825,1,410.2052612,168.0031371,1,176.0618858,287.3379877,1
6,342.4042876,193.043932,1,203.2579871,206.1024652,0.999952912,280.1524377,206.94309,1,409.4820943,167.9932711,1,175.6291685,287.4756846,1
7,344.5557008,194.0409508,1,199.1712177,206.4666529,0.999999046,276.6744127,212.9346418,1,409.761467,167.5806351,1,174.3756344,286.9953318,1
8,344.1732354,196.8978261,1,200.3655982,209.1754093,0.989894807,271.4244881,226.7705379,1,409.8609214,168.626987,1,172.9860508,286.4732275,1
9,343.9459004,199.0596375,1,199.6354392,212.0899497,0.113708057,265.7230239,232.1825161,1,408.9805975,167.5806892,1,171.5376165,285.994173,1
10,344.1799345,199.8372545,1,204.1107769,220.2151911,0.004802801,261.5810668,236.834074,1,407.2739339,167.2674298,1,171.6811076,286.0693121,1
11,342.6904178,201.0269766,1,204.2094385,220.8717743,0.024188871,257.4298863,235.3975868,1,409.066226,167.1963274,1,170.5133198,285.6136131,1
12,343.1899524,203.4924207,1,232.0577052,238.8434832,0.001359697,254.8930049,243.4095936,1,409.7948937,166.823838,1,171.7000032,285.6142397,1
13,342.8225336,205.5201111,1,511.4597208,205.5292306,0.001597836,249.060976,251.1138306,1,409.0666809,166.6754012,1,172.774731,286.2222538,1
14,342.3719215,208.0173135,1,205.3442808,226.7817205,0.002330755,247.7131555,252.0213919,1,411.2382798,166.4800963,1,169.6090331,285.7770962,1
15,341.6863565,209.4718785,1,203.2898121,235.109648,0.002754028,247.3157604,258.680336,1,411.0419054,166.6319551,1,169.950624,286.2754717,1
16,341.5922421,211.7769914,1,510.0476289,213.6069852,0.350276232,251.2008214,265.9102612,1,409.8772216,166.512712,1,168.8090181,286.6590798,1
17,341.6151589,213.5424871,1,509.6352909,213.9955772,0.993977308,253.0610646,271.6867821,1,409.0048094,166.2190158,1,168.2429543,286.7247317,1
18,341.2777345,214.6408434,1,511.8389285,215.769165,0.995686531,252.2442235,274.1922588,1,410.4366851,166.3079395,1,169.1997981,286.6918125,1
19,340.8549799,215.3886681,1,195.9432676,241.9982247,0.947669446,252.6258629,274.5260997,1,410.6272645,166.6974354,1,167.8679636,286.9684467,1
20,340.7595719,217.4478087,1,195.1936109,243.6780868,0.020366034,254.6315458,278.1632214,1,410.0940976,166.9580946,1,168.4466238,286.9530199,1
21,340.8398768,219.9756637,1,196.7030004,246.5053666,0.024714343,254.7235355,281.5670376,1,410.2191286,167.2428682,1,166.1455901,287.7692766,1
22,341.238026,224.0210958,1,196.3767403,257.2179353,0.556171,255.1108,292.2293997,1,409.7259879,167.359355,1,165.0647306,287.9876773,1
23,340.284618,225.8128867,1,197.165188,261.4898213,0.001720048,256.5841131,300.0225134,1,410.2717708,166.9984932,1,161.9110231,286.9931231,1
24,341.7924496,229.4566536,1,341.5083408,230.3802042,0.000362072,258.3467587,308.0401039,1,409.4521346,167.7116246,1,161.9828928,287.2521391,1
25,342.5123115,230.9084091,1,394.5872965,168.4938602,0.000463305,258.290555,307.6300635,1,410.4904892,167.1624472,1,161.9414499,287.3446035,1
26,343.0876415,230.8123071,1,199.9357903,266.1003692,0.002220493,253.5111527,297.0683489,1,410.7295933,167.5161357,1,164.6035488,287.1516962,1
27,342.9815581,232.4119506,1,205.7199649,266.4567165,0.632011771,250.4426959,291.4543896,1,410.9674575,167.3429685,1,165.8217511,286.8836193,1
28,341.8438092,235.0074768,1,198.5043454,254.490767,0.970780551,252.0194073,265.4679885,1,410.4192023,167.7371912,1,169.3034263,286.2592292,1
29,337.3078456,227.3178248,1,199.7295914,240.0528841,1,248.0165606,206.2571993,1,409.7665322,167.8188381,1,168.7515984,285.6909565,1
30,319.7224772,147.546186,1,195.0711131,200.6323218,1,243.1860991,146.4959421,1,410.9433595,168.0472937,0.999999881,171.1210226,285.4353399,1
31,316.189859,160.8397632,0.999513626,196.0419775,156.3400758,0.655130684,242.5199108,126.297534,1,410.6089751,168.3007665,0.999999762,206.8279898,287.6421714,1
