scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,367.0435092,191.1297731,1,262.2773199,204.0209341,1,295.0133522,126.5763712,1,456.8155599,192.1561055,0.999922752,235.8460214,308.7787523,1
1,366.310734,191.0658422,1,264.4830279,188.2258787,1,303.4535058,113.1594009,1,456.4437766,192.3665495,0.999994278,237.425236,307.971097,1
2,365.0676351,195.9786568,1,256.5410185,186.9450889,1,297.1568098,123.5318155,1,455.6692407,193.8429296,1,236.6414909,308.5191612,1
3,365.0189306,195.6314287,1,252.4764628,189.5517225,1,294.3802462,119.5651667,1,456.5605912,193.9635839,1,235.7832098,308.4704857,1
4,366.9565732,195.1547966,1,247.5548525,189.8870678,1,296.2661486,110.0518026,1,457.0290842,193.7395527,1,234.3406487,308.0283585,1
5,366.0143592,195.5627561,1,246.5042195,189.6459008,1,298.2667532,105.8850627,1,457.200511,193.5348496,1,235.2120528,305.4815836,1
6,366.8367536,196.4002339,1,249.5701718,193.4811802,1,297.8401446,104.5450988,1,455.8733509,193.6768532,1,235.8544755,306.3378911,1
7,368.0119572,197.1244035,1,250.0677133,193.6510315,1,295.189985,105.6272454,1,457.2112808,193.5462949,1,235.0655913,306.3790832,1
8,367.7994173,198.6161928,1,249.1544466,195.1292396,1,296.391192,108.2591972,1,456.2696157,193.8521891,1,235.0266776,306.6559563,1
9,368.6576591,200.2189312,1,248.6819057,197.090663,1,297.1550951,109.9363146,1,456.0295563,193.4997673,1,235.1481719,306.9611974,1
10,368.4824977,201.413702,1,249.3984156,198.6592321,1,295.1233704,112.6792765,1,456.7750216,193.9241214,1,235.0754237,306.7251563,1
11,368.5853305,203.0294981,1,250.7441807,199.8931909,1,298.2273936,116.5412388,1,457.1399131,193.8894463,1,234.7384868,306.9727745,1
12,368.3246322,204.9184389,1,254.032011,198.4383645,0.006378029,306.2244734,131.5338945,1,456.7541423,193.503829,1,304.6807239,313.3257635,0.030491561
13,366.4720111,206.7367809,1,248.7512827,200.2703195,1,310.6596024,161.205318,1,458.2369186,193.8843608,1,237.159479,308.6324797,1
14,366.5579436,207.2202823,1,248.9036732,201.4027867,1,310.1856287,165.6492004,1,458.615875,193.2591166,1,234.8571138,307.6537089,1
15,367.2405066,208.1118689,1,248.9430094,201.706429,1,311.6808014,162.3571591,1,458.544907,193.1593232,1,236.7983128,308.1555262,1
16,365.3294733,208.0370798,1,249.379406,204.2273445,1,323.0744096,158.2654209,1,458.4317602,193.565423,1,236.417083,307.7007718,1
17,371.6087026,209.2015581,1,249.3558066,206.2912722,1,324.0258869,163.4683576,1,456.9352026,193.4414005,1,234.7555308,307.0238814,1
18,371.6889194,212.1181774,1,249.169734,207.5179443,1,321.3351645,167.507972,1,456.9355392,193.3122659,1,234.8814821,307.4325719,1
19,370.9801203,213.6175022,1,248.3561726,208.6436505,1,322.038569,169.4143262,1,456.8473921,194.1493182,1,235.5865631,307.5009103,1
20,371.8405976,216.7554402,1,247.0610814,210.0943203,1,323.2898374,175.2041271,1,457.1047559,194.1702647,1,235.4269028,307.8078089,1
21,371.999493,218.2579017,1,246.8083582,209.1513767,1,318.9142976,182.3963454,1,457.3227615,193.0316954,1,235.6657438,307.8727889,1
22,370.6727089,219.4382138,1,246.0934458,210.993257,1,317.5367033,185.4998198,1,458.2257977,193.4734621,1,235.2658558,308.1800919,1
23,372.1361477,224.5729547,1,245.7941334,214.4449182,1,319.3304574,191.53003,1,457.9557223,193.3638251,1,234.504837,308.1161108,1
24,369.573091,226.9114604,1,245.9553308,216.8960185,1,316.1065531,199.5067663,1,458.7593573,192.9389896,1,234.6235785,308.0685625,1
25,369.8534684,229.5148067,1,245.2134535,217.8204842,1,315.9062037,202.3016381,1,458.863667,192.7018855,1,234.3595715,308.0686884,1
26,369.2931781,232.5289736,1,244.8620593,218.1472292,1,314.4331858,212.6191797,1,458.6361588,192.8883996,1,233.8676844,308.4253607,1
27,367.9802203,234.511591,1,244.8064189,220.0248585,1,312.6822295,218.2746954,1,458.4911127,193.1081779,1,233.7240515,307.9783235,1
28,368.1946721,238.0326905,1,243.6417111,220.5130854,1,312.6850929,227.6925941,1,458.2247376,193.0802917,1,233.5618339,308.4511642,1
29,367.7699306,240.1739016,1,244.6847525,224.0171614,1,305.4488611,236.1631508,1,457.7495337,193.3105493,1,234.1285231,309.4259043,1
30,368.0537004,243.0951042,1,243.9260587,225.577589,1,306.1732171,246.6279554,1,458.2965186,192.6716704,1,233.3468115,308.8591108,1
31,367.6067522,245.1126,1,242.8494744,228.8922014,1,307.2773013,253.476325,1,458.5322157,192.9216185,1,232.9543338,308.7001228,1
32,367.1026745,247.5183976,1,242.1087146,229.8462106,1,309.5518322,254.7197218,1,459.7349932,192.6553249,1,232.7511287,308.6982393,1
33,367.9028211,249.7132802,1,243.5781326,232.1616645,1,307.3259554,263.298599,1,459.5750995,192.7823615,0.999999881,232.3511415,309.8109274,1
