scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,337.9721417427063,225.31068420410156,1.0,214.10482907295227,189.68162608146667,0.03674706071615219,239.98781538009644,165.50554275512695,1.0,408.0358443260193,208.16811323165894,1.0,177.69691014289856,326.27516746520996,1.0
1,335.28558826446533,223.98106598854065,1.0,340.02172660827637,226.38565325737,0.00016459598555229604,245.15409564971924,151.95560693740845,1.0,407.7720890045166,208.73015213012695,1.0,178.26442432403564,325.93084239959717,1.0
2,330.52284002304077,221.92299163341522,1.0,337.3665008544922,224.82523155212402,0.00013611886242870241,238.75108766555786,158.38585376739502,1.0,407.788654088974,208.78698635101318,1.0,217.42512941360474,327.7480411529541,1.0
3,330.1427254676819,205.91497254371643,1.0,336.83624267578125,206.98739576339722,0.007174524012953043,237.89338612556458,158.19926738739014,1.0,408.60948610305786,208.36381578445435,1.0,204.0843915939331,326.141232252121,1.0
4,334.86420249938965,199.23510837554932,1.0,338.5590982437134,199.19056463241577,0.01209982205182314,246.20403289794922,151.19463968276978,1.0,409.287043094635,208.54795455932617,1.0,177.09155082702637,325.2864246368408,1.0
5,338.3190698623657,202.09834337234497,1.0,340.1237777993083,201.15775346755981,0.0003234876785427332,250.08969163894653,147.9629077911377,1.0,408.8152723312378,208.45197772979736,1.0,179.9106735959649,326.3733606338501,1.0
6,339.19023001194,203.38164234161377,1.0,428.55417120456696,217.44341349601746,0.00011497512605274096,252.64974987506866,156.9021406173706,1.0,410.1988081932068,209.05514240264893,1.0,178.28392159938812,325.4314069747925,1.0
7,339.4567331671715,205.16962659358978,1.0,235.33777463436127,193.78805232048035,0.17919544875621796,255.69015979766846,164.1338529586792,1.0,409.618896484375,209.19153594970703,1.0,178.22192239761353,325.3938817977905,1.0
8,341.69009613990784,206.2113814353943,1.0,234.73803842067719,193.90757298469543,0.16263651847839355,256.03351736068726,169.3553762435913,1.0,410.9583455324173,209.4608130455017,1.0,177.8334572315216,325.09427642822266,1.0
9,341.6676013469696,206.36506986618042,1.0,235.16407841444016,196.6567159295082,0.9983922839164734,259.0829927921295,173.9984645843506,1.0,412.6676640510559,210.4695109128952,1.0,178.90107190608978,325.737268447876,1.0
10,343.2478413581848,207.37250304222107,1.0,232.96356439590454,199.1274607181549,1.0,260.09432315826416,178.58434963226318,1.0,413.66039860248566,211.02803599834442,1.0,180.36122533679008,325.69183826446533,1.0
11,345.40960788726807,209.45672750473022,1.0,235.586452126503,198.51358842849731,0.9992706179618835,258.4768201112747,183.13111019134521,1.0,411.903929233551,210.112264752388,1.0,178.42808258533478,325.18151664733887,1.0
12,345.79748582839966,210.68290090560913,1.0,235.22943341732025,199.01287293434143,0.5764867663383484,258.6034812927246,187.28313493728638,1.0,413.1983015537262,210.61433398723602,1.0,178.63298726081848,325.7990303039551,1.0
13,345.88652658462524,211.69708114862442,1.0,233.74086141586304,204.76484489440918,0.828892707824707,260.1843900978565,191.12628364562988,1.0,412.01965274848044,209.54973077774048,1.0,180.66404557228088,326.07149505615234,1.0
14,347.1718416213989,211.62450820207596,1.0,230.59071159362793,204.07830492407084,0.9435563087463379,260.31826490163803,190.7929573059082,1.0,410.2092137336731,208.98509120941162,1.0,180.6518376469612,326.35558319091797,1.0
15,347.28989267349243,212.35036796331406,1.0,233.71385192871094,205.1272737979889,0.018229972571134567,257.8592562675476,192.966383934021,1.0,408.6912097930908,208.62668752670288,1.0,179.0219705104828,325.7302131652832,1.0
16,347.0054931640625,213.11505019664764,1.0,233.285418510437,205.84076178073883,0.0569152906537056,259.4800114631653,194.00719261169434,1.0,407.37973380088806,207.64671277999878,1.0,179.8101429194212,325.8658561706543,1.0
17,346.23448181152344,214.59173846244812,1.0,228.98355281352997,205.5065976381302,0.8584945797920227,261.7224749326706,197.13189220428467,1.0,407.6820259094238,207.6082887649536,1.0,180.58547949790955,325.37904930114746,1.0
18,343.1993145942688,216.48630714416504,1.0,228.72013765573502,206.2554223537445,0.18857930600643158,265.4729235172272,199.918719291687,1.0,407.68246722221375,207.40113830566406,1.0,180.98143762350082,325.11087703704834,1.0
19,344.0453085899353,216.1071286201477,1.0,229.68042039871216,209.06808638572693,0.5836954116821289,270.33335638046265,203.86945295333862,1.0,408.3338785171509,207.9238739013672,1.0,180.92856460809708,325.19167709350586,1.0
20,343.42683720588684,217.47303771972656,1.0,233.76277112960815,210.6508697271347,0.9999819993972778,283.46265935897827,203.24817514419556,1.0,408.31726455688477,207.89408421516418,1.0,179.40386879444122,324.67448806762695,1.0
21,343.2121682167053,216.51382303237915,1.0,240.81761741638184,207.15117406845093,1.0,298.77326798439026,189.9075107574463,1.0,408.4469518661499,208.48842334747314,1.0,178.56284987926483,324.7167854309082,1.0
22,348.7612476348877,213.91787779331207,1.0,241.78238105773926,205.04386806488037,1.0,311.6889717578888,177.09315729141235,1.0,408.1010718345642,208.95463943481445,1.0,178.7285258769989,325.02345752716064,1.0
