scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,422.5990171432495,183.24343061447144,0.0012453788658604026,284.9592825770378,198.37511348724365,1.0,400.75922536849976,174.3858003616333,1.0,438.16912293434143,190.22501802444458,0.9995549321174622,194.65098762512207,311.81010365486145,1.0
1,404.0004558406945,187.0350034236908,0.5210363864898682,286.2210168838501,195.41457653045654,1.0,392.8277199268341,157.06149768829346,1.0,441.8980703353882,183.9724407196045,0.9999336004257202,196.12975406646729,311.62172865867615,1.0
2,399.83254170417786,188.83850991725922,0.9999808073043823,292.33675730228424,180.12359219789505,1.0,383.8971438407898,142.4840440750122,1.0,199.4502694606781,192.36300206184387,0.9999579191207886,195.95871448516846,311.62912583351135,1.0
3,411.0606607198715,187.39471447467804,0.01890101283788681,291.8717951774597,184.62526750564575,1.0,352.6962630748749,142.81042766571045,1.0,428.30119317770004,192.7599537372589,0.9999998807907104,196.03169241547585,310.85094833374023,1.0
4,406.5757095813751,184.81938123703003,0.9987744688987732,406.8595395088196,185.03953886032104,0.2546807825565338,404.5741626024246,161.60131096839905,0.9771775603294373,432.563752412796,195.12603449821472,0.9999909400939941,197.04982471466064,311.08324694633484,1.0
5,402.2807779312134,186.69985508918762,0.3035597503185272,284.53757536411285,186.2473406791687,1.0,314.2928385734558,107.86304521560669,1.0,432.263388633728,195.73423647880554,0.9999003410339355,195.29923963546753,310.59010076522827,1.0
6,403.9946746826172,189.44489872455597,0.654518723487854,282.6990016698837,185.37113285064697,1.0,313.9050898551941,107.06540393829346,1.0,432.34967279434204,196.13648000359535,0.9987524747848511,195.21737575531006,311.0090308189392,1.0
7,406.7177429199219,190.02103543281555,0.9965014457702637,279.79961133003235,184.8921685218811,0.9996925592422485,314.00625491142273,116.72319507598877,1.0,433.88275265693665,197.85565149784088,0.996002733707428,192.84658241271973,311.19466733932495,1.0
8,406.62144470214844,190.54872727394104,0.999811589717865,277.103719830513,184.3717451095581,0.26000499725341797,319.57394528388977,122.92076063156128,1.0,435.05425250530243,197.49422407150269,0.974275529384613,193.74464321136475,312.7318482398987,1.0
9,404.13434505462646,191.12452697753906,0.9980376362800598,408.91798162460327,188.95883357524872,0.302762508392334,321.3247287273407,129.39501285552979,1.0,433.269248008728,198.0301718711853,0.9393599033355713,197.15340328216553,311.5035648345947,1.0
10,406.5392761230469,190.24498224258423,0.999998927116394,409.55212593078613,188.84434348344803,0.020397307351231575,322.08428049087524,127.45030498504639,1.0,435.10813903808594,196.5284715294838,0.9954975843429565,195.89000988006592,311.6944649219513,1.0
11,406.25829005241394,191.09925866127014,0.9999997615814209,271.40497303009033,185.63885641098022,1.0,321.6957468986511,121.50285816192627,1.0,434.30739760398865,196.0689764097333,0.9997633099555969,197.23730087280273,310.9514350891113,1.0
12,408.0119514465332,191.73984026908875,0.9999996423721313,410.91162395477295,190.73532104492188,0.0007760293083265424,322.22753715515137,119.89715433120728,1.0,434.73340117931366,195.4952773451805,0.999961256980896,196.66362285614014,312.0841655731201,1.0
13,408.7208638191223,192.44456243515015,0.9999982118606567,313.0948221683502,131.36042082309723,0.0015803560381755233,326.3424949645996,130.94107866287231,1.0,435.5099697113037,195.55620139837265,0.9999872446060181,195.3092851638794,312.60320234298706,1.0
14,406.70960569381714,191.7235507965088,0.9998863935470581,410.8305735588074,191.45071125030518,0.1687988042831421,325.04322707653046,130.3346300125122,1.0,434.2633248567581,196.1091272085905,0.9999878406524658,195.94234561920166,312.33105754852295,1.0
15,407.1518044471741,193.98110270500183,0.9999911785125732,272.17884969711304,183.15242457389832,1.0,320.2081837654114,138.59715127944946,1.0,433.8512132167816,196.69516760110855,0.9999986886978149,196.30150032043457,311.6491918563843,1.0
16,405.602543592453,196.32285821437836,0.9999992847442627,272.0138168334961,183.69583439826965,1.0,318.6051654815674,146.14786338806152,1.0,433.98727798461914,196.18920388817787,0.999996542930603,196.0994110107422,311.7870924472809,1.0
17,407.8029911518097,199.39835023880005,0.9999990463256836,276.7599172592163,185.9137568473816,1.0,316.82158374786377,154.1823763847351,1.0,434.9562339782715,195.955710824579,0.9998455047607422,196.33884143829346,311.68957018852234,1.0
18,407.7625515460968,200.0242383480072,0.9999991655349731,273.36943674087524,185.9064269065857,1.0,315.2186641693115,155.51084899902344,1.0,434.1640726327896,195.5355208516121,0.9999911785125732,195.60514497756958,311.79095482826233,1.0
19,407.6210370063782,204.3071404993534,0.9999972581863403,278.3143653869629,186.37200736999512,1.0,318.59725856781006,169.48334550857544,1.0,434.41394317150116,195.35871440172195,0.9999648332595825,195.98713397979736,312.6939401626587,1.0
20,408.6965413093567,206.82719230651855,0.9999969005584717,276.39709186553955,186.98379135131836,1.0,318.17126274108887,178.04721927642822,1.0,432.41072273254395,195.40521359443665,0.999997615814209,195.92715120315552,313.04963874816895,1.0
