scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,305.3103971481323,96.54012870788574,1.0,189.75373363494873,90.49761760234833,0.9999991655349731,250.86218643188477,32.77160096168518,1.0,377.07065296173096,103.3172960281372,1.0,147.96634006500244,215.12204313278198,1.0
1,312.5726661682129,95.05491328239441,1.0,187.93137292563915,91.74052157998085,0.9999994039535522,256.96803188323975,35.9639955945313,1.0,376.1673698425293,103.4926278591156,1.0,148.2191390991211,215.39467763900757,1.0
2,1.9882762432098389,3.4120692014694214,0.004466696176677942,187.09364968538284,92.20573678612709,0.9999985694885254,260.3861277103424,30.041147232055664,1.0,376.5642967224121,104.10739469528198,1.0,148.7494411468506,215.31803035736084,1.0
3,2.044081211090088,3.543418824672699,0.004632529336959124,186.7417016029358,93.34878301620483,1.0,262.8271367549896,27.388240575790405,1.0,376.57175731658936,104.38514995574951,1.0,149.24534606933594,215.3375518321991,1.0
4,2.1763962507247925,3.489582359790802,0.00471872091293335,186.11192083358765,94.5313515663147,1.0,266.00226163864136,31.18114995956421,1.0,377.1624255180359,104.18986892700195,1.0,149.1184196472168,215.59276342391968,1.0
5,2.3734753131866455,3.116160273551941,0.004427495412528515,184.20547199249268,95.5858211517334,0.9999998807907104,262.45847630500793,41.855907917022705,1.0,377.1270580291748,104.18488693237305,1.0,148.78203296661377,215.57388377189636,1.0
6,313.9926760196686,96.75244665145874,0.9986984729766846,183.55499863624573,95.95321249961853,1.0,258.8713309764862,50.26777219772339,1.0,377.04063272476196,104.00314712524414,1.0,148.23081302642822,215.04151248931885,1.0
7,2.3934531211853027,3.020894944667816,0.004532029386609793,184.36658668518066,95.66747164726257,1.0,261.93721079826355,43.44586992263794,1.0,376.6513719558716,104.18691778182983,1.0,148.51685905456543,214.98434376716614,1.0
8,2.350847363471985,3.1101815700531006,0.004330537747591734,182.15869450569153,95.74894452095032,1.0,262.54733061790466,37.32874155044556,1.0,377.14634799957275,104.28154182434082,1.0,149.08829021453857,214.97406268119812,1.0
9,313.79679918289185,99.50667095184326,0.6268977522850037,181.35272097587585,96.56884622573853,1.0,257.3217329978943,42.71022701263428,1.0,376.25730752944946,104.00765180587769,1.0,148.82971572875977,215.42436575889587,1.0
10,310.73529148101807,99.77015018463135,0.9683266282081604,179.7759828567505,96.37127876281738,1.0,256.1563329696655,42.87205934524536,1.0,375.6493923664093,103.80220174789429,1.0,148.74577808380127,215.50536251068115,1.0
11,311.8489830493927,96.8455548286438,0.5207306742668152,179.11413264274597,98.20350933074951,1.0,253.9992573261261,47.59408783912659,1.0,375.4714455604553,104.05000877380371,1.0,148.6695261001587,215.60429048538208,1.0
12,311.6147737503052,98.41465413570404,0.44486692547798157,179.16956555843353,99.06018257141113,1.0,252.75236666202545,51.17073440551758,1.0,376.0829668045044,103.99002385139465,1.0,148.71436595916748,215.83344507217407,1.0
13,311.76939153671265,99.82709862291813,0.995722770690918,179.5582157075405,99.43034553527832,1.0,253.18592739105225,52.685850739479065,1.0,376.0137987136841,103.77000212669373,1.0,148.9363498687744,216.09901809692383,1.0
14,310.883104801178,99.70738497376442,0.9999121427536011,180.01890103891492,100.07892227172852,1.0,252.94725513458252,54.28800129890442,1.0,376.34746408462524,103.89417886734009,1.0,148.74400806427002,215.6222906112671,1.0
15,310.1082937717438,99.56565716862679,0.9999954700469971,180.05369678512216,100.41554546356201,1.0,252.17730522155762,55.59786295890808,1.0,376.204975605011,103.71173644065857,1.0,149.81429207324982,216.36609077453613,1.0
16,307.76370763778687,101.3990957736969,0.9981377124786377,180.13293266296387,102.06193995475769,1.0,250.6871861219406,59.8689980506897,1.0,375.90795397758484,103.5537281036377,1.0,149.20435845851898,216.19362878799438,1.0
17,307.7270660996437,104.90109515190125,0.6201758980751038,181.4673194885254,103.13271403312683,1.0,251.5609049797058,62.98616337776184,1.0,376.59669971466064,103.26545190811157,1.0,148.77547138929367,216.5968461036682,1.0
18,306.86206698417664,105.84551668167114,0.9352433085441589,180.63275718688965,104.44746160507202,1.0,252.3707467019558,67.0020079612732,1.0,376.6045422554016,103.29046154022217,1.0,149.19774055480957,215.51037883758545,1.0
19,303.53870725631714,109.93400931358337,0.9999734163284302,180.62232303619385,106.19124412536621,1.0,253.76572704315186,72.90392351150513,1.0,376.27636909484863,103.53960633277893,1.0,149.22080326080322,215.81336903572083,1.0
20,301.9430003166199,110.89565801620483,0.9999984502792358,181.19964969158173,108.32769107818604,1.0,252.57605600357056,77.73667335510254,1.0,376.25837421417236,103.64120554924011,1.0,149.29520416259766,215.79765129089355,1.0
21,301.2260880470276,114.94807040691376,1.0,181.96844279766083,110.94962692260742,1.0,253.55650806427002,83.3344874382019,1.0,376.0345416069031,104.02985382080078,1.0,148.57829558849335,216.83289241790771,1.0
22,299.9666479602456,118.80926823616028,1.0,180.8208465576172,111.04074001312256,1.0,255.1111786365509,88.44932794570923,1.0,376.51710271835327,103.8501307964325,1.0,149.43416690826416,215.6792757511139,1.0
