scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,302.74669194221497,238.1098349094391,1.0,191.95275402069092,222.10033059120178,1.0,242.3194798231125,213.74098777770996,1.0,377.6438751220703,208.82821607589722,1.0,166.5445098876953,314.02045917510986,1.0
1,302.983439207077,239.92644929885864,1.0,191.17384672164917,225.3194603919983,1.0,243.2211675643921,217.7316870689392,1.0,377.6548752784729,209.09076166152954,1.0,166.92049193382263,313.996684551239,1.0
2,303.11263251304626,242.0074372291565,1.0,190.14917397499084,225.19409608840942,1.0,243.1992604136467,220.69895553588867,1.0,377.6631474494934,209.36924505233765,1.0,166.65867352485657,313.46076917648315,1.0
3,302.2093644142151,243.90203707665205,1.0,190.12456893920898,225.89831352233887,1.0,244.43266105651855,226.2927532196045,1.0,377.6874942779541,209.72784280776978,1.0,166.7030930519104,313.671347618103,1.0
4,303.67308139801025,246.72836351394653,1.0,191.1587245464325,228.7890431880951,1.0,245.1527110338211,230.76092720031738,1.0,377.6004424095154,209.54810237884521,1.0,165.44043827056885,313.9719252586365,1.0
5,304.14109468460083,248.54988718032837,1.0,191.6537013053894,230.2016158103943,1.0,245.55681991577148,234.70584154129028,1.0,377.95849084854126,209.7561821937561,1.0,166.01437520980835,313.68255615234375,1.0
6,303.56393218040466,249.8183150291443,1.0,191.11350750923157,232.75487232208252,1.0,245.742551445961,239.19820308685303,1.0,378.46850526332855,209.51774168014526,1.0,165.03943634033203,313.2559428215027,1.0
7,303.76007556915283,251.23255443572998,1.0,190.84243369102478,234.3202919960022,1.0,245.24355602264404,242.60574388504028,1.0,378.38095140457153,209.11657238006592,1.0,165.060622215271,313.5746431350708,1.0
8,303.65588665008545,253.46902644634247,1.0,190.38399267196655,238.35089993476868,1.0,244.58356380462646,247.07988595962524,1.0,378.52516996860504,208.85077619552612,1.0,163.87109279632568,313.30286931991577,1.0
9,303.28208446502686,252.8228883743286,1.0,190.9563193321228,240.33253145217896,1.0,243.5307153761387,240.1263132095337,1.0,377.9644341468811,208.84150981903076,1.0,164.15810871124268,313.63157415390015,1.0
10,303.97050762176514,250.23209381103516,1.0,192.42064809799194,239.01513266563416,1.0,243.42309999465942,227.11346769332886,1.0,377.9967551231384,209.17366456985474,1.0,165.8867359161377,313.16279125213623,1.0
11,303.97009801864624,246.6962068080902,1.0,194.90021800994873,235.73646593093872,1.0,243.10767078399658,208.25388097763062,1.0,376.7559771537781,208.83207845687866,1.0,165.60627365112305,312.93981170654297,1.0
12,302.34596705436707,244.1197748184204,1.0,195.87911397218704,225.56396865844727,1.0,242.2512402534485,183.9288513660431,1.0,375.4538381099701,208.74419021606445,1.0,165.68643474578857,311.98135709762573,1.0
13,303.1416280269623,246.24857592582703,1.0,210.16972517967224,191.87235045433044,0.9770526885986328,235.057776927948,178.81156826019287,1.0,375.89197158813477,209.70020055770874,1.0,168.4955711364746,312.7729959487915,1.0
14,300.3904085159302,246.31722736358643,1.0,3.7288429737091064,3.169943928718567,0.0028931633569300175,216.55768585205078,185.4372386932373,1.0,377.4995629787445,209.7579255104065,1.0,168.02498483657837,313.00283193588257,1.0
15,297.96307039260864,243.25896072387695,1.0,186.15393888950348,189.5662112236023,0.010845127515494823,205.59721612930298,182.89839935302734,1.0,376.2694401741028,208.4331512451172,1.0,163.52665328979492,313.6276788711548,1.0
16,296.65097522735596,241.1501030921936,1.0,185.73711466789246,190.1784689426422,0.01812414824962616,204.52233403921127,180.62357711791992,1.0,377.0412087440491,209.30703496932983,1.0,163.23579502105713,313.36782693862915,1.0
17,281.58299589157104,196.0748899281025,1.0,3.7402225732803345,3.300731360912323,0.0017580295680090785,201.10226392745972,175.82623481750488,1.0,375.94822669029236,209.77130794525146,1.0,166.35595297813416,313.7870149612427,1.0
18,279.0883433818817,207.49412560462952,1.0,3.755256935954094,3.2588273882865906,0.0017423442332074046,196.90747207403183,170.2837038040161,1.0,375.2570517063141,208.43946933746338,1.0,163.81357145309448,313.3144760131836,1.0
19,278.64451146125793,207.44089150428772,1.0,3.7416326701641083,3.240462899208069,0.001720839529298246,198.41215109825134,177.89840841293335,1.0,374.4021248817444,208.76903009414673,1.0,166.69968557357788,313.26230239868164,1.0
20,280.6482095718384,209.59693098068237,1.0,183.48357152938843,190.670494556427,0.0022439374588429928,199.02849745750427,180.5499439239502,1.0,374.2362389564514,208.30890941619873,1.0,165.49536156654358,313.3717408180237,1.0
21,279.8633625507355,211.77936273813248,1.0,183.51331758499146,192.11180686950684,0.004076190292835236,198.44670486450195,183.652361869812,1.0,374.33873891830444,208.29135942459106,1.0,165.37724101543427,313.224778175354,1.0
22,279.6751341819763,212.6963068842888,1.0,183.3970012664795,191.6362054347992,0.003165041795000434,200.31925010681152,185.21129322052002,1.0,374.7982828617096,208.5050287246704,1.0,165.59143733978271,313.36079359054565,1.0
