scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,380.1619892716408,217.7242980003357,1.0,240.7005729675293,231.27783131599426,1.0,335.9913682937622,211.92268800735474,1.0,411.4515377879143,202.81973659992218,0.9999845027923584,170.9940538406372,320.2086329460144,1.0
1,382.110976934433,219.4041986465454,1.0,240.41793489456177,232.75625371932983,1.0,340.18754859268665,212.8367567062378,1.0,410.5006355047226,202.86686182022095,0.9999852180480957,170.67865180969238,320.00245332717896,1.0
2,383.17731857299805,219.1564075946808,0.9999997615814209,240.66943311691284,234.86481094360352,1.0,345.3489408493042,216.50735664367676,1.0,409.876953125,202.7631071805954,0.9998691082000732,171.09388780593872,320.1917476654053,1.0
3,383.1603527069092,221.37495493888855,1.0,240.37085390090942,237.20385837554932,1.0,344.1997652053833,224.1975965499878,1.0,412.8470303416252,202.59998691082,0.9759766459465027,170.25548028945923,319.53249645233154,1.0
4,384.0235240459442,222.06862926483154,0.9999207258224487,240.50938081741333,238.93191814422607,1.0,346.24057149887085,230.2410545349121,1.0,418.2633672952652,203.57089442014694,0.4816286861896515,169.963303565979,320.13386964797974,1.0
5,385.3111660480499,223.01659035682678,0.9909332990646362,240.0555362701416,240.64833545684814,1.0,346.2510929107666,230.3753502368927,1.0,418.6257555484772,204.23362085223198,0.10635555535554886,169.9756145477295,320.54992151260376,1.0
6,388.04689514264464,223.3364977836609,0.4771261215209961,240.8538374900818,241.4633755683899,1.0,347.90542697906494,234.28058528900146,1.0,419.74331015348434,203.59182849526405,0.7116958498954773,169.86289358139038,320.46751070022583,1.0
7,389.2515277862549,229.20594334602356,0.9623264074325562,240.71483850479126,243.9338035583496,1.0,347.4232039451599,242.1571102142334,1.0,418.72264063358307,203.03002214431763,0.9422023296356201,169.34261751174927,320.5461325645447,1.0
8,394.7519772052765,218.25125193595886,0.22289985418319702,241.22011041641235,245.319598197937,1.0,347.58150339126587,249.35262203216553,1.0,419.8256825506687,202.7705101966858,0.9970147609710693,169.92920875549316,320.1100797653198,1.0
9,401.5729684829712,209.99428820610046,0.01065832655876875,240.58093357086182,248.10928201675415,1.0,348.3726272583008,255.03477144241333,1.0,420.7463691830635,203.33399760723114,0.9939270615577698,170.38471269607544,319.76963329315186,1.0
10,402.11078464984894,210.9071958065033,0.04785136133432388,240.14986085891724,249.11689376831055,1.0,347.81869189441204,260.06525897979736,1.0,421.5822170972824,203.54281467199326,0.9991004467010498,169.74768352508545,319.8891100883484,1.0
11,404.70808506011963,205.15991580486298,0.0182785801589489,240.1540026664734,250.6847381591797,1.0,347.804979801178,266.27138471603394,1.0,421.50414979457855,203.34680366516113,0.9998390674591064,169.3834571838379,320.1792678833008,1.0
12,404.3084981441498,206.32071089744568,0.021090762689709663,240.04893732070923,253.48262882232666,1.0,349.0803451538086,271.8471531867981,1.0,421.07273626327515,204.1389321833849,0.9857529997825623,168.80037546157837,319.85341906547546,1.0
13,404.0353289358318,207.63030862808228,0.03773957118391991,239.98758387565613,256.341676235199,1.0,349.3617162704468,279.98985171318054,1.0,423.4568302631378,204.80308055877686,0.9889577031135559,168.985773563385,319.511323928833,1.0
14,404.5315155982971,206.88359951972961,0.06602631509304047,240.0544228553772,258.61532497406006,1.0,349.24437069892883,284.24406909942627,1.0,427.01623022556305,205.81959581375122,0.8291630148887634,168.23098468780518,318.3346815109253,1.0
15,401.36346197128296,204.70236432552338,0.015563544817268848,239.48501014709473,260.6775541305542,1.0,346.8493973016739,291.09775495529175,1.0,428.9499406814575,205.789409160614,0.2172280251979828,168.2919225692749,318.63949608802795,1.0
16,404.25055384635925,208.81434893608093,0.006561237387359142,239.81713938713074,262.23028564453125,1.0,340.5242338180542,296.1902074813843,1.0,421.67388117313385,205.474467754364,0.9750437140464783,168.23778438568115,318.61862206459045,1.0
17,404.13459119200706,206.3702781200409,0.2617018222808838,239.32748889923096,263.71633648872375,1.0,336.61047983169556,286.73503160476685,1.0,422.99417066574097,204.76199287176132,0.9987295269966125,168.94831705093384,319.377329826355,1.0
18,381.6282823085785,261.48429441452026,1.0,239.0015890598297,266.3803219795227,1.0,341.111244559288,265.170871257782,1.0,422.9699831008911,202.3963576555252,0.17974403500556946,169.6695818901062,319.2856628894806,1.0
19,378.58212423324585,261.1654567718506,1.0,240.43713188171387,267.57873153686523,1.0,341.8652470111847,244.2180290222168,1.0,427.67109337449074,201.2468249797821,0.21925200521945953,170.19048595428467,319.78643250465393,1.0
20,374.97343826293945,253.51993560791016,1.0,244.48253414034843,270.13780975341797,1.0,339.77086067199707,215.21241092681885,1.0,425.21090483665466,201.16412544250488,0.0004689217312261462,170.27660369873047,320.3781518936157,1.0
21,371.4844694137573,246.63633584976196,1.0,252.98856163024902,229.21124529838562,1.0,338.3034610748291,169.70301246643066,1.0,406.9998483657837,201.97129702568054,0.999886155128479,170.47451305389404,319.7199113368988,1.0
