scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,417.2390785217285,195.35422319173813,0.9999998807907104,300.6062488555908,190.07004070281982,1.0,340.3261130154133,128.17209720611572,1.0,209.0233130455017,197.3661893606186,0.5251296162605286,204.73762226104736,313.0935730934143,1.0
1,414.9485137462616,195.48781472444534,0.9999996423721313,300.3032134771347,190.39766216278076,1.0,343.8392758369446,131.95719051361084,1.0,209.40808534622192,196.71937972307205,0.039828553795814514,204.87533855438232,313.34222412109375,1.0
2,422.6880407333374,196.3196716606617,0.9999996423721313,298.88612937927246,190.64655566215515,1.0,336.76149559020996,134.36101150512695,1.0,431.7379639148712,200.74122643470764,0.002050435170531273,205.91946303844452,313.4796371459961,1.0
3,421.4575353860855,196.43469524383545,0.9999594688415527,297.9391293525696,190.89981484413147,1.0,328.4172930717468,145.73340940475464,1.0,429.47118532657623,206.2685546875,0.0007028275285847485,206.85227227210999,313.7919034957886,1.0
4,423.9681432247162,197.30289459228516,0.9999443292617798,297.32831287384033,192.40166473388672,1.0,333.38375663757324,149.75197398662567,1.0,439.7635700702667,195.62863913178444,0.0017982182325795293,205.1781520843506,312.73974561691284,1.0
5,420.7566563487053,197.98614501953125,0.9999421834945679,296.8608093261719,194.26265716552734,1.0,334.7708652019501,152.12143325805664,1.0,438.72794556617737,195.8218882381916,0.011025065556168556,205.19704508781433,313.96391344070435,1.0
6,426.0472321510315,197.86934804916382,0.9997425675392151,298.4359562397003,195.0376217365265,0.9999997615814209,335.4028072357178,156.67305850982666,1.0,438.61069083213806,203.9147138595581,0.005194495897740126,205.00423336029053,313.9658441543579,1.0
7,425.3999810218811,199.9387812614441,0.9998152852058411,295.8071436882019,194.70608603954315,0.9999607801437378,337.55196595191956,157.88997840881348,1.0,444.11968445032835,195.76788286864758,0.038425032049417496,205.37654769420624,313.92452239990234,1.0
8,422.5403232574463,200.85589289665222,0.9999942779541016,294.38042879104614,196.5555384159088,0.9686481356620789,340.21132469177246,161.1217703819275,1.0,440.40143966674805,196.97049397230148,0.028563542291522026,205.52826309204102,312.95440196990967,1.0
9,423.93604803085327,203.1437759399414,0.9999929666519165,298.94371700286865,198.14075183868408,0.8848097920417786,343.757360458374,162.93994331359863,1.0,445.98485457897186,198.70055723190308,0.04152307286858559,204.92313480377197,313.6110587120056,1.0
10,420.4551377296448,198.93010425567627,0.9820905327796936,302.4887456893921,196.4773226082325,0.049200139939785004,345.49418473243713,150.2366428375244,1.0,210.25801277160645,198.1194362640381,0.9765200614929199,204.02602672576904,314.4946484565735,1.0
11,405.1173858642578,164.82787042856216,1.0,307.5828369855881,192.42755913734436,0.9967071413993835,351.5588700771332,128.13710069656372,1.0,429.66909062862396,196.51405656337738,1.0,204.19324684143066,314.9849109649658,1.0
12,395.49637800455093,174.523619890213,0.9902772903442383,310.94334840774536,192.9362916946411,1.0,361.90420293807983,98.47906601428986,0.9999997615814209,430.4677107334137,196.76990878582,1.0,203.09436178207397,315.2896566390991,1.0
13,403.28566151857376,189.34099686145782,0.8493075370788574,319.66989159584045,192.3856701850891,1.0,337.2324357032776,187.98519970010966,0.00027455619419924915,436.598801612854,196.83032470941544,0.03321612626314163,202.98210668563843,315.1795496940613,1.0
14,401.19554924964905,190.21094584465027,0.9998013377189636,311.8596270084381,195.48699760437012,1.0,335.1030066013336,189.34574925899506,0.00030334567418321967,208.93554830551147,197.7747106552124,0.9199320077896118,204.60588359832764,315.08970403671265,1.0
15,402.7808005809784,191.0205864906311,0.9999998807907104,300.9909239411354,197.75239419937134,0.9996883869171143,324.9318103194237,196.040338922292,0.9999572038650513,436.73696196079254,196.00036246527452,0.9972000122070312,206.99404072761536,313.57806396484375,1.0
16,402.07851445674896,190.48459768295288,0.9999978542327881,462.83336877822876,190.00664639472961,0.9998676776885986,318.7551827430725,182.22074818611145,0.9967446327209473,435.01100039482117,195.8068609237671,0.24608926475048065,204.3528881072998,313.588858127594,1.0
17,401.7936818599701,190.61752033233643,0.9834282994270325,460.03938579559326,189.93123257160187,0.9979249238967896,313.2084469795227,184.06509113311768,0.8058899641036987,209.71678972244263,198.61474657058716,0.7007469534873962,203.5576400756836,313.1246724128723,1.0
18,404.7237643003464,193.90661144256592,0.9998375177383423,459.3807732462883,189.6125444173813,0.9984612464904785,359.0784158706665,144.15981650352478,0.988621175289154,433.92878770828247,198.12174654006958,0.13275280594825745,253.8873428106308,316.61196184158325,0.9999997615814209
19,405.85797822475433,195.79739555716515,0.4535430073738098,456.14855670928955,192.82470512390137,0.999996542930603,369.5070242881775,147.06856852769852,0.4367445111274719,435.97735253348947,197.51421880722046,0.01327439397573471,219.3227641582489,316.2246198654175,1.0
20,408.36807513237,195.1824534535408,0.9999951124191284,314.595166683197,205.5507469177246,1.0,378.56564152240753,138.21791315078735,0.9957067370414734,210.12116622924805,196.96806985139847,0.9219791293144226,230.13994193077087,315.66331005096436,1.0
