scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,322.4965605735779,143.58105158805847,1.0,3.5129760801792145,3.3651241064071655,0.0027427528984844685,252.01070372294635,124.89603042602539,1.0,391.11339235305786,104.50271463394165,1.0,163.91484689712524,218.14233207702637,1.0
1,319.63909935951233,143.07281827926636,1.0,199.92937779426575,132.94549649953842,0.018856922164559364,246.2489094734192,107.15794801712036,1.0,392.1047468185425,106.13871240615845,1.0,163.0954270362854,217.71793842315674,1.0
2,315.21119338274,142.37494468688965,1.0,3.7035862505435944,3.2271960973739624,0.0025129748973995447,228.03676795959473,78.33279800415039,1.0,391.24475502967834,106.38134717941284,1.0,162.34959888458252,218.59937191009521,1.0
3,314.1296806335449,131.25432920455933,1.0,190.09153056144714,94.00471544265747,0.004765981342643499,216.92978525161743,24.942797422409058,0.9977570176124573,390.870477437973,105.35453414916992,1.0,167.18787574768066,218.49607372283936,1.0
4,303.15970969200134,97.88507223129272,0.9999932050704956,304.9516770839691,98.40957462787628,0.0574086494743824,3.6176754534244537,4.4308304488658905,0.004931218922138214,391.88065671920776,104.86210441589355,1.0,167.44667530059814,219.74229526519775,1.0
5,302.20197200775146,97.6798026561737,0.9093968868255615,3.7860638946294785,3.1757646203041077,0.0022289061453193426,193.9688024520874,56.074060916900635,1.0,393.2109899520874,104.09815073013306,1.0,166.76957488059998,218.22763395309448,1.0
6,303.61547660827637,99.800388276577,0.1390220671892166,3.8622631579637527,3.1098833084106445,0.0020668229553848505,3.713970571756363,4.4924492835998535,0.0046403310261666775,392.4502034187317,105.07514905929565,1.0,169.0330138206482,219.39906883239746,1.0
7,301.5792946815491,101.88334798812866,0.9978836178779602,4.032612416893244,3.257626533508301,0.0029582050628960133,188.90947830677032,51.382263481616974,0.5267540216445923,393.00365686416626,107.21999406814575,1.0,166.71686244010925,218.4396367073059,1.0
8,300.41303619742393,102.49598407745361,0.9999998807907104,4.122069090604782,3.2636680603027344,0.0032914963085204363,178.44860243797302,34.73331344127655,1.0,394.27448987960815,108.47814282774925,1.0,165.89010775089264,218.35570669174194,1.0
9,302.3446681499481,102.57366704940796,0.9999997615814209,168.33774423599243,28.375565886497498,0.011317488737404346,180.58904457092285,28.34561061859131,0.9973082542419434,394.9220448732376,108.45562839508057,1.0,165.54059505462646,216.8043212890625,1.0
10,301.0703054666519,102.16156721115112,1.0,178.56944298744202,33.555028438568115,0.024276193231344223,192.33509850502014,41.734689712524414,1.0,394.0528894662857,107.71248960494995,1.0,164.9501028060913,216.29369592666626,1.0
11,303.827755689621,101.82909381389618,0.9999997615814209,308.58771085739136,100.9881843328476,0.1271839141845703,193.72048616409302,38.29176998138428,1.0,394.51041436195374,108.62428742647171,1.0,165.91034507751465,217.85931730270386,1.0
12,302.8853189945221,104.34121084213257,1.0,307.9870710372925,103.09691071510315,0.01587342657148838,191.01305770874023,42.03905439376831,1.0,394.2155485153198,109.79192435741425,1.0,165.87327134609222,218.0761570930481,1.0
13,304.56120443344116,101.028648853302,1.0,309.29425048828125,101.4568864107132,0.20252902805805206,187.73649907112122,44.94879078865051,1.0,394.95233476161957,106.93290996551514,1.0,166.15930700302124,215.82299160957336,1.0
14,306.09847259521484,103.24606466293335,1.0,309.4737014770508,103.10406923294067,0.02435128577053547,185.20426225662231,47.489763498306274,1.0,390.030855178833,108.61870914697647,0.9777031540870667,166.09397077560425,217.55490255355835,1.0
15,301.9271836280823,111.0286111831665,0.9999998807907104,307.76808738708496,112.45053768157959,0.12428560107946396,186.3111970424652,58.81229496002197,1.0,390.1003088951111,114.92952644824982,0.9999992847442627,162.1258988380432,223.65849447250366,1.0
16,297.6449120044708,107.3080507516861,0.9999997615814209,303.2368211746216,108.4443801343441,0.00895362626761198,188.73796665668488,58.8134970664978,1.0,389.8034665584564,111.47837781906128,0.9999510049819946,163.00392508506775,219.49836921691895,1.0
17,302.0586802959442,111.99257135391235,1.0,307.6530246734619,113.53564953804016,0.3015320599079132,192.49268054962158,66.96531999111176,1.0,391.3898000717163,116.19142892956734,0.9999988079071045,164.52577978372574,224.83581829071045,1.0
18,303.70506143569946,112.8110237121582,1.0,308.94364976882935,114.47278583049774,0.30793073773384094,193.56381464004517,70.18612289428711,1.0,390.34636878967285,118.59773564338684,0.9997629523277283,165.72823631763458,225.95331859588623,1.0
19,306.26456594467163,115.60564708709717,1.0,311.20682525634766,116.64393728971481,0.048599157482385635,194.87236940860748,75.68111848831177,1.0,394.16921734809875,120.18003845214844,0.99969482421875,169.2591199874878,225.08244633674622,1.0
20,307.15237361192703,123.64679670333862,1.0,170.96696293354034,84.60684168338776,0.0023471596650779247,197.14398884773254,84.90239524841309,1.0,391.8738706111908,121.59199142456055,0.9999991655349731,168.4167423248291,228.5075136423111,0.9999998807907104
21,307.7684187889099,117.08396315574646,1.0,169.42636442184448,81.8891909122467,0.011617034673690796,193.0263991355896,79.54936099052429,1.0,386.78345942497253,113.93649053573608,0.9999996423721313,166.20591640472412,221.10584223270416,1.0
