,Unnamed: 0.1,Unnamed: 0.1.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,,,0.15901358425617218,294.0354652404785,192.576189994812,1.0,434.07360887527466,189.7472946643829,1.0,464.1014175415039,141.7027759552002,0.9993923902511596,212.57088279724118,256.28130197525024,1.0,,13.452705615092686,0.0,,0.0,,,,False,0
1,1,1,1,,,0.0002877909282688052,293.3504990339278,194.72135782241818,1.0,435.0096559524536,198.6103231906891,1.0,464.43859434127813,140.9073521494865,0.99934059381485,213.08965015411374,256.4152374267578,1.0,,13.994443107927205,-0.6849662065507118,,-0.1729803471028374,,,-2.251871158106755,False,0
2,2,2,2,,,0.014318120665848257,292.85088759660715,196.70169544219968,1.0,432.9701833724976,206.41281819343567,1.0,463.847216129303,140.6343626379967,0.999953031539917,212.4342374801636,255.88495063781738,1.0,,14.494554625217436,-1.1845776438713642,,-0.2991514764487281,,,-2.0423879838618912,False,0
3,3,3,3,,,0.002940602833405137,292.45129615068436,199.95292472839355,1.0,434.74800670146936,209.70446538925168,1.0,463.8977746963501,141.93465149402618,0.9999401569366456,213.2274808883667,255.73175048828125,1.0,,15.315615233840456,-1.5841690897941592,,-0.400063705919325,,,-3.2756930862123532,False,0
4,4,4,4,,,0.0012933581601828337,292.90892124176025,201.31528615951538,1.0,434.8100371360779,210.2227544784546,1.0,464.7654855251312,141.99120950698853,0.9998108744621276,213.48455429077148,256.18084955215454,1.0,,15.65966396351676,-1.1265439987182615,,-0.28449574601090344,,,-1.437167141633336,False,0
5,5,5,5,,,0.00042059464612975717,292.6575164794922,203.6507086753845,1.0,433.04264521598816,218.4749960899353,1.0,215.6598379611969,138.06474781036377,0.959616243839264,213.1678295135498,256.1257691383362,1.0,,16.249448092373505,-1.377948760986328,,-0.3479851307784084,,,-2.3489152139060865,False,0
6,6,6,6,,,0.003321403171867132,291.9833316002041,206.3257303237915,1.0,432.4593849182129,226.483668923378,1.0,215.1098095575969,138.07058111826578,0.888167142868042,213.7326020002365,256.9094271659851,1.0,,16.92499408110075,-2.052133640274405,,-0.5182427775286093,,,-2.7586710697194112,False,0
7,7,7,7,,,0.003493392840027809,292.7795991897583,208.3223671913147,1.0,430.925416469574,234.2786293029785,1.0,214.55978115399682,138.0764144261678,0.5959905982017517,214.67331290245056,256.86543464660645,1.0,,17.429221786175006,-1.2558660507202148,,-0.3171545446923722,,,-2.1495582929819026,False,0
8,8,8,8,,,0.002733303001150489,291.70214605331415,210.84985637664798,1.0,431.509752035141,237.4646556377411,1.0,214.0097527503968,138.0822477340698,0.9591490030288696,213.90162861347198,257.16151428222656,1.0,,18.067510146091703,-2.3333191871643635,,-0.5892529573537727,,,-2.7475638014812365,False,0
9,9,9,9,,,0.0015352681512013078,291.02029609680176,213.56370067596438,1.0,425.84858751296997,245.32193946838382,1.0,263.8501171112061,138.35404156446458,0.02882304973900318,213.86191356182098,256.98171472549444,1.0,,18.752860349341553,-3.0151691436767583,,-0.7614463313065011,,,-2.7981905303478016,False,0
10,10,10,10,,,0.00010126716369995849,290.9174836874008,215.6900978088379,1.0,426.4974199533463,247.1296396255493,1.0,313.6904814720154,138.6258353948593,0.04353075847029686,213.7573125362396,256.38430786132807,1.0,,19.289857518844553,-3.1179815530776978,,-0.7874104242713369,,,-2.128881198709664,False,0
11,11,11,11,,,5.1255843573017046e-05,291.655996799469,217.74513959884644,1.0,426.7067540884018,247.5565619468689,1.0,363.5308458328247,138.89762922525406,0.06823795288801192,213.9607344865799,256.06680965423584,1.0,,19.808834716181945,-2.379468441009521,,-0.6009074212854635,,,-2.183712063294552,False,0
12,12,12,12,,,6.953450065338984e-05,292.2957048416137,220.24271488189697,1.0,428.1990672647953,242.0717304944992,1.0,413.37121019363406,139.1694230556488,0.06664678454399109,214.58481550216675,256.2900528907776,1.0,,20.43956866370489,-1.7397603988648034,,-0.4393565037126016,,,-2.578198726570472,False,0
13,13,13,13,,,3.1316201784648e-05,291.93236608058214,220.71643352508545,1.0,423.0350270271301,221.80464851856232,1.0,463.21157455444336,139.44121688604358,0.9985264539718628,214.66798329353333,255.79084634780884,1.0,,20.55920086532908,-2.1030991598963737,,-0.5311135340567006,,,-0.5970129045274383,False,0
14,14,14,14,,,0.6034975647926331,291.3160319328308,219.9970588684082,1.0,409.2503471374512,172.40473738312718,1.0,450.0946869850159,137.94307470321658,0.9999995231628418,214.60435366630557,256.72236108779913,1.0,,20.377531059404426,-2.719433307647705,,-0.6867616431017175,,,0.9472949268067816,False,0
15,15,15,15,,,0.004743169061839581,289.64543676376337,215.81385970115662,1.0,399.039274930954,130.52436065673828,1.0,448.4058518409729,139.6149296760559,1.0,213.67165851593015,256.3700408935547,1.0,,19.32111216306884,-4.390028476715145,,-1.1086512625456135,,,4.504447079476663,False,0
16,16,16,16,,,0.0008936605299822986,287.58632731437683,135.2562434673309,1.0,394.1238193511963,123.24682331085205,1.0,449.8978950977325,140.03034782409668,1.0,211.75518989562988,256.51684761047363,1.0,,-1.0227884332486379,-6.449137926101685,,-1.6286557005327975,,,80.58392808123027,False,0
17,17,17,17,,,0.0011034980416297913,276.82030135393137,128.91587543487552,1.0,388.5106900334358,126.25206851959229,1.0,448.4926221370697,140.44649124145508,1.0,211.36296033859253,257.06578540802,1.0,,-2.623975546605402,-17.215163886547142,,-4.347491885071103,,,12.494301972017796,False,0
18,18,18,18,,,0.0014335328014567494,272.28878688812256,134.7422878742218,1.0,383.17716670036316,130.91945171356198,1.0,448.93596482276917,140.3826036453247,1.0,212.0000057220459,257.50979042053217,1.0,,-1.1525820143643442,-21.74667835235596,,-5.491873808880805,,,-7.381172350460572,False,0
