,Unnamed: 0,Unnamed: 0.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,341.64866685867315,114.02490234375,1.0,236.9980234503746,125.88056087493895,1.0,292.8023700714112,72.60846328735352,1.0,423.2108657360077,123.463951587677,1.0,200.06861352920532,237.73810291290283,1.0,-2.5758524901539355,0.5366257826383132,0.0,104.65064340829856,0.0,27.474041444865517,,,False,0
1,1,1,1,342.067964553833,113.6826376914978,1.0,237.59948945045468,126.3208465576172,1.0,293.1992387771606,71.98206520080565,1.0,424.1951894760132,123.69659328460692,1.0,199.6784303188324,237.64699745178225,1.0,-2.6657075826295893,0.6522144374188529,0.6014660000800802,105.0699411034584,0.15790348989452307,27.584120101616946,0.5412537753657563,-0.7453944134642979,True,1
2,2,2,2,347.20522594451904,113.7654948234558,1.0,237.97981560230247,125.86503410339355,1.0,293.8772227764129,68.02695083618164,1.0,423.600474357605,123.46099805831908,1.0,199.9018063545227,237.08706188201904,1.0,-2.6439550142432195,0.5325495232762103,0.9817921519278628,110.20720249414444,0.2577509071499013,28.93281063770994,-5.137929534408751,0.5936438117294973,False,0
3,3,3,3,349.171634554863,116.24617099761964,0.99032860994339,238.1408019065857,127.07874488830566,1.0,296.9000544548035,68.73454475402832,1.0,422.88464999198914,123.41787910461426,1.0,199.8063535690308,237.53377342224118,1.0,-1.9927005374373608,0.8511862685531277,1.14277845621109,112.17361110448836,0.3000148077995785,29.449053920107627,-3.1655200368816083,-1.2243408265588225,False,0
4,4,4,4,348.098333992064,114.6478500366211,1.0,237.17164421081543,128.60488510131836,1.0,296.793514251709,75.38968133926393,1.0,423.1908893585205,123.49532890319824,1.0,200.79265594482425,237.7749729156494,1.0,-2.412309389275431,1.2518454341102674,0.17362076044082642,111.10031054168941,0.0455808374672838,29.16727921538757,1.9252542669662955,-1.807863542705909,True,2
5,5,5,5,345.4481315612793,115.27265548706056,1.0,236.7815523147583,130.38134336471558,1.0,295.56071043014526,79.81071686744691,1.0,423.2443778514862,123.46816492080687,1.0,200.61361265182487,238.31701755523682,1.0,-2.2482785693847376,1.7182208558382404,-0.2164711356163025,108.4501081109047,-0.056830390696554364,28.47151883542905,-2.7228578323217705,-1.8187841127967064,False,0
6,6,6,6,346.4072488546372,115.21478366851808,1.0,235.7077479362488,132.69185066223145,1.0,297.3647637367248,82.8419556617737,1.0,422.79040503501886,123.31672239303587,1.0,200.42928123474118,238.30978298187256,1.0,-2.2634717176477874,2.3248007217923323,-1.2902755141257956,109.4092254042626,-0.33873736267517524,28.72331688855132,0.9608616600737118,-2.5478421880446684,True,1
7,7,7,7,346.4407306909561,115.48247003555298,1.0,234.17028713226318,135.90356612205505,1.0,298.5796914100647,84.53875255584717,1.0,423.20650553703314,123.29985332489014,1.0,200.2517786026001,238.4500503540039,1.0,-2.1931957393774133,3.1679756969144823,-2.8277363181114197,109.44270724058151,-0.7423685346666867,28.732106909603427,-0.26977217139584386,-3.560744573633736,False,0
8,8,8,8,345.62664461135864,116.2955790758133,1.0,233.91648721694943,137.99118185043338,1.0,298.8514866828918,88.10247135162355,1.0,423.0968563556671,123.26129961013794,1.0,200.3531403541565,238.4602117538452,1.0,-1.979729383665211,3.716039609131873,-3.081536233425169,108.62862116098404,-0.8089988884317202,28.518384050745443,-1.1506009109797517,-2.102986882124049,False,0
9,9,9,9,343.41366338729864,117.59841227531432,1.0,233.8843035697937,139.88648509979248,1.0,296.3415613174438,90.47835254669191,1.0,423.3485698699951,123.50005865097046,1.0,200.2309288978577,238.4997067451477,1.0,-1.637695238885175,4.213615527708128,-3.113719880580902,106.41563993692404,-0.8174480945427017,27.93740780553191,-2.568007056797971,-1.8955764806980004,False,0
10,10,10,10,343.7461552619934,118.13357257843019,1.0,233.21688413619995,141.86899662017822,1.0,298.9924930334091,92.72966861724855,1.0,423.10241961479187,123.7691068649292,1.0,200.017493724823,237.98473358154297,1.0,-1.4971990520620528,4.734086323702126,-3.781139314174652,106.7481318116188,-0.9926664074213141,28.02469724062697,-0.6300376153604752,-2.0918414444696296,False,0
11,11,11,11,343.42989587783813,118.71488189697266,1.0,233.15611696243286,143.43393850326538,1.0,301.18851757049566,94.91251969337463,1.0,423.3158495426178,123.68339157104492,1.0,200.1793074607849,237.2340145111084,1.0,-1.344587316579347,5.144932131758888,-3.841906487941742,106.43187242746352,-1.0086196762803563,27.941669338030053,-0.6617707472309269,-1.5661212427037765,False,0
12,12,12,12,342.24602866172785,120.60556983947754,1.0,232.44583892822263,145.35565519332891,1.0,303.71528005599976,99.60166883468628,1.0,423.5884113311768,123.97033834457396,1.0,199.8444993495941,237.3144769668579,1.0,-0.8482230592759127,5.649442398189878,-4.552184522151975,105.24800521135323,-1.1950897018217583,27.6308674556782,-2.2307493093832997,-2.0487776655240797,False,0
13,13,13,13,341.81868994235987,120.68157291412355,0.9999977350234984,232.30932855606082,147.29914045333862,1.0,304.3185667991638,102.18927097320557,1.0,423.8267204761505,123.7993335723877,1.0,199.84376335144043,237.60859775543213,1.0,-0.8282698936311029,6.15966758976054,-4.688694894313784,104.82066649198526,-1.2309279107450886,27.518677780540656,-0.4340447539444671,-1.9482736043951219,False,0
14,14,14,14,341.0164670944214,121.63382744789124,0.9999668598175048,232.04402446746826,149.36742305755615,1.0,303.24723529815674,103.57911205291748,1.0,423.52374267578125,123.70302391052246,1.0,200.0224895477295,237.96104049682617,1.0,-0.5782735278684833,6.702655956934406,-4.9539989829063416,104.01844364404678,-1.3005784669967686,27.308069388136524,-1.245130593486338,-2.085228810066841,False,0
15,15,15,15,340.1788802891969,124.3421999514103,0.9999880790710448,232.20064163208008,150.25562381744385,1.0,302.9940769672394,108.05331516265869,1.0,424.20888090133667,123.64516592025757,1.0,200.33689498901367,238.04004955291748,1.0,0.13275830133397568,6.9358362193175855,-4.797381818294525,103.18085683882231,-1.259461601095291,27.088176859519876,-2.8349309116985966,-0.9019032798011792,False,0
16,16,16,16,338.5508224964142,128.09883260726932,0.9952854514122008,231.35988187789917,152.55339479446408,1.0,302.5140540599823,112.51977634429932,1.0,424.4532427787781,123.45041131973268,1.0,200.04239654541016,237.8348255157471,1.0,1.118990950449458,7.539072405904252,-5.6381415724754325,101.55279904603958,-1.4801871272769056,26.660761166536172,-4.094247316382703,-2.4467587594789295,False,0
17,17,17,17,338.19324576854706,127.42016673088075,0.7875592708587646,231.87488913536072,153.8559856414795,1.0,302.0288209915161,115.35737133026123,1.0,423.98970079421997,123.04193496704102,1.0,200.19981002807617,237.70236492156985,1.0,0.9408200973342176,7.881042925636059,-5.1231343150138855,101.19522231817244,-1.344981740333407,26.566886179042672,0.7671039617199344,-1.4007053187470897,True,10
18,18,18,18,337.83566904067993,126.7415008544922,0.9999570846557616,231.9945363998413,153.44686079025269,1.0,300.8507239818573,110.32904243469238,1.0,424.29791736602783,123.12881326675415,1.0,200.18646144866943,237.9742584228516,1.0,0.7626492442189805,7.773634956103801,-5.003487050533295,100.83764559030531,-1.313570620477417,26.47301119154916,0.7671039617199219,0.4262612013648968,True,0
19,19,19,19,339.46180295944214,120.0348734855652,1.0,233.2828483581543,151.3405294418335,1.0,297.24856615066534,95.96831321716309,1.0,423.83809447288513,123.08659648895264,1.0,200.13468360900882,237.4779577255249,1.0,-0.9980485621985054,7.220657612836943,-3.7151750922203055,102.46377950906755,-0.9753487521367572,26.899921807900252,6.900953715783758,2.4690847395878595,True,0
20,20,20,20,337.3416647911072,115.9638614654541,1.0,236.26710605621338,112.21210670471191,1.0,288.92502593994135,74.21189308166505,1.0,423.02790784835815,123.73616600036621,1.0,200.4918246269226,237.1080417633057,1.0,-2.0668155503449803,-3.0517676006199883,-0.7309173941612244,100.34364134073256,-0.19188849801535174,26.34331974594812,4.590002692888074,39.24205983257401,True,0
21,21,21,21,331.305278301239,113.87126922607422,1.0,225.1231465339661,102.81933689117432,1.0,274.25064659118647,63.99440932273865,1.0,423.4406244754791,123.5592761039734,1.0,199.07622385025024,237.2314510345459,1.0,-2.6161859511328642,-5.517661155926597,-11.87487691640851,94.30725485086441,-3.1175236953030843,24.758580969399773,6.3888108545625135,14.574359629280085,True,0
22,22,22,22,336.3447651863098,117.27278113365172,1.0,222.34185338020325,111.47333884239195,1.0,259.33847635984415,51.51633977890015,1.0,424.42698860168457,123.56393194198608,1.0,199.7164089679718,238.23637199401853,1.0,-1.7231835186549649,-3.2457170901450927,-14.656170070171356,99.34674173593521,-3.847699458090049,26.081602663600965,-6.080025602100054,-9.08995827156796,False,0
23,23,23,23,341.7642168998718,122.70119667053223,1.0,221.3960976600647,111.1243543624878,1.0,258.35840082168585,38.65377998352051,1.0,424.6458497047424,124.02997742593288,1.0,199.23833966255188,236.78934192657468,1.0,-0.2980559840030331,-3.3373363459110963,-15.601925790309904,104.76619344949722,-4.095989683601885,27.504376916463734,-7.6706031129681,1.0080893062565262,False,0
24,24,24,24,343.0782551765442,124.10310899466276,1.0,221.82882714271545,111.23296356201172,1.0,259.449140548706,32.42190885543823,1.0,425.08696269989014,123.8868301063776,1.0,198.85776710510254,236.71889972686768,1.0,0.06998950564539276,-3.3088230606427764,-15.169196307659151,106.08023172616959,-3.9823847658148304,27.849352741720573,-1.9214720287084983,-0.44615105443831415,False,0
25,25,25,25,338.42196464538574,123.4039598107338,1.0,223.10365557670602,110.40731048583984,1.0,257.26210021972656,35.01028060913086,1.0,424.79996490478516,123.94236144423485,1.0,199.3625977039337,237.0394926071167,1.0,-0.1135588513433531,-3.5255826150520524,-13.894367873668585,101.42394119501114,-3.6477027410335823,26.626931981885686,4.708487134095661,1.5188451330872788,True,3
