,Unnamed: 0.1,Unnamed: 0.1.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,,,0.002977610565721989,297.9550571441651,173.98811686038968,1.0,384.84333229064936,131.23680305480957,1.0,426.53199672698975,154.89765906333926,1.0,188.39357340335846,276.2372770309448,1.0,,4.600126230727591,0.0,,0.0,,,,False,0
1,1,1,1,365.8413558006287,153.9169020652771,1.0,262.70344686508184,137.4259967803955,0.9999903440475464,361.61267518997187,109.68527817726135,1.0,423.32522106170654,154.53189039230347,1.0,188.50123924016955,275.57479333877563,1.0,-0.395494873427772,-4.4999955381230725,-35.25161027908325,67.88629865646357,-8.77394268674412,16.896547105549573,,50.788430296793784,False,0
2,2,2,2,377.73812532424927,138.34745180606842,0.9994698166847228,242.495710849762,147.26035451889038,1.0,341.5638980865478,118.179443359375,1.0,423.6481523513794,154.89483261108396,1.0,188.7276496291161,275.7026047706604,1.0,-4.2706501686588085,-2.0522749808102345,-55.459346294403105,79.78306818008417,-13.80354321346032,19.85759124314424,19.594410082268872,-22.47369989551229,True,2
3,3,3,3,374.7345124691725,139.08887816667556,0.6634554266929626,240.58309602737427,146.93074989318848,1.0,331.4346218705178,108.85078907012941,1.0,423.82927799224854,154.40551233291623,1.0,188.21090038120747,275.9081645011902,1.0,-4.0861129987846665,-2.1343118600421094,-57.37196111679083,76.7794553250074,-14.279583107825214,19.1100076055466,-3.093768451482036,1.9408077359958449,False,0
4,4,4,4,371.7308996140957,139.83030452728272,0.0069938600063323975,238.70834374427795,149.20163917541504,1.0,325.8002281188965,103.65540194511414,1.0,425.2050585746765,155.1942834854126,1.0,188.19377982616425,275.9125461578369,1.0,-3.901575828910515,-1.5690993136518592,-59.24671339988714,73.77584246993058,-14.74619921283446,18.362423967948946,-3.0937684514820973,-2.9447638708572725,False,0
5,5,5,5,368.72728675901885,140.57173088788988,0.11296196281909945,236.18750815093517,149.68810272216797,1.0,326.89486956596375,101.0201244354248,1.0,425.9522023200989,155.1461796760559,1.0,188.20594264566898,276.3261079788208,1.0,-3.7170386590363647,-1.4480210637617246,-61.76754899322992,70.77222961485381,-15.373622097735064,17.614840330351306,-3.0937684514820973,-2.5673447121458564,False,0
6,6,6,6,365.72367390394203,141.31315724849702,0.011280237697064877,236.841942191124,149.06871891021729,1.0,328.5775055885315,107.85243606567384,1.0,425.56381273269653,154.56717920303342,1.0,188.1271114349365,275.58408117294306,1.0,-3.5325014891622213,-1.6021824772157065,-61.113114953041105,67.76861675977693,-15.210736864538267,16.867256692753635,-3.0937684514820907,0.9010661570963694,False,0
7,7,7,7,362.72006104886526,142.05458360910416,0.14562596380710602,238.10820388793945,149.8019456863403,1.0,327.5624146461487,111.93846082687378,1.0,424.7064366340637,153.91164159774783,1.0,188.97182953357697,275.63209867477417,1.0,-3.347964319288078,-1.4196861413275623,-59.84685325622564,64.76500390470018,-14.895570905697785,16.119673055155996,-3.093768451482036,-1.4632293702785386,False,0
8,8,8,8,359.71644819378855,142.7960099697113,0.0019813624676316977,237.87772524356842,151.52889823913574,1.0,327.1800878047943,115.57268524169922,1.0,423.57522416114807,154.04515171051025,1.0,188.80848962068558,275.84266662597656,1.0,-3.1634271494139345,-0.9898566214561182,-60.077331900596675,61.76139104962346,-14.952935843078528,15.372089417558367,-3.09376845148198,-1.7422644819652933,False,0
9,9,9,9,356.7128353387118,143.53743633031846,0.002039377111941576,236.99793934822083,151.83578491210938,1.0,325.0334899425506,115.26898574829102,1.0,422.33365058898926,154.35488939285278,1.0,189.164106965065,276.38362693786615,1.0,-2.978889979539784,-0.91347412265169,-60.95711779594427,58.75777819454669,-15.17190998245184,14.624505779960728,-3.0937684514820423,-0.9317739273565212,False,0
10,10,10,10,353.70922248363496,144.27886269092562,0.001935758395120501,235.24444770812988,152.297926902771,1.0,324.15486335754395,119.71251797676086,1.0,421.8178409337997,154.46204471588138,1.0,188.98506039381027,275.4228796958924,1.0,-2.7943528096656336,-0.7984493817362703,-62.71060943603521,55.754165339469864,-15.608344943295933,13.876922142363071,-3.0937684514820973,-1.8133692815864921,False,0
11,11,11,11,350.70560962855814,145.02028905153276,0.00244004768319428,234.1468801498413,153.30427169799802,1.0,324.00581010291353,123.78536462783812,1.0,422.6864738464356,154.5378141403198,1.0,188.2562142908573,275.03868579864496,1.0,-2.6098156397914902,-0.5479753895832298,-63.80817699432379,52.75055248439304,-15.881523807325516,13.12933850476542,-3.0937684514820907,-1.489088443272615,False,0
12,12,12,12,347.70199677348137,145.76171541213992,0.985316812992096,232.8388810157776,153.85915708541867,1.0,322.05503797531134,128.59265518188477,1.0,423.4918262958527,154.40906715393066,1.0,188.81194186210632,275.16897583007807,1.0,-2.42527846991734,-0.40986729896277385,-65.11617612838751,49.74693962931627,-16.20707799749525,12.381754867167778,-3.0937684514820423,-1.4208305767699445,False,0
13,13,13,13,346.3731690645218,146.63694858551025,0.9999696016311646,232.92764711380005,154.97215652465817,1.0,321.8437323570252,131.10497951507568,1.0,422.6020300388336,153.5364055633545,1.0,188.18001556396484,275.5506920814514,1.0,-2.207437479395411,-0.13284751992419505,-65.02741003036505,48.41811192035669,-16.184984576785983,12.051016552898862,-1.591168183400695,-1.1165335516255563,False,0
