,Unnamed: 0,Unnamed: 0.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,373.3193798,159.46463490000005,1.0,,,0.6728098990000001,340.4894479,129.4311819,1.0,438.1021016,154.34902140000003,1.0,202.7088671,273.3601599,1.0,1.1751409648235855,,,123.71198819999998,,31.38753435361581,,,False,0
1,1,1,1,371.6145748,156.812849,1.0,249.6073916,177.57513569999998,1.0,340.3387082,115.3636971,1.0,437.8177192,154.6613207,1.0,202.9226441,273.5965633,1.0,0.5023442355355051,5.7700389556488965,0.0,122.0071832,0.0,30.95500047971825,3.152511466666529,,True,1
2,2,2,2,369.8541324,157.7262926,1.0,251.9245381,179.844495,1.0,337.0018001,116.0207901,1.0,438.4849885,154.6141019,1.0,203.0174756,272.9172668,1.0,0.7340981891518638,6.345808483128272,2.317146500000007,120.24674080000004,0.5878938365579583,30.508350586595274,-1.9833145625691517,-3.2433253822209998,False,0
3,3,3,3,370.9474118,160.4445252,1.0,250.9753795,182.4426372,1.0,339.3728317,120.9611936,1.0,437.4793874,154.3317618,1.0,202.6760135,273.5400839,1.0,1.4237534146073565,7.004995023936607,1.3679879000000028,121.3400202,0.34707846694020594,30.785731503553162,-2.9298546575158206,-2.7660883824228883,False,0
4,4,4,4,372.5182564,162.8486576,1.0,251.3982434,183.9598062,1.0,343.0348501,123.7334695,1.0,436.7009867,154.4059315,1.0,202.5318475,273.2905164,1.0,2.033716841705856,7.389922910074486,1.7908518000000129,122.91086479999998,0.4543652010819039,31.184277671665694,-2.8718296178706217,-1.5749970325318652,False,0
5,5,5,5,373.4612213,164.8052876,1.0,251.2359147,185.2187982,1.0,346.9656568,129.2119608,1.0,436.7769346,154.4219561,1.0,203.2356219,272.5899434,1.0,2.530142388137385,7.7093475287059725,1.6285230999999951,123.85382969999998,0.4131800441544176,31.423521609328017,-2.171999944643636,-1.2694138264993142,False,0
6,6,6,6,374.2866161,168.4817839,1.0,252.2988596,187.567204,1.0,349.64426569999995,140.1104145,1.0,436.2109477,154.9516115,1.0,202.6741052,272.2541237,1.0,3.4629230797760577,8.305172305239072,2.6914679999999858,124.67922450000002,0.6828646563749691,31.632936299183413,-3.7680102998507,-2.5777629180957926,False,0
7,7,7,7,369.6605636714286,169.79460351428568,0.007961682,251.3678694,191.5469689,1.0,361.7283216,136.5624685,1.0,436.339020425,155.17348535000005,7.91e-05,202.6446214,271.91626360000004,1.0,3.7960045486218736,9.314896660457736,1.7604777999999897,120.05317207142859,0.4466588746188922,30.45923937913493,-4.8087271092821195,-4.087208266258025,False,0
8,8,8,8,365.0345112428572,171.1074231285714,0.006383156,250.7455344,193.6497779,1.0,365.0765138,146.38499019999998,1.0,436.46709315,155.39535920000003,0.091887906,202.7793961,272.10786010000004,1.0,4.129086017467704,9.848409949565095,1.1381427999999971,115.4271196428572,0.28876341536575845,29.285542459086464,-4.808727109282081,-2.1929675197562912,False,0
9,9,9,9,360.40845881428567,172.42024274285708,0.017038018000000002,250.6904302,195.7421122,1.0,362.2765965,153.2784343,1.0,436.595165875,155.61723305000004,0.138711914,202.7659731,272.3471742,1.0,4.462167486313518,10.379265654626822,1.0830386000000092,110.80106721428568,0.27478267675106577,28.11184553903796,-4.808727109282231,-2.093059792699232,False,0
10,10,10,10,355.78240638571435,173.73306235714284,0.329497814,250.9778538,198.2708168,1.0,362.59553430000005,159.05312469999996,1.0,436.7232386,155.83910690000005,0.999999404,202.5959949,272.4060435,1.0,4.795248955159357,11.020834864349103,1.3704621999999915,106.17501478571435,0.34770623291002645,26.938148618989512,-4.808727109282034,-2.544987088355878,False,0
