,Unnamed: 0.1,Unnamed: 0.1.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,369.4829487800598,183.3628845214844,0.9999994039535522,246.4196071624756,193.51779460906985,1.0,356.8580276966095,156.25791835784912,1.0,404.29907128214836,187.1660799980164,1.0,167.78008580207825,304.05016469955444,1.0,-0.9873424356799004,1.5974917720822353,0.0,123.06334161758423,0.0,31.32458410671011,,,False,0
1,1,1,1,,,0.023499438539147374,245.1902304887772,195.89923334121704,1.0,363.6844421625137,160.20581293106082,0.9999997615814208,404.37192845344543,186.7747917175293,1.0,167.82113528251645,304.57188463211065,1.0,,2.203663982909497,-1.2293766736983969,,-0.31292594941685203,,,-2.68004056700725,False,0
2,2,2,2,,,0.13246896862983704,244.71889436244962,198.57789421081543,1.0,362.0371414422989,171.7726811021566,1.0,404.8527655005455,187.04525738954544,1.0,168.0662751197815,304.91192531585693,1.0,,2.885491215943925,-1.7007128000259684,,-0.4329000045465992,,,-2.7198128241294612,False,0
3,3,3,3,,,0.0073057543486356735,244.50879514217377,199.6550636291504,1.0,365.76103913784027,175.66621088981628,1.0,408.97560945153236,190.07739201188087,0.2743797302246094,168.17713546752933,305.11637592315674,1.0,,3.1596742797084487,-1.9108120203018188,,-0.4863787302969221,,,-1.0974678301237801,False,0
4,4,4,4,,,0.006334150675684214,245.44495868682858,202.18829154968262,1.0,366.688378572464,181.06730389595032,1.0,413.09845340251917,193.1095266342163,0.9970867037773132,167.71083521842957,304.74112939834595,1.0,,3.8044829612796276,-0.9746484756470012,,-0.2480873487472313,,,-2.7006750785136484,False,0
5,5,5,5,,,0.0023889089934527874,245.2887554168701,204.52379703521729,1.0,368.6386065483093,190.4334180355072,1.0,176.89299249649048,183.25566792488098,0.9921070337295532,167.13410091400146,304.6455664634705,1.0,,4.398963308161903,-1.1308517456054972,,-0.2878473812901711,,,-2.3407232503028315,False,0
6,6,6,6,,,0.0019298060797154906,244.38476797938347,206.5165243148804,1.0,370.96573185920715,195.3097152709961,1.0,405.9402709007263,189.90933275222767,0.9999427795410156,167.11370325088498,304.534451007843,1.0,,4.9061927759551285,-2.0348391830921173,,-0.5179486457670721,,,-2.188185389368822,False,0
7,7,7,7,,,0.003259599208831787,246.10928916931152,208.41116380691528,1.0,375.4843518733978,200.84841775894162,1.0,405.53246533870697,190.343049287796,0.9998834133148192,167.38731145858762,305.322078704834,1.0,,5.388454945501652,-0.3103179931640625,,-0.07898844569733525,,,-2.561958652923398,False,0
8,8,8,8,,,0.00012275918561499566,245.88781547546387,210.2021679878235,1.0,375.6539335250855,209.3926930427552,1.0,405.250501871109,189.40566754341125,0.9999982118606568,167.9230706691742,305.00480937957764,1.0,,5.844337748316038,-0.5317916870117188,,-0.13536243375230758,,,-1.8046458303770267,False,0
9,9,9,9,,,5.0291986553929746e-05,244.9810475707054,212.1489601135254,1.0,379.06570672988886,217.03676986694336,1.0,408.8141629695892,188.8691326379776,0.999985933303833,167.73320174217224,304.80436325073237,1.0,,6.339874866667103,-1.438559591770172,,-0.3661714392978947,,,-2.147609744295964,False,0
10,10,10,10,,,3.138820102321915e-05,245.10548496246338,215.35108757019043,1.0,380.6253280043602,219.4801206588745,1.0,175.57023191452026,182.8219611644745,1.0,168.0767307281494,304.7275586128235,1.0,,7.154945459731327,-1.314122200012207,,-0.33449710400920424,,,-3.2045444158562755,False,0
11,11,11,11,,,0.00016502547077834606,245.53787422180176,218.55948305130005,1.0,377.32200932502747,228.10321617126462,1.0,175.8219051361084,183.53466987609863,0.9999998807907104,167.86491727828982,305.3204092979431,1.0,,7.971611517832633,-0.8817329406738281,,-0.2244365974200689,,,-3.2374005057755544,False,0
12,12,12,12,,,6.503611075459048e-05,245.9157876968384,220.05618762969968,1.0,376.9056706428528,230.8693897724152,1.0,175.7919385433197,184.66435623168945,1.0,167.47708249092105,305.4094800949097,1.0,,8.352583201460945,-0.5038194656371786,,-0.12824237517449716,,,-1.5436784605664131,False,0
13,13,13,13,,,6.491850217571482e-05,247.8830728530884,220.1541175842285,1.0,377.8797006607056,215.46984338760376,1.0,175.05652785301208,184.63514137268064,0.9999997615814208,167.21184396743774,304.2841124534607,1.0,,8.377510324817772,1.4634656906128214,,0.37251104602164975,,,-1.969721087361254,False,0
14,14,14,14,,,0.000154829045641236,250.3949360847473,222.8132038116455,1.0,378.6346836090088,201.07751321792603,1.0,175.5324957370758,184.56270885467532,1.0,166.68220782279968,304.355309009552,1.0,,9.054355021888927,3.975328922271729,,1.0118815525463096,,,-3.6578950858927963,False,0
15,15,15,15,,,0.0004137394716963172,250.18946981430054,223.59994029998782,1.0,377.5641446113586,182.72206830978402,1.0,412.3106023073197,187.4300156235695,1.0,167.73355746269223,304.16228723526,1.0,,9.254611190581938,3.769862651824951,,0.9595820993939465,,,-0.813124031363292,False,0
16,16,16,16,,,0.0007141191745176911,249.56888246536255,225.52115964889526,1.0,372.07089614868164,174.80088448524475,1.0,409.0241062641144,186.47487211227417,1.0,167.48537945747375,304.39768934249884,1.0,,9.74363900578057,3.149275302886963,,0.8016175881768174,,,-2.01896321023396,False,0
17,17,17,17,,,0.0007226155721582472,249.88357257843015,226.54189920425412,1.0,359.1009678840637,148.51368045806885,1.0,411.0078957676888,187.8133544921875,1.0,168.295156955719,304.292227268219,1.0,,10.003458393362646,3.4639654159545614,,0.8817189147356891,,,-1.0681475118805912,False,0
18,18,18,18,,,0.03078546188771725,249.7823600769043,229.03730487823486,1.0,355.318594455719,170.03632640838626,1.0,405.2733092308045,187.2454175949097,1.0,168.18428707122803,304.06973457336426,1.0,,10.638639787655308,3.3627529144287114,,0.8559562507691192,,,-2.497457396673745,False,0
19,19,19,19,,,0.0029076416976749893,250.29866600036618,228.9841823577881,1.0,360.50301933288574,176.0510892868042,1.0,405.6050856113434,186.61032390594482,1.0,167.6343050003052,304.09345340728765,1.0,,10.625117963545684,3.8790588378905966,,0.9873769330916567,,,0.5190316067258802,False,0
20,20,20,20,,,0.003381839487701655,251.57131910324097,230.4359588623047,1.0,362.4064202308655,166.70580267906192,1.0,405.6106711626053,187.2847352027893,1.0,167.4838924407959,303.98682975769043,1.0,,10.994653640231538,5.151711940765381,,1.3113184792553156,,,-1.9306219048076865,False,0
