,Unnamed: 0.1,Unnamed: 0.1.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0.0,334.2142286,195.2433764,1.0,,,0.40085363399999996,182.0522189,210.8150563,1.0,399.9115486,178.3587918,1.0,164.88622809999995,294.9602814,1.0,4.346520243091101,,,144.74971720000005,,37.07504750758642,,,False,0
1,1,1,1.0,334.5947723000001,196.9181235,1.0,,,0.30817017,183.67142769999998,214.49527999999998,1.0,400.2146969,178.5866594,1.0,164.8618546,295.052835,1.0,4.7754767170433245,,,145.13026090000008,,37.17251696057832,-1.7174374389095608,,False,0
2,2,2,2.0,334.5861158,200.32120419999998,0.9999998809999999,,,0.26192072,184.2999864,218.11858419999996,1.0,400.0505528,178.18457560000004,1.0,165.8138695,294.99464539999997,1.0,5.647114887156794,,,145.12160440000005,,37.170299753146345,-3.4030917098580487,,False,0
3,3,3,3.0,334.02371289999996,201.4877732,0.9999997620000001,,,0.279685616,184.3394485,221.6502628,1.0,399.9711616,177.6682129,1.0,165.8531237,294.0141783,1.0,5.9459106425648525,,,144.55920150000003,,37.02625032328049,-1.2950599421221751,,False,0
4,4,4,4.0,334.9371545,205.2670207,0.999999642,,,0.025672433999999997,185.5314631,227.47133870000002,1.0,399.7338364,177.9359322,1.0,166.36197380000004,293.0227609,1.0,6.913897201128073,,,145.47264310000003,,37.26021202884025,-3.8880698582801836,,False,0
5,5,5,5.0,337.346854,205.54667959999998,1.0,,,0.013840634,190.9575701,232.65885830000002,1.0,400.214889,178.4943919,1.0,172.73155880000004,294.220963,1.0,6.98552681950649,,,147.88234260000004,,37.87741339661955,-2.4258731996230543,,False,0
6,6,6,6.0,337.78714469999994,207.31710149999998,1.0,,,0.0024433529999999997,191.8968341,237.97635809999997,1.0,400.10060550000003,178.56982659999997,1.0,180.1824757,294.3766823,1.0,7.438988679886356,,,148.32263329999995,,37.990185973557246,-1.8243490906364523,,False,0
7,7,7,7.0,337.8767781,209.6461754,1.0,,,0.002440988,190.67946669999998,244.6825883,1.0,399.99772360000003,178.50872090000001,1.0,184.181633,295.0994756,1.0,8.035539244277922,,,148.41226670000003,,38.01314396357997,-2.3307980131399,,False,0
8,8,8,8.0,337.6243398000001,211.31668709999997,1.0,,,0.001123452,189.55977380000002,252.27755930000004,1.0,399.7563887,178.3410897,1.0,188.4461489,294.8982592,1.0,8.46341089637866,,,148.1598284000001,,37.94848641435449,-1.6894775627819465,,False,0
9,9,9,9.0,337.9348791000001,212.83979989999997,1.0,,,0.00190683,191.5561717,256.0506706,1.0,399.64430810000016,178.1526175,1.0,194.243969,296.1606197,1.0,8.85352896024603,,,148.47036770000008,,38.02802549410665,-1.5544475733740142,,False,0
10,10,10,10.0,339.3050838,213.6820099,1.0,,,0.000985077,193.36665530000002,261.2030796,1.0,399.64585330000006,178.10610490000005,1.0,200.7935905,297.10374900000005,0.9999526740000001,9.069245967265953,,,149.8405724,,38.37897888683365,-1.6083465435041615,,False,0
11,11,11,11.0,339.0247836000001,216.4970388,1.0,,,0.267522514,201.5707827,262.09138459999997,1.0,398.9617403,178.1852469,1.0,165.3053429,296.4540944,0.9999971390000001,9.790265201165562,,,149.5602722000001,,38.30718501094633,-2.8289496124808013,,False,0
12,12,12,12.0,339.610675,218.74956319999998,1.0,,,0.889469087,202.88214140000002,260.0057449,1.0,399.1786311,178.23297069999995,1.0,166.1755395,296.54588839999997,0.9997296929999999,10.367208982179026,,,150.14616360000005,,38.457250599394214,-2.327473932225471,,False,0
13,13,13,13.0,337.8596697,222.4210684,1.0,,,0.648572803,199.0970471,252.67306609999997,1.0,399.1722293,177.9034314,1.0,203.50841780000002,297.51500889999994,0.994004428,11.307599280325663,,,148.39515830000005,,38.00876195334153,-4.067673781690874,,False,0
14,14,14,14.0,337.2559359,221.53535180000003,1.0,,,0.000679586,198.6505754,230.5560546,1.0,398.2775848,177.49951030000003,1.0,192.30791430000002,295.4801025,1.0,11.080738836944738,,,147.7914245,,37.85412635370159,1.0719087632713542,,True,14
15,15,15,15.0,336.6141481,220.3002853,1.0,,,0.27349010100000004,209.8543773,206.1213179,1.0,400.0046215,177.4362497,1.0,197.3066368,295.878124,1.0,10.764398673742473,,,147.14963670000003,,37.68974390353132,1.3918623637598286,,True,0
16,16,16,16.0,334.7367671,219.39295860000001,1.0,,,0.002231805,215.22326659999996,184.51401040000002,1.0,399.85892060000003,177.5492225,1.0,198.1936483,295.3511777,1.0,10.532003190296217,,,145.27225570000004,,37.208886385387295,2.085138163214596,,True,0
17,17,17,17.0,320.93492169999996,168.15806669999995,1.0,189.4645114,171.26675419999995,0.9990549679999999,223.0008469,154.972713,1.0,398.80958910000004,176.9987154,1.0,196.33677859999997,295.4887247,1.0,-2.5908967226201987,-1.7946620979300991,0.0,131.47041030000003,0.0,33.67379088540548,53.06133323287491,,True,0
18,18,18,18.0,332.2704045,170.2120676,1.0,198.9984007,168.520443,1.0,238.1605091,145.44725559999995,1.0,399.8608849,177.6298637,1.0,165.9659214,295.8174098,1.0,-2.0648011804582165,-2.4980805237494126,9.533889299999998,142.8058931,2.4419349865891813,36.57717177941269,-11.520073350734249,9.921555845324844,False,0
19,19,19,19.0,331.5172098000001,172.6881247,1.0,205.6622773,174.8121243,1.0,252.4624009,143.2381935,1.0,399.12041899999997,177.3237815,1.0,168.8623371,296.0476995,1.0,-1.4306035019428467,-0.8865790464940716,16.197765900000007,142.05269840000008,4.148767623701192,36.38425444717103,-2.5880805664755258,-9.164742490697556,False,0
20,20,20,20.0,330.3650305,171.9876103,1.0,209.9688315,172.4440031,1.0,258.54369590000005,135.86804180000001,1.0,398.1920068,177.25135419999995,1.0,169.5165486,296.095737,1.0,-1.610027718874916,-1.4931308774203582,20.5043201,140.9005191,5.251814349094004,36.089144355689896,1.3484203958543926,4.914713327898888,True,2
21,21,21,21.0,331.4174577,170.94166230000005,1.0,232.1756082,128.00540690000003,1.0,261.5900154,119.8648446,1.0,397.6451622,178.1480575,1.0,168.491796,296.0045471,1.0,-1.877928565526541,-12.875281372464285,42.71109680000001,141.95294630000004,10.939682464271664,36.35870473337522,1.4837824065555452,49.67826248602416,True,0
22,22,22,22.0,333.5350362,171.8194532,1.0,231.81719909999998,141.04325060000005,0.00010424200000000001,258.9977255,119.2913852,1.0,397.99900519999994,178.42767519999995,1.0,167.165885,295.5043099,1.0,-1.6530981482466292,-9.535871224214358,42.352687700000025,144.07052480000004,10.847882392625992,36.90108453906471,-2.2923035505327136,-13.04276908591857,False,0
23,23,23,23.0,333.1344705,174.99917150000005,1.0,231.45879,154.08109430000005,0.00019130700000000002,257.580157,126.42410179999999,1.0,399.27072169999997,177.8949337,1.0,166.5686331,295.212719,1.0,-0.8386702563402284,-6.196461075964438,41.9942786,143.66995910000003,10.756082320980317,36.79848680937871,-3.2048496606505035,-13.042769085918536,False,0
24,24,24,24.0,333.83407139999997,177.0783262,1.0,231.10038089999998,167.11893799999999,1.0,261.8555051,143.3575888,1.0,399.4130244,178.17844530000005,1.0,168.3169551,295.3570037,1.0,-0.3061320188277366,-2.8570509277145217,41.63586950000001,144.36956000000004,10.664282249334637,36.977677049647106,-2.1937013665976983,-13.042769085918485,False,0
25,25,25,25.0,335.81145310000005,175.91416759999996,1.0,232.45165730000002,167.8681002,1.0,266.4359183,140.9883871,1.0,400.05085610000003,178.55703590000005,1.0,168.9863982,295.6849957,1.0,-0.6043103934475015,-2.6651664481233803,42.987145899999994,146.34694170000006,11.010387497033737,37.48414795602434,2.294624943961268,-1.5450540155948995,True,3
26,26,26,26.0,335.0461969,174.03368380000003,1.0,230.60320069999997,165.1529893,0.9996907709999999,270.3408422,120.63326409999998,1.0,399.74771519999996,178.6471114,1.0,168.9724307,296.0515251,1.0,-1.0859626382385108,-3.360593475913561,41.13868930000001,145.5816855,10.53693844589658,37.28814128658625,2.030230620816436,3.2846033248145003,True,0
27,27,27,27.0,329.4922211,172.9754868,1.0,225.6530962,167.21587730000005,1.0,265.0477371,110.4761639,1.0,398.91824360000004,178.70640519999995,1.0,169.4024,294.7213333,1.0,-1.3570008468533097,-2.8322216622598098,36.1885848,140.02770969999997,9.269057837525915,35.86558986041335,5.65388610406989,-5.36274570173379,True,0
28,28,28,28.0,331.0673609,174.9389763,1.0,225.1470861,168.45506719999997,1.0,265.07307599999996,111.4428053,1.0,398.7028,178.59267519999997,1.0,168.8644509,294.1515865,1.0,-0.8540881786885429,-2.514825364000109,35.6825747,141.60284950000005,9.1394524133516,36.26903370849632,-2.517212030432535,-1.3385207617231194,False,0
29,29,29,29.0,328.8793869,173.5708284,1.0,228.00441,168.6822166,0.999965787,269.55116339999995,110.06544109999999,1.0,399.324563,178.7446175,1.0,168.85246850000001,295.19770570000014,1.0,-1.2045147589340792,-2.4566451135704317,38.539898600000015,139.4148755,9.8713047539727,35.70862335630695,2.580515239433859,-2.8663385563173884,True,1
30,30,30,30.0,332.235775,165.0532124,1.0,230.6638637,166.99891110000004,0.9926686290000001,273.711482,112.2854095,1.0,399.44732589999995,178.26844880000004,1.0,168.60381130000005,294.2284336,1.0,-3.3861495417851666,-2.8877936683966245,41.199352300000015,142.7712636,10.55247618683631,36.568302053222546,9.155059988950248,3.1474134442068165,True,0
31,31,31,31.0,332.1470202,164.9862175,1.0,240.8824258,168.6770291,1.0,285.78522539999994,107.9128308,1.0,398.9657841,178.28564740000004,1.0,166.4707632,295.11514520000014,1.0,-3.403309085501815,-2.4579737987842347,51.417914399999994,142.68250880000005,13.16977784825,36.54556910085361,0.11120130911572187,-10.355437770248052,True,0
32,32,32,32.0,333.2163458,166.6665878,1.0,239.2315903,168.95575280000003,1.0,285.8545892,109.5752544,1.0,399.82349849999997,178.1008511,1.0,167.5892417,295.9903412,1.0,-2.972912329584444,-2.386583715135828,49.7670789,143.7518344,12.74694590236686,36.81945770103857,-1.9917584150537568,-1.674199733903322,False,0
33,33,33,33.0,332.849514,167.96051599999996,1.0,238.7547798,171.4058928,1.0,280.29389189999995,118.7628727,1.0,399.6162672,178.1668282,1.0,167.7360752,294.9900348000001,1.0,-2.641495796175119,-1.7590242375948455,49.2902684,143.38500259999995,12.624819432750408,36.72550030564345,-1.3449222119685436,-2.496103818455902,False,0
