,Unnamed: 0.1,Unnamed: 0.1.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,339.8296303302049,173.0581214427948,1.0,228.387433052063,172.31248474121094,1.0,309.4535474777222,126.6344850063324,1.0,,,0.0137625765055418,169.53820562362668,298.75299978256226,1.0,-1.4697179505797795,-1.6564203554227086,0.0,111.44219727814192,0.0,27.904375131498426,,,False,0
1,1,1,1,339.6735296845436,175.473788022995,0.9999899864196776,226.30591917037964,175.37249374389648,1.0,309.8286342620849,135.62227702140808,1.0,404.91774624586105,172.0397946201265,0.9419966340065002,170.0697121620178,298.8829936981201,1.0,-0.8648513193315512,-0.8902147241429703,-2.0815138816833496,111.28609663248062,-0.5211970475684975,27.8652885818683,-2.420704946554201,-3.700858702538788,False,0
2,2,2,2,342.1699272841215,175.97259092330933,0.017237745225429542,226.2548189163208,176.64628458023068,1.0,312.13438081741333,146.22522926330566,1.0,403.2656489610672,178.339581489563,1.0,169.46153116226196,299.0815930366516,1.0,-0.7399544347851038,-0.5712660834640573,-2.1326141357421875,113.78249423205853,-0.533992206793632,28.49036971628037,-2.5457425848935133,-1.2748154104394325,False,0
3,3,3,3,344.66632488369936,176.47139382362366,0.005362187512218952,224.8136134147644,177.1882834434509,1.0,318.95967721939087,155.36187887191772,1.0,408.1263308525085,178.34985637664798,1.0,169.3935480117798,299.2171840667725,1.0,-0.6150575502386564,-0.4355532209260445,-3.573819637298584,116.27889183163636,-0.8948603513496521,29.11545085069241,-2.545742584893458,-1.5397519493244454,False,0
4,4,4,4,347.16272248327726,176.970196723938,0.007292069494724274,225.0908064842224,179.54957962036133,1.0,319.7167391777038,162.3812017440796,1.0,411.75721816718567,178.49243903160095,1.0,169.2412781715393,298.96702527999884,1.0,-0.490160665692209,0.15569942776886164,-3.296626567840576,118.77528943121428,-0.8254530749056793,29.74053198510448,-2.5457425848935133,-2.377510385434175,False,0
5,5,5,5,349.6591200828552,177.46899962425232,0.9999525547027588,224.8128180503845,182.10954761505127,1.0,317.62849998474115,171.46941471099854,1.0,412.6107044816017,177.7149567604065,1.0,170.43816375732422,299.6419124603272,1.0,-0.3652637811457616,0.7966981606830132,-3.574615001678495,121.27168703079224,-0.8950595052300075,30.36561311951656,-2.5457425848935693,-2.575017223861716,False,0
6,6,6,6,349.76131963729864,180.2377138137817,1.0,224.620126247406,183.62728548049927,1.0,316.0831880569458,179.89795398712158,1.0,411.5228271484375,176.7468695640564,1.0,169.9694151878357,299.88037538528437,1.0,0.3280035921069751,1.1767294933660721,-3.7673068046569824,121.37388658523564,-0.9433082340455072,30.391203199173216,-2.7705997567728584,-1.5299210303639026,False,0
7,7,7,7,351.14802718162537,180.97444534301758,1.0,224.57841157913208,185.7582573890686,1.0,315.41093349456787,185.03574800491333,1.0,411.2944307327271,176.74312925338745,1.0,170.05919170379642,299.98428487777716,1.0,0.5124762018105562,1.7103104975434449,-3.809021472930908,122.76059412956238,-0.9537533058444456,30.73842542252902,-1.5702646782192096,-2.1313801605206053,False,0
8,8,8,8,351.81033396720886,181.5703375339508,1.0,225.67368507385254,187.687774181366,1.0,315.7294738292693,188.9714813232422,1.0,410.542995929718,176.00126504898068,1.0,169.72684478759766,299.99451780319214,1.0,0.6616835903927325,2.193448498317165,-2.713747978210449,123.42290091514587,-0.6795042043843695,30.904262578009114,-0.8909196268155423,-2.2187066232367867,False,0
9,9,9,9,351.3664855957031,183.53650212287903,1.0,224.0111622810364,188.66240692138672,1.0,315.79531410336494,195.9439830780029,1.0,410.7078876495361,176.58315515518188,1.0,170.4986233711243,299.4103364944458,1.0,1.1539979524542436,2.4374899678612403,-4.376270771026583,122.97905254364014,-1.0957887070994556,30.79312593710917,-2.0156399895922843,-1.9271458207809444,False,0
