,Unnamed: 0.1,Unnamed: 0.1.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,420.13453021645546,159.67071080207825,1.0,306.89606273174286,175.6666126251221,1.0,369.62308168411255,118.2614164352417,1.0,459.3601665496826,157.9533267021179,1.0,220.03249740600586,280.13502073287964,1.0,0.06474389367861172,4.021629578806842,0.0,113.2384674847126,0.0,28.011654231999692,,,False,0
1,1,1,1,420.3786666691303,161.19110107421875,1.0,307.25835847854614,177.47883749008182,1.0,370.7239127159119,122.46603345870972,1.0,460.172643661499,157.65968668460846,1.0,220.9430627822876,280.19196605682373,1.0,0.4408408821568886,4.46991731561092,0.3622957468032837,113.48260393738748,0.0896206334702274,28.07204595267252,-1.5398666134260264,-1.8480847300191656,False,0
2,2,2,2,420.4898526966572,163.45880413055417,1.0,307.7357716560364,179.89493989944458,1.0,373.11858904361725,125.51423645019531,1.0,459.0135064125061,158.03116059303284,1.0,220.28682136535645,281.0241937637329,1.0,1.0017996740399766,5.06758546481391,0.8397089242935181,113.59378996491432,0.20771771788601687,28.099549897468766,-2.2704271590232117,-2.462818343802457,False,0
3,3,3,3,419.8152284622192,167.388254404068,1.0,307.62178590893745,182.39531707763672,1.0,374.38605737686163,134.26015281677246,1.0,458.73027181625366,158.32057094573975,1.0,219.165189743042,279.82764172554016,1.0,1.9738227403037931,5.6861005553202055,0.7257231771945953,112.91916573047631,0.17952121005582894,27.932668967239326,-3.9869408460257993,-2.5029739878324317,False,0
4,4,4,4,420.6247416734696,171.42838001251218,1.0,309.1789007186889,187.30180597305298,1.0,375.2252264022827,152.34037256240842,1.0,458.0687775611877,159.01083803176883,1.0,219.752245426178,280.5785980224609,1.0,2.9732234219923206,6.899812410349512,2.2828379869460487,113.72867894172674,0.5647027002254318,28.13291721038024,-4.120427959714314,-5.147644103042709,False,0
5,5,5,5,424.02114057540894,175.59042024612427,1.0,308.75729000568384,189.98568439483643,1.0,379.4976465702057,164.6423511505127,1.0,458.8628449440002,160.4205980300903,1.0,220.33519458770752,280.7681336402893,1.0,4.002781967893274,7.563719967751527,1.8612272739409832,117.12507784366608,0.4604093997637389,28.973080043632216,-5.371973976789211,-2.7167920377230663,False,0
6,6,6,6,422.9056961536408,180.78208845853808,1.0,309.1598045825958,192.10695362091062,1.0,380.64116859436035,168.92052507400513,1.0,458.5207438468933,160.07761716842649,1.0,221.04501819610599,281.00579357147217,1.0,5.287038264217954,8.088455611156395,2.2637418508529663,116.00963342189795,0.5599789135715824,28.69715398995439,-5.3101445447220845,-2.1591204491912968,False,0
7,7,7,7,423.52708649635315,182.97102975845337,1.0,309.0799388885498,193.0726842880249,1.0,373.79824209213257,170.59429216384888,1.0,458.8242268562317,160.09596538543698,1.0,220.58414173126218,280.9098687171936,1.0,5.828513861595218,8.327347165672494,2.1838761568069462,116.63102376461029,0.5402226394333984,28.850866520773586,-2.2754318211036297,-0.9690274766437,False,0
8,8,8,8,421.61564779281616,176.89401531219482,1.0,309.6113624572754,192.8714318275452,1.0,373.8547067642212,159.04195380210874,1.0,458.6128416061402,160.02264308929443,1.0,220.00264835357663,280.15569734573364,1.0,4.3252506047479615,8.277563603058862,2.715299725532532,114.7195850610733,0.6716802049456312,28.37803638417386,6.3705339256152,0.5682548391753245,True,8
9,9,9,9,419.0236659049988,160.4861545562744,1.0,309.89301681518555,193.16087913513184,1.0,376.83497285842896,142.92896938323975,1.0,459.0340702533722,158.93911600112915,1.0,220.97780895233157,280.07446336746216,1.0,0.2664591676094469,8.349163811703464,2.996954083442688,112.12760317325592,0.7413526816398278,27.736861154325858,16.611329407739962,-0.4038674549885621,True,0
