,Unnamed: 0.1,Unnamed: 0.1.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,,,0.0011979966657236214,249.60069227218628,238.35999393463126,1.0,402.5705370903015,214.77717185020447,1.0,178.8219586610794,187.37212520837784,0.9417879581451416,174.1936104297638,303.44319987297064,1.0,,12.546558152405748,0.0,,0.0,,,,False,0
1,1,1,1,,,0.0011536743259057405,250.12390232086184,239.740638256073,1.0,402.564709186554,218.98674154281616,1.0,177.79673171043396,190.36352849006653,0.9999991655349731,174.15574550628662,303.4187388420105,1.0,,12.905641744036748,0.5232100486755655,,0.1360785978967148,,,-1.4764577533286884,False,0
2,2,2,2,,,0.0011633980320766568,250.6185073852539,241.66131496429443,1.0,402.9874358177185,222.94539856910703,1.0,178.73766767978668,189.38953030109408,0.9999995231628418,174.4408950805664,303.5741975307465,1.0,,13.405179155692458,1.0178151130676272,,0.26471749511487763,,,-1.9833388987327922,False,0
3,3,3,3,,,0.0010608986485749485,249.26209592819214,244.7658262252808,1.0,403.44485300779337,226.38630723953247,1.0,179.7875737994909,188.96622759103766,1.0,174.65666675567627,303.1854951381684,1.0,,14.212613073712532,-0.3385963439941406,,-0.08806351456802243,,,-3.3878964285289963,False,0
4,4,4,4,,,0.0010596617357805373,248.9657459259033,248.1225457191468,1.0,403.7517123222351,231.29065585136414,1.0,180.82728499174118,188.5813687443733,1.0,175.5162980556488,303.0064029693604,1.0,,15.085642334932055,-0.634946346282959,,-0.16513942872569698,,,-3.369775821083173,False,0
5,5,5,5,,,0.0010882833739742637,250.05197858810425,250.8875160217285,1.0,403.0928472876549,236.0878610610962,1.0,179.4664723277092,188.05298836901784,1.0,173.9423108100891,302.8639576435088,1.0,,15.804767059225496,0.4512863159179688,,0.11737238089280415,,,-2.970683788387914,False,0
6,6,6,6,,,0.0010661183623597026,249.37149715423584,252.53915786743164,1.0,403.24920904636383,240.1117696762085,1.0,179.03199261426926,187.5982052385807,1.0,173.48924541473392,303.24918603897095,1.0,,16.23433278939401,-0.22919511795043945,,-0.059609998650479876,,,-1.7863302517500297,False,0
7,7,7,7,,,0.0010737276170402763,248.78372049331662,255.3757944107056,1.0,404.49898624420166,246.69093489646912,1.0,179.0171389579773,187.64818367362025,1.0,173.67505264282227,303.15586137771606,1.0,,16.972096761107515,-0.8169717788696573,,-0.2124813437188096,,,-2.89689286680722,False,0
8,8,8,8,,,0.0011106430320069194,248.44596719741818,256.167724609375,1.0,403.2699083685875,251.40008878707886,1.0,179.1220999956131,187.20145916938785,1.0,174.3051450252533,302.91475510597235,1.0,,17.1780651887778,-1.1547250747680948,,-0.3003255949085517,,,-0.8609475759039112,False,0
9,9,9,9,,,0.0013526426628232002,249.1637544631958,258.6245441436768,1.0,403.6868691444397,256.2011284828186,1.0,179.17180734872818,187.21943354606628,1.0,174.85277915000916,303.0608627796173,1.0,,17.817044807688674,-0.4369378089904785,,-0.1136405628408636,,,-2.559527453074003,False,0
