scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,373.3193798,159.4646349,1,247.8406296,176.9579265,0.672809899,340.4894479,129.4311819,1,438.1021016,154.3490214,1,202.7088671,273.3601599,1
1,371.6145748,156.812849,1,249.6073916,177.5751357,1,340.3387082,115.3636971,1,437.8177192,154.6613207,1,202.9226441,273.5965633,1
2,369.8541324,157.7262926,1,251.9245381,179.844495,1,337.0018001,116.0207901,1,438.4849885,154.6141019,1,203.0174756,272.9172668,1
3,370.9474118,160.4445252,1,250.9753795,182.4426372,1,339.3728317,120.9611936,1,437.4793874,154.3317618,1,202.6760135,273.5400839,1
4,372.5182564,162.8486576,1,251.3982434,183.9598062,1,343.0348501,123.7334695,1,436.7009867,154.4059315,1,202.5318475,273.2905164,1
5,373.4612213,164.8052876,1,251.2359147,185.2187982,1,346.9656568,129.2119608,1,436.7769346,154.4219561,1,203.2356219,272.5899434,1
6,374.2866161,168.4817839,1,252.2988596,187.567204,1,349.6442657,140.1104145,1,436.2109477,154.9516115,1,202.6741052,272.2541237,1
7,375.3094184,169.0284064,0.007961682,251.3678694,191.5469689,1,361.7283216,136.5624685,1,374.4051962,144.1120267,7.91E-05,202.6446214,271.9162636,1
8,380.3684456,165.5760508,0.006383156,250.7455344,193.6497779,1,365.0765138,146.3849902,1,440.303966,155.8946537,0.091887906,202.7793961,272.1078601,1
9,382.8642054,167.1857896,0.017038018,250.6904302,195.7421122,1,362.2765965,153.2784343,1,432.5262942,157.7049389,0.138711914,202.7659731,272.3471742,1
10,454.5163291,253.8548746,0.329497814,250.9778538,198.2708168,1,362.5955343,159.0531247,1,436.7232386,155.8391069,0.999999404,202.5959949,272.4060435,1
11,389.5840129,165.490591,0.015832888,250.308362,195.7487931,1,363.4179821,160.9722123,1,438.9642305,156.3851029,1,202.260716,271.790231,1
12,382.8938277,169.5271442,0.002361336,250.9874673,194.8760319,1,364.1554888,155.7101884,1,430.2836752,156.9385341,0.999839664,202.0993919,272.2811351,1
13,341.9042491,177.6715212,0.914448678,251.9951372,194.5987968,1,364.4111021,142.2984278,1,439.1617262,155.283834,0.996828139,202.4265156,271.6607261,1
14,346.4591445,178.842337,0.702237368,251.5832525,197.0987844,1,371.5684299,141.0609385,0.999999762,427.3792248,149.197906,0.009116428,202.4687452,271.9102225,1
15,347.4451938,185.3483186,0.058410529,251.7310434,199.571744,1,365.8563894,153.5880556,1,435.1239266,155.5116032,0.560700476,202.5847063,271.9770253,1
16,380.11629,185.6269016,0.004061879,253.3075438,202.5118518,1,366.1929615,156.3046981,1,423.9408386,155.1810693,0.99581486,202.5199237,272.6099238,1
17,352.0396824,194.8204429,0.009979862,252.9582167,204.6282597,1,370.0526581,159.7167645,1,431.1133118,156.6699521,0.999994516,202.7085781,271.7321532,1
18,390.3921859,185.6148889,0.002145634,252.4363591,207.3853455,1,373.0434166,170.7587347,1,434.3260319,157.405416,1,202.7630014,271.7590044,1
19,354.8310871,213.8429074,0.774047852,253.1996222,210.1940947,1,373.7932311,179.882328,1,433.4629183,156.2586783,1,202.2621927,271.7850032,1
20,356.5421091,223.558569,0.134635732,252.1255342,212.8197155,1,376.2485242,190.3419333,1,433.0168607,156.2376661,1,202.893394,271.512368,1
21,354.5081991,231.1680474,0.954844713,252.1695828,215.055728,1,377.5832629,197.5299348,1,434.4861357,155.9140978,1,203.0125818,271.8347559,1
22,355.67915,236.3673252,0.991072595,253.4483519,217.9262409,1,378.2263408,202.8397512,1,433.9798861,155.5257316,1,203.3714113,271.9417613,1
23,356.8946387,236.3202864,0.999467552,253.3227167,219.6627131,1,379.2095821,203.7944179,1,435.7150061,154.9730144,1,203.374619,272.1619573,1
24,358.5380256,222.2773786,0.997247756,251.900336,220.919549,1,380.2032938,190.9045558,1,432.9404428,156.359205,1,203.6812072,271.7350535,1
25,357.5460947,185.5676267,0.207485586,252.4367876,220.3823948,1,383.581785,153.5847878,1,425.8096316,156.7896488,0.999999642,202.8282022,271.6804278,1
26,372.4113581,153.9542189,0.973277092,251.7188216,220.7470922,1,385.8636718,121.0873461,1,427.0398136,152.8748844,0.17158176,202.6223893,271.6749923,1
27,406.3177824,159.6275077,0.999992371,256.4076824,222.2766991,1,411.8419184,128.2833962,1,437.6324437,153.0119007,0.999644637,202.8503141,271.102469,1
28,420.7163624,158.7405491,0.998502493,271.6141505,205.8601332,1,426.2641988,126.2133474,1,208.1581607,158.93961,0.016418017,202.3220482,271.4037483,1
29,410.2529696,166.4171252,0.973984361,311.7730088,182.3271399,1,427.1590042,133.7549645,1,214.3105903,152.7399998,0.999998808,203.0100102,273.4567504,1
30,422.4458134,165.3780818,0.969662011,311.4346774,186.4619656,1,434.0468578,133.32882,1,212.0300166,150.0030191,0.955604076,202.9988346,274.0712633,1
31,431.6256669,170.3735369,0.999848247,312.4405751,189.3071947,1,441.6022034,137.2942743,0.999999523,213.6465824,153.1273088,0.999660611,203.7227869,272.7076073,1
