scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,316.2643468976021,135.89539170265198,0.9999998807907104,180.69808197021484,144.42632007598877,1.0,272.8160195350647,71.75121784210205,1.0,359.6277902126312,140.43789532780647,1.0,142.98951506614685,249.87102031707764,1.0
1,319.0752785205841,134.6615982055664,1.0,180.79952239990234,146.26833200454712,1.0,273.63739013671875,80.67828559875488,1.0,373.84995126724243,140.03915814310312,0.015214926563203335,143.549072265625,249.90987157821655,1.0
2,317.24062860012054,135.62150812149048,0.007755074184387922,180.6124668121338,146.96258020401,1.0,277.991925239563,84.51580238342285,1.0,357.7984662055969,142.24356651306152,1.0,143.91001510620117,250.09713411331177,1.0
3,327.608304977417,133.93435668945312,1.0,179.27063179016113,149.11279487609863,1.0,279.7281858921051,94.7152452468872,1.0,360.10921239852905,140.84210693836212,1.0,143.64702320098877,250.35354804992676,1.0
4,324.7903164625168,135.81706428527832,0.9999998807907104,178.45291411876678,149.5028715133667,1.0,280.00020360946655,103.25226092338562,1.0,360.7401337623596,140.64600574970245,1.0,143.52258396148682,250.56854820251465,1.0
5,326.97995352745056,136.85534000396729,0.9990677237510681,178.84492826461792,151.8366539478302,1.0,283.69251251220703,107.77357530593872,1.0,359.52342343330383,141.74542236328125,1.0,143.29137468338013,250.30921745300293,1.0
6,326.6243612766266,137.67201566696167,0.999835729598999,179.59908866882324,153.7266926765442,1.0,287.1309094429016,108.15142822265625,1.0,359.75498056411743,141.3560689687729,1.0,143.46541476249695,249.95459079742432,1.0
7,327.1063723564148,137.8482825756073,0.9546893239021301,179.67746591567993,155.44405937194824,1.0,290.0673738718033,111.06279850006104,1.0,359.5176610946655,141.39753472805023,1.0,143.6795551776886,249.690345287323,1.0
8,325.96537947654724,137.2268989086151,0.36359506845474243,178.93576097488403,156.60599899291992,1.0,294.0590431690216,114.84011936187744,1.0,359.90339756011963,141.51194202899933,1.0,143.521226644516,249.83408546447754,1.0
9,326.3111548423767,136.59345936775208,0.08687388896942139,179.4371942281723,158.22963523864746,1.0,294.86159229278564,117.47647762298584,1.0,359.8441300392151,141.39113104343414,1.0,143.36363744735718,249.42447519302368,1.0
10,326.50855469703674,136.71855807304382,0.0057795229367911816,179.4851683974266,159.58179092407227,1.0,295.4391338825226,120.40169620513916,1.0,359.9334897994995,141.45243775844574,1.0,143.5562686920166,249.3698024749756,1.0
11,327.90152406692505,139.72566136717796,0.011478607542812824,180.1708278656006,160.8225383758545,1.0,299.04776334762573,128.59518814086914,1.0,360.95586347579956,140.56216669082642,1.0,143.43091416358948,249.55800914764404,1.0
12,335.7858986854553,141.14997696876526,0.014605221338570118,180.56238555908203,162.38651943206787,1.0,302.3230199813843,133.32787609100342,1.0,359.92316484451294,140.92461025714874,1.0,144.49972343444824,250.0808811187744,1.0
13,336.30192470550537,141.55146420001984,0.025820834562182426,180.50211000442505,164.3414535522461,1.0,303.35607409477234,138.05683946609497,1.0,359.84474182128906,140.9788430929184,1.0,144.20756578445435,250.54628705978394,1.0
14,2.4232189655303955,3.0264649391174316,0.0030845662113279104,180.7929089665413,167.1485996246338,1.0,304.6997137069702,149.28709506988525,1.0,359.2037773132324,141.2893590927124,1.0,144.37778520584106,250.56292724609375,1.0
15,2.6969492435455322,3.0646273493766785,0.0027494218666106462,181.95404815673828,168.44154834747314,1.0,307.34748125076294,155.39072608947754,1.0,359.24888801574707,141.44726288318634,1.0,143.67518734931946,250.47195482254028,1.0
16,2.7170045375823975,3.0629366636276245,0.002517289947718382,181.23733639717102,171.53385019302368,1.0,307.869137942791,165.42926120758057,1.0,358.68069219589233,141.7563818693161,1.0,143.96009588241577,250.91263484954834,1.0
17,2.649671196937561,3.0596600770950317,0.0025338889099657536,181.651020526886,172.97888851165771,1.0,307.2052240371704,168.1368751525879,1.0,359.11708402633667,141.22393929958344,1.0,143.1276752948761,250.69592428207397,1.0
18,2.638652205467224,3.0781137347221375,0.0026240264996886253,181.50292479991913,175.07662200927734,1.0,308.7251778244972,171.33295059204102,1.0,358.5018389225006,141.44245553016663,1.0,143.0791037082672,250.55743026733398,1.0
19,2.725737452507019,3.123167335987091,0.002174294786527753,181.5405740737915,176.6372513771057,1.0,309.10776472091675,175.3768708705902,1.0,359.67318415641785,141.00939011573792,1.0,143.07083559036255,251.19963026046753,1.0
20,2.6168731451034546,3.1396785974502563,0.001817746669985354,180.74456399679184,178.9503059387207,1.0,309.4247342348099,179.12897491455078,1.0,359.30751514434814,140.92546999454498,1.0,143.3487629890442,250.97496843338013,1.0
21,2.5409752130508423,3.08574903011322,0.001904863165691495,180.14299239218235,180.79711437225342,1.0,308.0364206135273,173.394606590271,1.0,359.991094827652,141.0750733613968,1.0,143.16821098327637,251.15597772598267,1.0
22,2.4352387189865112,3.0858882069587708,0.00196014903485775,180.82158732414246,181.32498741149902,1.0,305.1873459815979,156.21691799163818,1.0,360.364688873291,140.88619661331177,1.0,143.04789304733276,250.6427674293518,1.0
