scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,295.0695229,218.2411413,1,299.640897,221.1206279,0.000408694,186.0905384,158.2377377,1,388.0950952,183.3752072,1,177.7027619,305.6921835,1
1,283.9930617,175.8695898,1,277.4436417,174.0038185,0.000501983,193.2212121,158.4949827,1,387.3769073,183.6445124,1,147.3617315,305.3825827,1
2,280.2966795,174.3305881,1,165.6786524,187.9625363,1,198.0780082,168.4257989,1,386.9142799,183.9997382,1,145.8926439,305.7538147,1
3,280.9685469,178.618722,1,163.9065817,191.1352205,0.061834816,187.7321444,176.352314,1,387.3403024,183.1141772,1,157.8109634,304.1070189,1
4,282.1102295,179.7463513,1,195.3061706,191.7225895,0.000469291,185.206111,171.07653,1,388.5864539,183.2756863,1,147.9354825,304.2439127,1
5,281.6546011,181.5004246,1,194.8262869,187.3287621,5.75E-05,178.5260048,160.7887187,1,387.5215215,183.8255475,1,143.3229802,303.6748567,1
6,281.9079351,182.6496446,1,167.5927424,188.8441563,0.000152909,181.6140682,171.0984387,1,387.209929,183.6540887,1,151.3505008,304.6504507,1
7,282.4414592,184.0779338,1,194.7687889,198.8353586,0.000984063,181.6967306,176.3348937,1,386.1288042,183.4804256,1,149.7116079,303.9493484,1
8,284.2305183,187.1553302,1,154.0281634,187.0586525,0.001794992,179.747417,180.6426916,1,386.5563717,183.3565252,1,147.3960543,304.6753697,1
9,286.2305837,189.8893584,1,167.5237036,204.5667515,0.000148897,177.4569325,188.1579809,1,387.6928263,183.6065145,1,146.6759458,303.6648242,1
10,287.513464,190.9050081,1,181.618256,203.5393257,0.000174367,172.4055824,183.5283813,1,386.5678911,183.2364695,1,142.0148401,303.4428651,1
11,285.0372159,191.4413214,1,184.974771,193.3473053,0.000773539,175.9108295,170.2825913,1,387.68222,183.3645654,1,150.8450804,304.8447638,1
12,282.555757,190.6620233,1,188.5590016,178.6811305,0.001152069,181.3717024,152.9160185,1,386.9649553,182.799072,1,162.6750345,304.8464618,1
13,277.1165893,188.3626499,1,396.7406611,175.1623213,0.000106659,182.928246,140.9185658,1,387.3287902,182.9575906,1,170.5113015,304.0451508,1
14,275.4735722,188.7976837,1,143.0025234,176.1043787,0.000190268,187.8588759,130.6186028,1,387.206059,183.582329,1,170.8327308,304.8659029,1
15,274.9854708,189.5390781,1,193.3866684,160.306849,0.000569325,189.3818182,128.3771873,1,386.0289264,183.8607266,1,165.5282153,304.4717493,1
16,276.1442108,191.4501598,1,280.8421719,193.6318741,7.93E-05,186.7500383,130.3975182,1,385.8572936,184.0693574,1,146.576273,304.5720787,1
17,277.347882,191.7073674,1,281.5541825,193.556407,6.44E-05,190.198184,125.5238514,1,386.8175344,184.0998836,1,145.6313086,303.4530022,1
18,275.732846,191.2771628,1,281.6908498,194.047027,0.000281552,195.0480914,122.6001678,1,386.5812984,184.2671089,1,160.2026429,303.9133615,1
19,274.602663,189.0326799,1,280.546679,192.3173361,0.000121587,195.0740519,118.6444612,1,386.9189652,183.9558847,1,165.255542,304.4063954,1
20,275.2047787,191.8637631,1,194.5236578,145.2864668,0.016758142,195.2649245,118.3670247,1,387.5029476,184.8308349,1,159.6632602,304.6762457,1
21,275.4670627,195.9074092,1,158.7913642,171.1028652,0.000522494,194.2207675,126.6628861,1,387.0455984,185.055357,1,156.3066168,305.0952868,1
22,275.5657735,199.3927572,1,159.4907,167.0797791,0.225004718,191.8858647,132.1169071,1,386.8708428,184.8407326,1,156.0820475,304.7563953,1
23,276.8209578,202.1523623,1,158.345655,173.009119,0.984512746,188.2817886,140.5207214,1,386.6087036,183.8407683,1,161.9009757,304.2258382,1
24,276.8380865,204.2934265,1,158.4900522,175.3500237,0.447410405,185.4173355,146.5910525,1,386.18541,183.3852587,1,164.7808947,305.0182381,1
25,277.5069263,204.7485123,1,157.4848241,174.6819181,0.00059963,185.8688083,146.7381816,1,386.6152649,183.2132337,1,167.1919537,304.5863657,1
26,278.0586681,208.7062182,1,189.0986378,188.0026934,0.005347754,184.0050068,156.1739292,1,386.7453667,185.925025,1,167.4942355,304.2909379,1
27,277.7150427,211.0331054,1,156.4982201,173.4201162,0.002069727,182.5564926,165.344244,1,387.5062773,183.116174,0.999999523,167.0082097,303.9068551,1
28,278.720392,211.396987,1,152.1741595,160.8450084,0.00782223,177.5467629,167.3951712,1,384.0990293,184.2107825,0.999999523,156.0989189,303.7195945,1
29,279.3710582,216.1007938,1,153.6282086,174.4506967,0.159243479,179.4967089,173.1830006,1,385.6135573,184.0845437,1,159.7459061,305.2027059,1
30,279.3938537,217.9999676,1,153.2662554,175.5318587,0.002356599,180.0247421,177.4560575,1,384.8416038,183.1100655,1,160.8940773,303.5256855,1
31,278.9960573,219.101738,1,153.6316373,187.2425438,0.003266639,177.3487644,179.7530003,1,384.7319288,182.3797092,1,156.0498657,303.7068579,1
32,279.2866354,220.9277773,1,153.3111646,188.2854253,0.002608478,176.0600781,186.3325424,1,385.3368435,182.0033228,1,152.3920889,303.1219096,1
