scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,307.9248070716858,185.6576385498047,1.0,3.952160459011793,2.5309139490127563,0.0026192390359938145,181.47396659851074,130.33935546875,1.0,360.5978546142578,140.78170615434647,1.0,134.54621934890747,257.7337579727173,1.0
1,307.1437849998474,186.42443180084229,1.0,3.9895415138453245,2.4889334440231323,0.002660052152350545,180.89865112304688,128.49495363235474,1.0,360.18499660491943,140.79028755426407,1.0,133.19497692584991,257.7202444076538,1.0
2,307.6555615365505,188.58342742919922,1.0,3.959103748202324,2.605336546897888,0.002667932538315654,182.62659311294556,135.30278968811035,1.0,360.52592611312866,140.50935500860214,1.0,144.51447057724,257.0577392578125,1.0
3,307.5376278460026,190.71315670013428,1.0,3.8637448847293854,2.6159523725509644,0.002621695166453719,181.5859661102295,136.42015314102173,1.0,360.4404125213623,140.3845019340515,1.0,138.97275304794312,257.3499264717102,1.0
4,307.0145630836487,191.84124660491943,1.0,3.780764624476433,2.5075865983963013,0.0028727096505463123,179.93034839630127,136.2393298149109,1.0,360.29150199890137,140.37865334749222,1.0,135.7065145969391,257.5658173561096,1.0
5,306.62301111221313,192.18558359146118,1.0,3.8459115624427795,2.570962071418762,0.00323657994158566,179.30139350891113,130.73992204666138,1.0,359.95169472694397,140.23807832598686,1.0,143.4145154953003,257.8217067718506,1.0
6,306.0738043785095,193.4596529006958,1.0,3.7018893361091614,2.7048474550247192,0.0034189424477517605,178.15963220596313,123.83296012878418,1.0,359.28589034080505,140.35628604888916,1.0,142.64713668823242,258.29095935821533,1.0
7,305.6927447319031,195.44075536727905,1.0,3.6603300273418427,2.634914755821228,0.003427410963922739,176.95374536514282,121.69533157348633,1.0,358.805291891098,140.25484561920166,1.0,135.0796663761139,258.07918882369995,1.0
8,305.61731719970703,197.69265174865723,1.0,3.718475580215454,2.6361840963363647,0.0034872121177613735,173.1319236755371,121.45828151702881,1.0,358.47902512550354,140.41869449615479,1.0,134.09013080596924,256.79404497146606,1.0
9,305.99194955825806,200.72329568862915,1.0,3.763639375567436,2.6002289056777954,0.0038432776927948,171.46306991577148,122.68375778198242,1.0,358.48108315467834,140.02348613739014,1.0,132.52258205413818,257.8034381866455,1.0
10,306.0160655975342,203.20924282073975,1.0,3.7061366736888885,2.6558210849761963,0.0034165128599852324,172.60990715026855,123.58654737472534,1.0,357.91015458106995,140.24319171905518,1.0,133.48618400096893,258.3628420829773,1.0
11,306.84076046943665,203.97598552703857,1.0,3.777364060282707,2.6210163831710815,0.003607985330745578,174.26931023597717,118.26912879943848,1.0,357.62768483161926,139.9717502593994,1.0,166.50762057304382,256.00043773651123,1.0
12,300.8862646818161,177.0875906944275,0.9601671695709229,3.6083077788352966,2.6033390760421753,0.004577375948429108,182.5258915424347,108.31949996948242,1.0,361.1723508834839,142.02289533615112,1.0,132.2735481262207,257.009313583374,1.0
13,305.73740577697754,144.43592405319214,1.0,309.49687099456787,145.10062503814697,0.0683092325925827,190.71412920951843,111.02838611602783,1.0,361.12459564208984,139.76416015625,1.0,135.1346275806427,256.74363470077515,1.0
14,307.7638900578022,149.02666985988617,1.0,310.7244439125061,147.8199062347412,0.7303465008735657,190.60082578659058,109.6672991514206,1.0,359.63181829452515,139.30359363555908,1.0,134.18772530555725,257.05714225769043,1.0
15,309.65631210803986,151.56557893753052,1.0,312.94473600387573,149.92046320438385,0.5817674994468689,173.07723426818848,104.94868183135986,1.0,360.3025493621826,140.3201109468937,1.0,133.78928446769714,257.243709564209,1.0
16,311.6070442199707,153.2702956199646,1.0,314.9708970785141,151.63391280174255,0.10232643038034439,171.65659794211388,101.13788986206055,1.0,360.80772495269775,140.62548303604126,1.0,134.1875922679901,256.676775932312,1.0
17,312.1139826774597,154.19083881378174,1.0,315.135766685009,152.80490732192993,0.09639105945825577,181.99396538734436,96.54746341705322,1.0,360.9999771118164,140.7308613061905,1.0,134.23593735694885,256.8223648071289,1.0
18,311.65148663520813,156.4442377090454,1.0,3.9216620475053787,2.545423746109009,0.003710043616592884,176.28151607513428,93.93916630744934,1.0,361.246169090271,140.6580057144165,1.0,133.25318276882172,257.1166000366211,1.0
19,310.7917158603668,157.78007447719574,1.0,3.862230747938156,2.5744705200195312,0.002967400476336479,178.928719997406,104.40403413772583,1.0,362.45315885543823,141.48708736896515,1.0,132.42512607574463,257.8641276359558,1.0
20,310.50951075553894,159.80614924430847,1.0,3.718551069498062,2.7083417177200317,0.002990578766912222,174.24608063697815,108.43774318695068,1.0,362.22705030441284,140.58567690849304,1.0,172.2932834625244,256.51688385009766,1.0
21,310.92465257644653,161.78939771652222,1.0,3.6985952854156494,2.688745379447937,0.002640916733071208,179.8616704940796,113.21377277374268,1.0,361.5586607456207,139.98351573944092,1.0,161.0732569694519,256.96190118789673,1.0
22,310.7575795650482,163.25152158737183,1.0,3.7214308977127075,2.6840434074401855,0.0029322390910238028,181.3472796678543,114.4415373802185,1.0,359.83655858039856,139.3462963104248,1.0,161.65001726150513,256.51631259918213,1.0
