scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,222.86943316459656,150.69265127182007,0.0005380246439017355,444.4488998055458,153.72780013084412,3.288361767772585e-05,174.85824608802795,54.86509561538696,0.9841970801353455,422.3584315776825,158.70927381515503,1.0,188.85215532779694,277.1707544326782,1.0
1,276.8885141015053,179.65231609344482,1.0,275.7555708885193,178.28177881240845,0.00010592152102617547,178.63412630558014,94.99120426177979,1.0,423.87153339385986,158.6986904144287,1.0,189.9757241010666,276.0434465408325,1.0
2,276.5452079772949,182.52808022499084,1.0,275.76741218566895,180.58976459503174,8.051406621234491e-05,181.32736814022064,91.51036977767944,1.0,424.6643228530884,158.8233723640442,1.0,190.73930978775024,277.07357120513916,1.0
3,276.1883840560913,182.86205911636353,1.0,444.7808915376663,153.81385493278503,6.318261148408055e-05,185.97152996063232,77.65578365325928,1.0,424.80365657806396,158.73164200782776,1.0,192.01088905334473,279.2221632003784,1.0
4,277.2514351606369,184.5340313911438,1.0,444.49368435144424,154.28751075267792,6.279817171161994e-05,188.0858439952135,59.867918491363525,1.0,423.40570545196533,159.16101551055908,1.0,192.2943184375763,278.7496156692505,1.0
5,278.37110662460327,185.56264448165894,1.0,288.091609954834,186.0240068435669,0.0001347062789136544,184.66091918945312,44.813979148864746,1.0,422.4543550014496,159.9585416316986,1.0,190.9024772644043,279.88462257385254,1.0
6,280.39118003845215,186.83181810379028,1.0,206.16725850105286,146.73773193359375,0.9976898431777954,184.1995234489441,24.98596477508545,0.9996790885925293,424.82544803619385,158.64932894706726,1.0,190.32338333129883,279.9136071205139,1.0
7,281.0303225517273,188.4454207122326,1.0,206.1659893989563,148.85021042823792,1.0,212.04253005981445,137.15409469604492,0.000696035276632756,429.0258319377899,159.5918517112732,1.0,190.14234042167664,280.40364599227905,1.0
8,280.77494049072266,190.98362755775452,1.0,206.06827688217163,148.48110124468803,1.0,189.3173986673355,67.15868574380875,0.00035681051667779684,432.4772162437439,158.4642517566681,1.0,189.73756408691406,280.7372922897339,1.0
9,281.35285663604736,192.38443613052368,1.0,204.56971549987793,149.65860188007355,1.0,413.95242714881897,134.29927396774292,0.011445261538028717,430.28952956199646,159.36668515205383,1.0,188.5119514465332,280.0059790611267,1.0
10,279.75654435157776,196.04118061065674,1.0,202.31370735168457,148.9870262145996,1.0,406.0390589237213,134.85308599472046,0.9983808994293213,438.51309633255005,159.58137226104736,1.0,188.12860107421875,279.1351776123047,1.0
11,278.4539234638214,202.37387657165527,1.0,201.2113094329834,151.432626247406,1.0,416.86124753952026,131.8082777261734,0.012996907345950603,437.7897981405258,161.91131687164307,1.0,187.97238731384277,280.7261714935303,1.0
12,278.14288568496704,204.90921169519424,1.0,202.5421018600464,151.99973917007446,1.0,175.55172419548035,28.15110631287098,0.9767715930938721,441.58683919906616,160.46630120277405,1.0,190.79864883422852,280.80804347991943,1.0
13,278.21425914764404,208.4906301498413,1.0,202.12258005142212,151.5167145729065,1.0,175.04093194007874,43.75073662400246,0.9996718168258667,442.6269780397415,161.13239669799805,1.0,189.79327392578125,280.9671883583069,1.0
14,278.47382259368896,210.8007779121399,1.0,200.02546644210815,152.88328075408936,1.0,175.5462577342987,58.43400287628174,1.0,441.46018242836,160.89218664169312,1.0,189.50096797943115,281.2991557121277,1.0
15,278.98983693122864,214.67066287994385,1.0,196.4003944694996,153.0303807258606,0.9999958276748657,178.75940680503845,75.09733581542969,1.0,432.5821900367737,159.85517954826355,1.0,191.16028952598572,281.91769552230835,1.0
16,279.6439926624298,217.30433130264282,1.0,358.30719542503357,161.41921997070312,0.0033061676658689976,174.72762608528137,98.7581958770752,1.0,423.6934702396393,159.0604546070099,1.0,191.3010642528534,280.9761471748352,1.0
17,278.11056542396545,219.15317153930664,1.0,105.3340072631836,4.232395499944687,0.00032006262335926294,173.31882572174072,112.56174182891846,1.0,423.759592294693,158.4804883003235,1.0,190.3521966934204,279.417453289032,1.0
18,276.7503289580345,221.11640453338623,1.0,359.5653750896454,151.93195009231567,0.9389162063598633,173.52867829799652,123.13348293304443,1.0,424.23161268234253,158.12381505966187,1.0,189.17127990722656,279.18448400497437,1.0
19,276.41054344177246,222.33994245529175,1.0,358.0696551799774,151.08788967132568,0.01904166117310524,174.50624084472656,141.4931411743164,1.0,424.6219525337219,158.39037084579468,1.0,187.68363094329834,280.1311559677124,1.0
20,276.8757343888283,222.4300775527954,1.0,153.03154182434082,127.26692867279053,0.0038571602199226618,176.27206754684448,138.35384511947632,1.0,424.5128102302551,159.1124677658081,1.0,188.7109375,279.913911819458,1.0
21,276.5205807685852,224.46891117095947,1.0,367.8743824958801,153.9409875869751,0.020163005217909813,175.5204577445984,134.92392945289612,1.0,425.6493344306946,158.4174678325653,1.0,188.01330661773682,279.69734716415405,1.0
22,277.0337635278702,227.65042066574097,1.0,367.86072039604187,153.61479592323303,0.004767593927681446,174.59434962272644,143.8748140335083,1.0,425.99459409713745,158.68933367729187,1.0,187.5023708343506,280.30730676651,1.0
