,Unnamed: 0,Unnamed: 0.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,342.2952091693878,218.0765509605408,1.0,,,8.267412340501323e-05,232.80037355422974,196.48769664764404,1.0,427.1619873046875,196.51051479578015,1.0,185.3523144721985,313.46288824081415,1.0,5.356704616637316,,,133.32648777961728,,35.07145445496088,,,False,0
1,1,1,1,341.9486314058304,220.17491054534912,1.0,,,8.202547905966641e-05,231.26090693473816,207.34991073608398,1.0,427.2672414779663,196.57268565893173,1.0,197.74787425994882,313.2014636993408,1.0,5.908676875370936,,,132.97991001605988,,34.98028737741963,-2.1267884458378608,,False,0
2,2,2,2,341.95729017257685,221.5604696273804,1.0,,,7.854169962229207e-05,229.98390471935272,212.9558343887329,1.0,427.01992416381836,196.6007897257805,1.0,199.40654754638672,313.3872232437134,1.0,6.273147379689928,,,132.98856878280634,,34.98256506093655,-1.385586137358818,,False,0
3,3,3,3,341.94432163238525,224.0621337890625,1.0,,,0.0001308891951339319,229.2099084854126,219.2958297729492,1.0,426.9683060646057,196.21514543890962,1.0,204.42727756500244,313.45287656784063,1.0,6.931208670954626,,,132.97560024261477,,34.97915369404126,-2.5016977756874046,,False,0
4,4,4,4,341.01464545726776,225.0782079696656,1.0,,,0.00012622494250535965,229.08751964569092,225.64389610290527,1.0,427.9616770744324,196.39679044485092,1.0,208.92302417755127,313.12202978134155,1.0,7.19848638854355,,,132.04592406749722,,34.73460292114916,-1.3772089641987442,,False,0
5,5,5,5,341.6136864423752,227.19296550750732,1.0,,,7.720954454271123e-05,228.5182228088379,232.3893847465515,1.0,427.6900982856751,196.4235765337944,1.0,212.3417329788208,312.8171606063844,1.0,7.7547721192101875,,,132.6449650526047,,34.89218030112617,-2.19796486452734,,False,0
6,6,6,6,341.1155328750611,229.50106525421143,1.0,,,7.727547199465334e-05,227.9674912169576,238.6342315673828,1.0,426.97209882736206,196.4809144437313,1.0,215.83886051177976,312.96691751480097,1.0,8.361916404581626,,,132.14681148529058,,34.761141297259876,-2.3612457342181528,,False,0
7,7,7,7,341.8051739931106,231.54728150367737,1.0,,,7.942783122416586e-05,227.2415108680725,244.57293891906738,1.0,426.48718738555914,196.96888744831085,1.0,220.39702033996585,313.2450189590453,1.0,8.900172389519652,,,132.8364526033401,,34.942550989097874,-2.159306789523676,,False,0
8,8,8,8,341.2853643894196,233.67406702041626,1.0,,,0.00014719858882017434,227.86852407455444,249.31527709960938,1.0,426.27767038345337,197.33417546749115,1.0,222.67225360870358,313.6918768882752,1.0,9.459622072984438,,,132.31664299964908,,34.80581537755732,-2.189387735943475,,False,0
9,9,9,9,341.0165151357652,236.8346529006958,1.0,,,0.00013549636059906334,228.66453659534454,253.5441427230835,1.0,426.70948553085327,197.22301244735718,1.0,224.9795880317688,312.84904384613037,1.0,10.291012336068848,,,132.04779374599468,,34.7350947389819,-3.1719998467548733,,False,0
10,10,10,10,340.98905515670776,239.35467672348025,1.0,,,0.00011814498429885134,228.9996232390404,260.10903453826904,1.0,426.377543926239,196.9066389203072,1.0,231.1788032054901,313.5722861289978,1.0,10.953903125424157,,,132.02033376693728,,34.727871407587784,-2.5201734301136893,,False,0
11,11,11,11,341.108780503273,242.46810293197632,1.0,,,0.00017890986055135727,228.10294532775882,259.27149724960327,1.0,427.4172201156616,197.5095317363739,1.0,231.07065844535828,313.936110496521,1.0,11.772888064490736,,,132.1400591135025,,34.759365089819234,-3.1157273491691075,,False,0
12,12,12,12,340.1419809758663,244.82204818725586,1.0,,,0.00019212561892345548,231.31012153625488,257.4784455299377,1.0,428.72552555799484,197.6577888727188,1.0,234.7858738899231,313.71838808059687,1.0,12.392091984018489,,,131.17325958609578,,34.50504904086902,-2.5447513809892843,,False,0
13,13,13,13,339.27556002140045,245.25918102264404,1.0,,,0.000190289894817397,234.909077167511,251.47508525848392,1.0,428.722095310688,197.20334815979004,1.0,191.69606685638428,312.1021695137024,0.9999997615814208,12.507079520121785,,,130.30683863162994,,34.27713751668936,-0.97044854892573,,False,0
14,14,14,14,337.1529049873352,243.9278569221497,1.0,,,0.0007582710823044183,234.8424792289734,221.516695022583,1.0,429.2192692756653,196.7500017285347,1.0,225.50203227996826,312.27604246139526,1.0,12.156875495903742,,,128.1841835975647,,33.71877435427061,2.5056113533825712,,True,14
15,15,15,15,335.4487788677216,242.62232446670532,1.0,208.9687213897705,214.1330707073212,0.9999949932098388,238.3328537940979,191.16563510894773,1.0,429.9596869945526,197.1043996810913,1.0,221.03903484344482,312.87087392807007,1.0,11.813455948797138,4.319374447680652,0.0,126.48005747795106,0.0,33.27050497745834,2.1467325925154115,,True,0
16,16,16,16,327.80794787406916,203.60581398010254,1.0,209.66264081001282,215.2623759508133,0.00011088289465988056,247.05491065979004,147.3911428451538,1.0,427.7531949877739,196.28970649838448,1.0,225.23471021652225,312.11448717117315,1.0,1.5501857366226457,4.616437529986917,0.6939194202423096,118.83922648429865,0.18253509672188006,31.26058886360341,39.7576456650132,-1.325463879088438,True,0
17,17,17,17,336.72788238525385,175.38525557518003,1.0,210.3565602302552,216.39168119430542,1.0,259.5597133636474,123.61780071258544,1.0,426.8253535032272,195.7484312057495,1.0,232.8041272163391,312.91103410720825,1.0,-5.873215609010883,4.9135006122931895,1.3878388404847044,127.75916099548334,0.3650701934437827,33.60697240793969,29.59670840430514,-1.3254638790885072,True,0
18,18,18,18,346.9383852481842,186.0685544013977,1.0,218.8576912879944,206.42924404144287,1.0,285.2127606868744,111.18174839019777,1.0,427.11221438646317,195.30460548400882,1.0,198.00842690467843,309.6322956085205,1.0,-3.0629801152824525,2.292887359174523,9.888969898223904,137.9696638584137,2.601287734852189,36.292839200676546,-14.777930928386864,13.096540890082162,False,0
19,19,19,19,348.8154853582382,185.82238101959229,1.0,253.87293028831482,170.10544776916504,0.9860268831253052,303.1667025089264,98.64032077789308,1.0,426.1441850662232,195.9756669998169,1.0,203.01090908050537,311.3428239822388,1.0,-3.1277358790604914,-7.262065957380368,44.90420889854431,139.8467639684677,11.812025828089853,36.78660928427749,1.893173567603963,50.45280109051929,True,1
20,20,20,20,346.21141600608826,188.85488605499268,1.0,251.2807899713516,180.0360050201416,1.0,305.9727606773376,108.96032047271729,1.0,425.9983084201813,195.5083475112915,1.0,198.6415252685547,311.95516920089716,1.0,-2.3300372071410504,-4.649838693764936,42.312068581581094,137.24269461631778,11.130164837215226,36.101610367689744,-3.997156987226728,-10.263291808077435,False,0
21,21,21,21,357.10303163528437,184.9726848602295,0.9999058246612548,247.73441672325126,184.45139694213867,1.0,304.2035760879517,106.43503141403198,1.0,427.05647325515747,196.4129232764244,1.0,198.40156364440918,311.6620588302613,1.0,-3.3512479556922976,-3.488372436969142,38.76569533348075,148.1343102455139,10.197293433172607,38.96664347432715,11.562818736396833,-5.663254279977081,True,1
22,22,22,22,344.7229948043823,186.96662092208862,0.9649235010147096,244.01454639434812,187.83283376693728,1.0,300.45183372497564,106.601815700531,1.0,428.9335058927536,196.5744097828865,1.0,198.1401929855347,311.7603976726532,1.0,-2.8267442434578007,-2.598887462390953,35.04582500457761,135.75427341461182,9.218783723728123,35.7100820430877,-12.539581051744644,-5.02708168463156,False,0
23,23,23,23,356.53339439630514,185.10931825637817,0.999994158744812,243.70076847076416,188.32308197021484,1.0,299.3064680099488,105.94830131530762,1.0,427.77518171072006,195.9083890914917,1.0,197.9179973602295,311.52840542793274,1.0,-3.3153066209293507,-2.4699279599003776,34.732047080993645,147.56467300653463,9.136244624864759,38.8168007325328,11.955547319673233,-0.5820651906320582,True,1
