,Unnamed: 0,Unnamed: 0.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0.0,378.8021445,149.7550206,1.0,256.87122630000005,181.7001562,1.0,328.4615479,115.2025237,1.0,413.2937239,188.9920652,1.0,175.45014519999995,304.7747221,1.0,-10.245640939359587,-1.9923373671916065,0.0,121.93091819999997,0.0,31.501913009183806,,,False,0
1,1,1,1.0,,,0.001399776,260.147933,180.7838523,1.0,354.18439010000014,126.9812658,1.0,428.13271,174.6278565,0.999999881,174.4569919,306.787509,1.0,,-2.229072447792156,3.2767066999999765,,0.8465656696744951,,,3.4024137953782017,False,0
2,2,2,2.0,,,0.0022084870000000003,257.1229444,182.758013,1.0,357.1901835,132.9047365,1.0,419.5969008,178.54113769999995,0.999927998,174.73633030000005,307.00281,1.0,,-1.7190308639541572,0.2517180999999482,,0.06503356003625503,,,-3.6121830656203606,False,0
3,3,3,3.0,385.0637159,180.9929752,1.0,256.2411404,183.1682949,1.0,353.4735012,132.9783411,1.0,416.6787083,184.1542053,0.999998212,174.84672780000002,307.48244910000005,1.0,-2.175043728077096,-1.6130309673418581,-0.6300859000000401,128.19248959999993,-0.16278817139355028,33.11964443002038,,-0.9725788049734652,False,0
4,4,4,4.0,391.2461066,181.5419657,0.999218345,254.5415249,183.7993104,1.0,354.995476,129.9676266,1.0,417.8159773,185.357671,1.0,174.06915039999996,306.6729565,1.0,-2.033207258466483,-1.4500026257046643,-2.329701400000033,134.37488029999997,-0.6018986154093836,34.71691882846896,-6.2067177587302345,-1.8129736371719696,False,0
5,5,5,5.0,390.2193693,180.56425932,0.658924401,253.6887208,186.0549827,1.0,358.0680563,137.7031131,1.0,420.4774181,184.9814563,1.0,173.8554986,306.1018057,1.0,-2.285806203721404,-0.8672300720257726,-3.1825055000000475,133.34814299999994,-0.8222279704955964,34.45165231866681,1.4177796897628594,-2.41150002238524,True,5
6,6,6,6.0,389.192632,179.58655294,0.335636199,254.82367940000003,187.5629082,1.0,359.3798275,145.3939033,1.0,421.0152608,185.1254807,1.0,174.8968854,306.4521184,1.0,-2.5384051489763246,-0.4776444064162276,-2.0475469000000146,132.32140569999996,-0.5290015467629315,34.18638580886468,1.4177796897628183,-1.8873182925156744,True,0
7,7,7,7.0,388.16589469999997,178.60884656,0.248469546,254.3229699,188.2028399,1.0,360.5247364,146.571867,1.0,419.7549456,185.3131843,1.0,175.6028349,307.0443454,1.0,-2.791004094231245,-0.3123124869751551,-2.5482564000000423,131.29466839999992,-0.6583642001795184,33.921119299062525,1.4177796897628183,-0.8125408199316355,True,0
8,8,8,8.0,387.13915739999993,177.63114018,0.539889038,253.1017995,187.6270242,1.0,358.2456436,147.901165,1.0,419.2930549,185.5221786,1.0,174.3807468,306.1556387,1.0,-3.043603039486167,-0.4610794802735133,-3.769426800000048,130.26793109999994,-0.9738641921265188,33.65585278926039,1.4177796897629007,1.3501188341041148,True,0
9,9,9,9.0,386.1124201,176.65343380000004,0.999526262,253.5922363,188.4178085,1.0,354.52910039999995,153.26812030000005,1.0,414.3356214,187.1786206,1.0,173.845663,306.2387891,1.0,-3.296201984741073,-0.2567734798317917,-3.27899000000005,129.24119379999996,-0.847155580084734,33.39058627945825,1.4177796897627382,-0.9305203189188014,True,0
10,10,10,10.0,386.8678555,178.02126289999995,1.0,253.6808447,188.3416538,1.0,350.1895137,156.4674768,1.0,413.0924374,187.6752693,1.0,175.45262769999997,306.665319,1.0,-2.9428114423279563,-0.2764487088061688,-3.1903816000000518,129.99662919999997,-0.8242628294199325,33.58575958419647,-1.5625745071450952,0.1168374378469634,False,0
11,11,11,11.0,386.7624412,180.0308117,1.0,254.6383653,189.6273565,1.0,349.5796114,158.5405772,1.0,411.9597176,187.5450174,1.0,174.55032869999997,307.9184432,1.0,-2.423627035125561,0.055723764008628884,-2.2328610000000424,129.89121489999997,-0.5768790559603982,33.55852488312518,-2.012311743797681,-1.6030836323198032,False,0
12,12,12,12.0,386.0704088,180.6817656,1.0,255.3376553,192.2402644,1.0,349.3741897,162.6680245,1.0,412.4634858,188.0472778,1.0,174.67795800000005,307.7595563,1.0,-2.2554474344671487,0.7307912414124816,-1.5335710000000518,129.19918249999995,-0.3962114035438198,33.37973229477955,-0.9500788507145168,-2.7048649130746796,False,0
13,13,13,13.0,386.1016812,182.9599452,1.0,256.0003018,193.82467130000003,1.0,349.3129504,170.23663090000005,1.0,412.8792278,188.8621848,0.999999881,174.4451241,306.6812654,1.0,-1.6668599241132995,1.1401365417823404,-0.8709245000000578,129.23045489999993,-0.22501091799839115,33.38781179125945,-2.278394226831226,-1.7173950066102788,False,0
14,14,14,14.0,389.3365304,187.34824440000003,1.0,255.4876034,198.0861971,1.0,351.4606261,182.0901947,1.0,414.0659902,187.984393,0.999999881,175.0016789,306.2861609,1.0,-0.5331046658290881,2.2411387897748534,-1.3836229000000344,132.46530409999997,-0.3574710079835661,34.22356321182268,-5.451735431535676,-4.292256026080904,False,0
15,15,15,15.0,390.2262127,188.4718744,1.0,255.7081947,199.4697356,1.0,351.2297621,184.6976185,1.0,414.7724624,186.8917152,1.0,175.2714434,306.5997224,1.0,-0.2428050844181769,2.598587992284485,-1.1630316000000391,133.35498639999997,-0.3004793274010883,34.453420370565965,-1.4332058372171161,-1.4010136696755984,False,0
16,16,16,16.0,389.6918485,189.4883424,1.0,255.2567079,200.2510891,1.0,351.3050907,185.9987092,1.0,413.8189697,187.2862256,0.999999881,174.3823063,306.1732945,1.0,0.019808262428736,2.8004574635374384,-1.614518400000037,132.82062219999997,-0.4171248682397589,34.315362732748355,-1.1483694062738143,-0.90241543788683,False,0
17,17,17,17.0,389.9915738,192.081028,1.0,255.1127641,201.5971975,1.0,351.7875915,189.4267054,1.0,415.2181082,187.2504416,0.999999642,174.0936518,306.1206055,1.0,0.6896511327776275,3.1482362742257632,-1.7584622000000536,133.12034749999998,-0.4543140006825578,34.392799370367754,-2.609952849364781,-1.353782715988473,False,0
18,18,18,18.0,391.316206,193.3423491,0.999998927,255.6224554,204.4428759,1.0,353.0172508,198.7682018,1.0,418.1118807,186.3138833,0.999999046,174.40677480000005,306.2790689,1.0,1.0155244072138414,3.8834420344405114,-1.248770900000039,134.44497969999998,-0.32263082113164504,34.735029618032385,-1.8290930491864343,-2.8909636416811346,False,0
19,19,19,19.0,394.4425943,195.9858793,1.0,257.60900780000003,207.0038438,1.0,353.5207613,214.5043535,1.0,418.1368797,185.7239766,0.999989986,175.25460790000002,306.7861671,1.0,1.6985034221094244,4.545090361182239,0.7377814999999828,137.57136799999995,0.19061226615764645,35.542759221921564,-4.094210024008153,-3.2411336015005854,False,0
20,20,20,20.0,395.5733312,198.0065768,1.0,257.2614174,208.293982,1.0,353.8740077,221.2784719,1.0,418.7979592,185.7249303,0.999999285,174.1080928,307.0775533000001,1.0,2.220568192904168,4.878408783992452,0.39019109999998136,138.70210489999994,0.1008092637258362,35.83489493274797,-2.3155527036817536,-1.3361420812441334,False,0
21,21,21,21.0,397.2648966,199.4758716,0.999999762,257.3455367,209.5600924,1.0,357.52367730000014,224.5289898,1.0,418.9772263,186.105664,0.999940515,174.3822711,306.42587569999995,1.0,2.6001732812421814,5.205519415730669,0.4743103999999789,140.39367029999994,0.12254221636912532,36.2719255634264,-2.2405849039445496,-1.268901730482174,False,0
22,22,22,22.0,397.7751292,201.2799251,0.999932051,257.133707,211.4146523,1.0,357.6986694,231.9908268,1.0,420.3848631,187.3413956,0.999977469,174.81770590000005,306.627192,1.0,3.0662661907345488,5.684661092858797,0.26248069999996915,140.9039028999999,0.06781417133614848,36.403748592539365,-1.874819014455778,-1.8666183981976932,False,0
23,23,23,23.0,401.309747,200.4746552,0.999064386,256.3419814,216.1979594,1.0,355.65813460000015,243.1364565,1.0,421.6613933,187.8196891,0.998990119,174.3543108,307.1181145,1.0,2.858217709568313,6.920470077034983,-0.5292449000000374,144.43852069999997,-0.1367350221459693,37.31694783765351,3.6251872508772665,-4.848386972860737,True,13
24,24,24,24.0,398.1197276,207.137907,0.999988914,257.07198,218.5966759,1.0,355.8365681,244.6118584,1.0,422.05583380000013,188.3575578,0.999446452,173.6950033,306.35927010000006,1.0,4.5797267546948826,7.540199343673885,0.20075369999995016,141.2485012999999,0.05186646411779599,36.492778585753214,-7.3874994634571465,-2.5073369943775448,False,0
25,25,25,25.0,397.1366341,207.0956554,0.999950528,256.9391298,220.57365890000003,1.0,355.3769193,243.47223190000003,1.0,421.988795,189.2635638,0.999917388,173.6888489,306.68573189999995,1.0,4.5688106864215685,8.050970093259169,0.06790349999994305,140.26540779999993,0.017543459703211847,36.238787831200746,0.9840010302052096,-1.9814416362661595,True,1
26,26,26,26.0,396.8506058,207.9854989,0.999980927,256.8817472,221.169013,1.0,355.1118665,242.3206873,1.0,422.442718,189.9303406,0.999958992,173.5672981,305.8450923,1.0,4.798709492586615,8.204785002100397,0.01052089999996042,139.97937949999994,0.0027181660030923573,36.16488993263833,-0.934683712756956,-0.5981130889468234,False,0
27,27,27,27.0,393.394001,210.3040123,0.999982715,257.7573807,222.0858393,1.0,352.178468,238.34435750000003,1.0,421.216164,190.4565325,0.999999642,173.8753829,307.0343180000001,1.0,5.39771759090689,8.441655049283654,0.8861543999999526,136.52277469999996,0.2289456951001948,35.27184602446306,-4.162165437529226,-1.2677951296222796,False,0
28,28,28,28.0,394.147972,216.8609185,0.999990225,258.073555,224.2718949,1.0,347.4533448,243.3037324,1.0,421.5814444,189.6162947,1.0,174.4674559,306.3879251,1.0,7.091751325508731,9.006441523141595,1.2023286999999527,137.27674569999994,0.3106320749075077,35.46664098872707,-6.600112967551338,-2.2088017734219303,False,0
29,29,29,29.0,392.46588060000005,218.06301980000003,0.724560738,256.8905792,229.5099287,1.0,337.7020464,252.8262253,1.0,422.1507907,189.0259519,1.0,174.21137240000004,305.6963229,1.0,7.402324649648826,10.35973310449511,0.019352899999944384,135.5946543,0.004999990004780278,35.03205804833309,-2.06748132117698,-5.369956222664009,False,0
30,30,30,30.0,390.7837892,219.2651211,0.999322295,259.2241799,229.6866989,1.0,331.5632229,247.8627899,1.0,421.6841291,188.9417479,1.0,174.5902743,305.89782189999994,1.0,7.712897973788898,10.405403222831156,2.352953599999978,133.91256289999995,0.6079060234768676,34.597475107939076,-2.0674813211769925,-2.340286292454129,False,0
31,31,31,31.0,389.9741125,212.6233176,0.999688387,258.607601,230.7910519,1.0,331.8101749,225.2932315,1.0,421.1458925,189.52452230000003,1.0,174.6615837,305.0655680000001,1.0,5.9969302834784015,10.690722423662297,1.736374699999942,133.10288619999994,0.44860750298808,34.388288091672,6.6909737774957145,-1.264818203748744,True,5
32,32,32,32.0,389.7286342,215.1161714,1.0,261.25874980000003,231.6101933,1.0,343.656373,212.4211988,1.0,419.5147627,189.9551899,1.0,176.038228,304.78938910000005,1.0,6.640980740175557,10.902354727477922,4.387523499999986,132.85740789999994,1.133554849443833,34.32486663822605,-2.5049111089907683,-2.774812172550728,False,0
33,33,33,33.0,386.4358383,212.1548586,1.0,263.9649873,231.2589655,1.0,344.4757314,196.9715891,1.0,417.9346557,188.5528088,1.0,175.0120645,302.6758013000001,1.0,5.875899827182133,10.811611971125851,7.093760999999972,129.56461199999995,1.8327348405872992,33.47414418382239,4.428530042632722,2.728934292704578,True,1
34,34,34,34.0,383.392638,207.5439107,1.0,270.2882082,180.5371275,1.0,341.2293589,169.7711201,1.0,415.8330863,187.4323748,1.0,175.1430874,302.7378395,1.0,4.684621341134619,-2.2928159453524697,13.416981899999941,126.52141169999993,3.4663939458432784,32.68790692312305,5.5246636641912215,51.11445952613056,True,0
35,35,35,35.0,382.6854155,210.0216465,1.0,261.0156574,175.18043590000005,1.0,331.6522007,169.84274480000005,1.0,413.7329537,187.8453829,1.0,174.8295984,304.3750381,1.0,5.324765931068009,-3.6767638011656647,4.144431099999963,125.81418919999993,1.070749814010298,32.50518984035169,-2.576691358915106,10.708610705226434,False,0
36,36,36,36.0,385.396162,207.7732415,1.0,253.1981697,176.7253466,1.0,325.6844165,158.5001135,1.0,413.22381,187.2064543,1.0,173.7203152,305.2586942,1.0,4.7438709475394285,-3.2776226875186127,-3.673056600000052,128.52493569999996,-0.948966112936318,33.20553477085473,3.5218562763530303,-7.968680129772201,True,1
37,37,37,37.0,383.7493832,207.7692411,1.0,252.0731926,178.64675569999997,1.0,316.0771816,142.4379206,1.0,411.285821,187.6666457,1.0,174.3670506,304.7518148,1.0,4.7428374094125685,-2.7812099382602917,-4.7980337000000475,126.87815689999996,-1.2396137293464091,32.78007514774358,1.6467836589332479,-2.2265188984347417,True,0
38,38,38,38.0,362.7656343,146.3780961,1.0,253.804107,178.2586389,1.0,301.4235649,117.442626,1.0,410.0915618,188.9973935,1.0,174.6006644,304.4194565,1.0,-11.11809874914242,-2.8814832885433384,-3.0671193000000585,105.89440799999994,-0.7924169423452323,27.358741148026706,64.87827373095922,1.7738938273102889,True,0
39,39,39,39.0,353.2575154,178.4932475,1.0,255.4887137,177.65341469999996,1.0,297.3409576,121.3024769,1.0,411.2304956,187.185564,1.0,173.7940042,304.6907678,1.0,-2.8208701166136083,-3.0378482235484285,-1.3825126000000412,96.38628909999994,-0.3571841523235724,24.902235949095324,-33.49309293662591,1.79002683386329,False,0
40,40,40,40.0,354.8640189,181.2884952,1.0,253.3791771,177.6142082,1.0,289.341373,120.8491354,1.0,410.926731,187.4596577,1.0,176.26283600000005,305.585638,1.0,-2.0986935662813457,-3.0479775637570143,-3.4920492000000536,97.99279259999996,-0.9022012771342492,25.31729009822377,-3.224013523524261,2.1099009020288086,False,0
41,41,41,41.0,357.5018402,184.5063696,1.0,246.6206403,179.6717768,1.0,286.442359,118.7431114,1.0,409.777329,188.0204094,1.0,172.0345146,304.1202316,1.0,-1.2673277329083334,-2.5163868236519504,-10.250586000000057,100.63061389999996,-2.648328030594289,25.998794169160643,-4.160867321233573,-7.064800649746588,False,0
42,42,42,42.0,356.45484500000015,185.409277,1.0,245.327261,179.0505009,1.0,286.4840846,118.6437423,1.0,409.5557394,188.6675264,1.0,173.4326949,304.08941360000006,1.0,-1.0340537545766548,-2.6768988549351067,-11.543965300000053,99.58361870000005,-2.9824838197736,25.728293854733987,-1.3825486327060992,1.4348567028066934,False,0
43,43,43,43.0,358.856288,187.5119734,1.0,250.721837,178.995419,1.0,293.0948324,117.83666540000002,1.0,410.1450615,188.9216135,1.0,175.9623668,305.3580165,1.0,-0.4908038549172958,-2.6911297427837044,-6.149389300000053,101.98506169999996,-1.5887481997835682,26.34872753635709,-3.1919054861980696,5.394857202510917,False,0
44,44,44,44.0,359.4723506,190.4767647,1.0,251.6404152,180.0892754,1.0,295.71032189999994,121.293447,1.0,409.8255882,189.4843017,1.0,174.5390759,305.4595861,1.0,0.27517575879962186,-2.408522429839359,-5.23081110000004,102.60112429999998,-1.3514255340010586,26.507892666251212,-3.0281216256409382,-1.4283934098616191,False,0
45,45,45,45.0,359.6660929,189.958387,1.0,252.6970006,180.2199802,1.0,297.518085,122.0785418,1.0,410.2625661,189.5758891,1.0,174.41312549999995,304.9709778,1.0,0.14124837227313494,-2.3747537081708354,-4.174225700000052,102.79486659999998,-1.078447508009507,26.55794767420898,0.5533999626549765,-1.0646391183101591,True,6
46,46,46,46.0,358.7888203,189.419908,1.0,250.9796376,181.5719776,1.0,300.2678464,129.4400215,1.0,410.9880629,189.6334958,1.0,175.4410219,305.58326960000005,1.0,0.002127640093885725,-2.025453423122688,-5.8915887000000575,101.91759399999997,-1.5221431729798311,26.33129666937351,1.0293526354712952,-2.185688139551415,True,0
47,47,47,47.0,361.0588169,193.3105011,1.0,248.3624072,181.6895477,1.0,301.6333722,138.575532,1.0,411.9956492,189.0881262,1.0,174.81418630000005,304.4638481,1.0,1.0072961994686105,-1.9950781654164689,-8.508819100000041,104.18759059999996,-2.1983274058464612,26.917770030519275,-4.504397765937048,-2.619869785905089,False,0
