,Unnamed: 0,Unnamed: 0.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,336.23348426818853,159.85988640785212,0.9958244562149048,,,0.4664699733257294,232.28980350494385,139.46542358398438,1.0,405.137016415596,160.6535406112671,1.0,194.5964937210083,281.23848009109497,1.0,-0.7166683681903956,,,130.16558837890628,,33.153602603046025,,,False,0
1,1,1,1,335.8220963478088,157.65001296997067,0.9998486042022704,,,0.6572373509407043,230.9296271800995,146.5079436302185,1.0,404.2487760782242,160.3422179222107,1.0,194.67582178115845,280.9994077682495,1.0,-1.2795303862936476,,,129.75420045852653,,33.048820749425374,2.2478391028915565,,True,1
2,2,2,2,336.38932585716253,158.84223318099976,0.9996533393859864,206.06789588928225,159.3682904243469,0.9888660311698914,231.50328660011292,149.56369495391849,1.0,404.8706169128418,160.9465575218201,1.0,198.32859325408938,281.00119829177856,1.0,-0.9758679853162232,-0.8418794787562878,0.0,130.32142996788028,0.0,33.19329596727705,-1.3202796476004333,,False,0
3,3,3,3,336.41978406906134,160.00351214408875,0.9991801381111144,213.451869501008,160.00152695178983,0.25092825293540955,233.1988310813904,152.00674104690555,1.0,405.2575484514237,160.8894100189209,1.0,203.6960515975952,280.8391947746277,1.0,-0.6800864217477,-0.6805920567422376,7.383973611725737,130.35188817977908,1.8807223153474013,33.20105377382077,-1.1616783258652588,-7.411076493894122,False,0
4,4,4,4,337.15095853805536,160.57927441596985,0.9999828338623048,220.8358431127337,160.63476347923276,0.4616125524044037,231.38262104988098,155.442636013031,1.0,404.4655856192112,161.42992925643918,1.0,199.9835467338562,281.3210916519165,1.0,-0.5334378812731855,-0.5193046347281872,14.767947223451445,131.0830626487731,3.761444630694797,33.38728631100991,-0.93065476833807,-7.411076493894094,False,0
5,5,5,5,338.2858169078827,161.9518487453461,0.9999701976776124,228.21981672445938,161.2680000066757,0.2600531280040741,231.8499767780304,160.48453807830808,1.0,404.4689636230469,161.5703821182251,1.0,200.072105884552,281.2453556060791,1.0,-0.18383869437582184,-0.3580172127141369,22.15192083517713,132.21792101860044,5.642166946042184,33.67633846275429,-1.7809727143417442,-7.4110764938940665,False,0
6,6,6,6,338.86190223693853,162.59159100055697,0.9999738931655884,235.6037903361851,161.90123653411862,0.020752491429448128,232.20956707000732,164.04953861236572,1.0,404.85584527254105,161.66803455352786,1.0,205.6483812332153,280.6561636924744,1.0,-0.020894242145504498,-0.1967297907000867,29.535894446902862,132.79400634765628,7.522889261389585,33.82306928695158,-0.8608974732543226,-7.411076493894122,False,0
7,7,7,7,339.55505904555315,163.25302451848984,0.9992238283157348,242.9877639479108,162.53447306156156,0.009994331747293472,230.7092695236206,171.2272186279297,1.0,404.49112063646317,162.15605401992795,1.0,208.4446511268616,281.3187212944031,1.0,0.14757504589740586,-0.03544236868603642,36.91986805862854,133.4871631562709,9.403611576736973,33.99961860125659,-0.9581026354070029,-7.4110764938940665,False,0
8,8,8,8,339.4294669032097,163.9383059926331,0.9999346733093262,250.37173755963647,163.1677095890045,0.04169932380318642,228.2996454238892,178.46943426132202,1.0,404.0673370063305,162.1583151817322,1.0,208.04461097717285,281.3812074661255,1.0,0.322118486663331,0.12584505332801385,44.303841670354224,133.36157101392743,11.28433389208436,33.96762987037021,-0.6966951162613311,-7.4110764938940665,False,0
9,9,9,9,339.87670262902975,163.5990350544453,0.998655080795288,257.7557111713622,163.80094611644742,0.06486508995294571,227.1651310324669,183.29083251953125,1.0,404.49282413721085,161.52722692489627,1.0,210.16031694412231,281.21478986740107,1.0,0.2357050651167804,0.2871324753420641,51.687815282079924,133.8088067397475,13.165056207431753,34.081542277699874,0.5613595674330635,-7.411076493894094,True,7
