,Unnamed: 0,Unnamed: 0.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,,,0.0032756575383245945,266.27458810806274,192.45192909240725,1.0,383.48250579833984,170.31644153594968,1.0,416.5423550605774,180.9532454609871,1.0,182.55175352096558,298.66523790359486,1.0,,3.1315753245908957,0.0,,0.0,,,,False,0
1,1,1,1,,,0.00012763473205268383,267.54026395082474,191.2574520111084,1.0,378.1582636833191,155.7319445610046,1.0,422.335705280304,180.2712344825268,1.0,182.5546400547028,299.2996535301208,1.0,,2.829402873658867,1.2656758427619934,,0.3201839344434958,,,1.740319176674071,False,0
2,2,2,2,,,0.00013053858128841966,267.17819213867193,192.36789560318002,1.0,377.47154903411865,153.10776901245114,1.0,424.8392109870911,181.6619087457657,0.9999998807907104,182.30198788642883,299.26500892639166,1.0,,3.1103169800000106,0.9036040306091876,,0.2285889355904033,,,-1.1679815787624974,False,0
3,3,3,3,,,5.445809074444696e-05,266.63081550598145,194.95975160598755,1.0,376.7881920337677,158.07378482818604,1.0,422.006628036499,181.11993408203125,1.0,182.61376523971558,299.52489757537836,1.0,,3.765990908862349,0.3562273979187012,,0.09011651006412298,,,-2.649025994078769,False,0
4,4,4,4,,,0.0006332566845230758,266.6896924972534,197.1844186782837,1.0,378.44905948638916,163.82841444015503,1.0,417.6924688816071,181.05267441272736,1.0,181.93672370910645,299.0920214653015,1.0,,4.3287753375200575,0.4151043891906738,,0.10501089777126082,,,-2.2254460412824955,False,0
5,5,5,5,,,0.0003903146716766059,267.3518629074097,199.78546571731567,1.0,376.8323493003845,166.4678010940552,1.0,414.1645426750183,180.07928685843945,1.0,180.81780529022217,298.1997675895692,1.0,,4.986774365780309,1.077274799346981,,0.2725232417954951,,,-2.6840110564868422,False,0
6,6,6,6,,,0.00012670234718825668,267.0644292831421,202.00138664245603,1.0,375.9966387748718,170.13893461227414,1.0,412.05487568303937,181.0296870470047,1.0,181.75824391841888,298.8039894104004,1.0,,5.547346240707471,0.7898411750793457,,0.19980981423371846,,,-2.2344850938940057,False,0
7,7,7,7,,,0.00017629640933591872,265.93404054641724,205.39892673492432,1.0,375.8328297138214,173.72196865081787,1.0,412.72101897001266,181.5025154352188,1.0,181.5377676486969,299.0054082870484,1.0,,6.406837839964124,-0.3405475616455078,,-0.08614990858548123,,,-3.580650412431217,False,0
8,8,8,8,,,0.0001265236787730828,266.9827175140381,206.43014907836914,1.0,377.3384575843811,180.57070350646973,1.0,413.3696304559708,180.85421133041385,1.0,182.29963278770447,298.88607549667364,1.0,,6.667710976714269,0.7081294059753418,,0.17913880603546978,,,-1.4707626946718138,False,0
9,9,9,9,,,0.0007300262805074452,266.9101462364197,209.9691743850708,1.0,376.9165873527527,187.75622272491447,1.0,416.1340389251709,181.6580322980881,1.0,182.17965078353882,299.17207574844366,1.0,,7.562994751999155,0.6355581283569336,,0.16078011069626938,,,-3.5397693020605097,False,0
