,Unnamed: 0,Unnamed: 0.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,,,0.011116504,293.6743422,195.539136,0.999982119,344.0485458,119.7048814,1.0,408.4680142,194.3815693,0.999996781,194.7814556,310.15911580000005,1.0,,-0.9987182962717456,0.0,,0.0,,,,False,0
1,1,1,1,,,0.009304685,302.1194046,174.06074619999995,1.0,346.6838059,123.1148086,1.0,196.6864529,199.3589206,0.999965191,195.5202991,308.7648573,1.0,,-6.884459784796688,8.445062399999982,,2.314207657264037,,,23.07900143725116,False,0
2,2,2,2,386.3957677,189.9797384,0.999538541,304.6661448000001,187.1443744,1.0,344.80024810000015,133.8546025,1.0,196.5011659,199.5621569,0.999998331,193.3682775,309.0717344,1.0,-2.5221647655003645,-3.2991419823804664,10.991802600000083,92.7214255,3.0120930478921037,25.408531366747198,,-13.329186491385476,False,0
3,3,3,3,388.4528515,192.2476931,0.99999392,303.4146814,188.3589456,1.0,352.6369572,140.1698179,1.0,196.67919540000003,199.3529961,0.999999762,194.0871176,309.4746332,1.0,-1.9006752033784844,-2.9663119998178322,9.740339199999994,94.7785093,2.669153464276249,25.97223579616548,-3.0618968437023915,-1.7439449077907292,False,0
4,4,4,4,387.6680291,191.4739771,1.0,302.7075102,191.3973668,1.0,355.0938067,138.9526749,1.0,198.3725603,199.3745205,0.999999881,193.9962497,309.777277,1.0,-2.112697259218789,-2.133690845114064,9.033167999999991,93.9936869,2.4753667367753827,25.75717024405395,1.1020810533702885,-3.119630506120714,True,4
5,5,5,5,390.2799804,191.2465489,0.999000967,300.03245539999995,191.873549,0.999999762,356.7553835,131.5534763,1.0,409.4020476,195.9662419,0.999999881,193.7751698,308.872426,1.0,-2.1750196029729123,-2.003202230430428,6.358113199999932,96.6056382,1.7423191867938628,26.47292548807213,2.6218339344295933,-2.7171064886382643,True,0
6,6,6,6,390.3003931,190.5760319,0.999011159,297.3740563,192.0114841,1.0,356.8759221,131.468009,1.0,198.0401635,198.7305937,0.999999881,194.3180146,308.9639769,1.0,-2.3587619487637133,-1.9654037572509444,3.6997140999999933,96.6260509,1.0138358124988784,26.4785191976752,0.6708276422526719,-2.6619751814569006,True,0
7,7,7,7,390.3543859,190.6090832,0.905486524,297.51757339999995,191.8349745,1.0,357.49348860000015,131.87106509999998,1.0,197.8686906,198.9464219,1.0,194.0429409,309.2164984,1.0,-2.3497048728157024,-2.0137728335884524,3.8432311999999342,96.6800437,1.0531639259025392,26.49331489074162,-0.06330569392655808,0.2274924106086701,False,0
8,8,8,8,390.2275453,191.5424001,0.995584965,297.1718416,192.1584973,1.0,356.49893860000014,134.370959,1.0,409.7281146,195.7424249,1.0,193.750072,309.5695267,1.0,-2.093947246130316,-1.9251176045803733,3.497499399999981,96.55320309999996,0.9584227456692738,26.458556652866196,-0.941896477132142,-0.47349496264591,False,0
9,9,9,9,389.1037273,191.2026918,0.999963045,297.4848619,192.1576767,1.0,353.5049982,130.6930804,1.0,408.7474284,195.8273162,1.0,193.856724,309.2354851,1.0,-2.1870378015175898,-1.9253424742987482,3.810519699999986,95.42938509999999,1.0441999656385543,26.150595847156684,1.1740394483206018,0.31302137562226195,True,2
10,10,10,10,389.6337389,191.2470644,0.999103725,299.2062454,192.3534093,1.0,352.80740360000016,130.0241804,1.0,408.8336496,195.7936138,1.0,194.25039740000003,309.3769321000001,1.0,-2.174878340067936,-1.8717057028645632,5.531903199999988,95.9593967,1.5159121553303652,26.29583537826527,-0.5318657948818333,-1.7324758020748865,False,0
11,11,11,11,390.2855,190.8002884,0.995481849,300.916733,192.3473482,1.0,352.1125546,130.79848859999998,1.0,409.0843358,196.0714634,1.0,194.3894874,308.9606924,1.0,-2.2973087486676165,-1.8733666312706656,7.24239080000001,96.6111578,1.9846385322456201,26.474438028771072,0.7901906894220329,1.7104983386975403,True,1
12,12,12,12,391.564858,191.9872794,0.99999547,300.9313644,192.9890528,1.0,352.36936139999995,131.51682140000003,1.0,410.3182291,196.4661689,1.0,194.5990477,308.0120325000001,1.0,-1.9720365918504543,-1.6975197720430115,7.257022199999994,97.8905158,1.9886479872753964,26.825021593432712,-1.745194695799016,-0.6418713823868367,False,0
13,13,13,13,392.5317569,193.028399,0.999976873,302.1677516000001,194.4264922,1.0,352.7532363,134.9961965,1.0,411.6000359,196.6408195,0.999999881,194.0435499,308.5992823,1.0,-1.6867376992753471,-1.3036170264181757,8.493409400000075,98.8574147,2.327456226937833,27.08998172424005,-1.420853090338774,-1.8960182849846896,False,0
