,Unnamed: 0,Unnamed: 0.1,bodyparts coords,Rightpaw x,Rightpaw y,Rightpaw likelihood,Leftpaw x,Leftpaw y,Leftpaw likelihood,Tailbase x,Tailbase y,Tailbase likelihood,Rotarodtop x,Rotarodtop y,Rotarodtop likelihood,Rotarodbottom x,Rotarodbottom y,Rotarodbottom likelihood,rel RightY mm,rel LeftY mm,rel LeftX px,rel RightX px,rel LeftX mm,rel RightX mm,Rightpaw euclidean velocity,Leftpaw euclidean velocity,step up,wait time b4 step up
0,0,0,0,357.6413743495941,161.76657533645633,1.0,257.63697576522827,156.7821702957153,0.9996404647827148,292.7933044433594,120.96338510513306,1.0,423.2667107582092,167.9899945259094,1.0,187.68722143769264,283.99684095382685,1.0,-1.5693103962166783,-2.8434008139959945,0.0,100.00439858436584,0.0,25.56265891930432,,,False,0
1,1,1,1,358.0788333415985,161.28004980087283,1.0,267.84562222659594,174.386647939682,0.9981448650360109,289.8001718521118,120.664071559906,1.0,423.63038516044617,167.61300206184387,1.0,188.12200684845448,284.17064952850336,1.0,-1.6936737892044451,1.656573825475436,10.208646461367664,100.44185757637024,2.609486694723263,25.67448015079103,0.654276292142936,-20.350284904396744,True,1
2,2,2,2,358.17004203796387,159.675128698349,1.0,266.65415997306513,167.86664708455402,9.687954297987744e-05,298.0879406929016,93.94441378116608,1.0,423.8822112083435,167.12827110290527,1.0,189.9148553609848,284.3082990646363,1.0,-2.103916251705733,-0.010038447309786692,9.017184207836863,100.5330662727356,2.3049306588551057,25.697794493246626,1.6075107376372266,6.62797053798962,True,0
3,3,3,3,359.5104739665985,159.77860260009766,1.0,265.4626977195343,161.34664622942609,0.02429257519543171,289.2410037517548,84.99175357818605,1.0,424.25249290466314,167.31966519355777,1.0,187.8940492272377,283.9209833145142,1.0,-2.077466734535555,-1.6766507200949952,7.825721954306005,101.87349820137024,2.0003746229869352,26.04042946412069,-1.3444198018648346,6.627970537989575,False,0
4,4,4,4,358.575448513031,159.5517954826355,1.0,264.2712354660034,154.8266453742981,1.0,283.9038467407226,87.6172091960907,1.0,423.18916726112366,167.43257427215573,1.0,184.81152963638303,284.41840457916265,1.0,-2.1354421142811217,-3.3432629928802178,6.6342597007751465,100.93847274780272,1.6958185871187643,25.801422609534693,0.962140357406658,6.627970537989629,True,1
5,5,5,5,357.1007895469665,159.11575865745544,1.0,263.8703844547272,154.55384254455566,1.0,281.72435998916626,88.51897382736206,1.0,422.89698338508606,167.31892824172976,1.0,211.322441637516,284.34328842163086,1.0,-2.246899818103328,-3.4129955825227003,6.233408689498901,99.46381378173822,1.5933549172825974,25.424477148080808,1.5377734485637182,0.4848741250640897,True,0
6,6,6,6,358.1533932685852,161.33862543106082,1.0,261.92243468761444,156.05611705780032,1.0,277.83111381530756,90.9551968574524,1.0,422.89250683784485,167.36734867095947,1.0,203.1233213543892,284.2140455245972,1.0,-1.6787009592422144,-3.028991163428672,4.2854589223861685,100.51641750335692,1.0954290640849191,25.693538812305807,-2.4594941122036307,-2.459946545829608,False,0
7,7,7,7,358.32500171661377,163.49244689941406,1.0,260.8094065785408,157.48623180389401,1.0,274.8752337694168,98.38370370864868,1.0,423.2170422077179,167.09981179237366,1.0,208.83601951599118,284.3526361584664,1.0,-1.1281511399546005,-2.6634318881631955,3.1724308133125305,100.6880259513855,0.8109219991697194,25.737404565079927,-2.160647212520844,-1.812197494364968,False,0
8,8,8,8,359.03163623809814,164.87373447418213,1.0,260.2604939937592,157.26373767852786,1.0,276.6824865341186,102.31528186798096,1.0,422.8806767463684,167.24518942832947,1.0,186.4682424068451,285.45822525024414,1.0,-0.7750728389688551,-2.720304800942985,2.6235182285309406,101.39466047286987,0.6706115190317075,25.918031192598427,-1.5515436542882377,0.5922910277507637,False,0
9,9,9,9,358.62981510162354,166.7538826465607,1.0,259.0750333666801,157.10597133636475,1.0,273.3531913757324,101.59281551837921,1.0,421.86929404735565,167.10673332214355,1.0,188.31162315607068,285.1253385543823,1.0,-0.29447811385063,-2.7606322990405783,1.438057601451817,100.99283933639526,0.3675895909839771,25.815319543874274,-1.9226069218163704,1.1959126711739274,False,0
10,10,10,10,358.74714398384094,168.02483987808228,1.0,258.54481995105743,157.5298147201538,1.0,268.22797393798834,101.25427436828613,1.0,422.0623795986176,166.91117548942566,1.0,187.77810764312744,285.8322582244873,1.0,0.0303980583009473,-2.6522914259552475,0.9078441858291626,101.11016821861269,0.2320589054355101,25.845310606667148,-1.2763613716183126,-0.6788000295285822,False,0
11,11,11,11,363.3228225708008,169.06938648223874,1.0,257.4865062236786,157.8278045654297,1.0,266.7197504043579,101.86080813407898,1.0,421.9247068166733,167.25870060920715,1.0,187.5984926223755,285.52845847606665,1.0,0.2974001996601941,-2.5761206486291157,-0.15046954154968262,105.68584680557251,-0.03846232388602107,27.01492427065157,-4.6933902607196,-1.0994661856765071,False,0
12,12,12,12,364.40373316407204,170.1393775939941,1.0,256.3472008705139,158.65497565269467,1.0,262.82678461074835,102.48469805717468,1.0,422.0546989440918,167.398862361908,1.0,188.47401839494702,285.3655128479004,1.0,0.5709063476264279,-2.3646830251747137,-1.2897748947143557,106.76675739884377,-0.3296862556345504,27.291221605660745,-1.5209367803697538,-1.407916437632866,False,0
13,13,13,13,366.8641831874848,173.46962451934812,1.0,255.01775789260864,156.99358719587323,0.9463784694671632,264.2538924217224,112.69740152359007,1.0,422.24254059791565,167.06478428840637,1.0,189.23788750171659,285.60320281982416,1.0,1.4221685668384043,-2.7893594099676062,-2.619217872619629,109.22720742225651,-0.6695122820686479,27.920150389062552,-4.140574706673176,2.127822886417282,False,0
14,14,14,14,368.2667417526245,174.8892719745636,1.0,256.140981401716,156.1102098226547,0.00018721100059337914,270.52027225494385,120.7192840576172,1.0,421.80150282382965,166.88307857513428,1.0,190.47597479820251,286.38956832885737,1.0,1.785052241927123,-3.015164222638582,-1.4959943635122954,110.62976598739624,-0.3823991164489144,28.278665881606308,-1.9956375988005857,1.4289809778040692,False,0
15,15,15,15,368.2021827697754,174.86997938156128,1.0,257.2642049108233,155.22683244943616,0.0010840059258043766,273.23033046722406,116.28061103820801,1.0,421.6598256826401,167.31385326385495,1.0,190.14766335487369,285.9443273544312,1.0,1.7801207590966834,-3.2409690353095595,-0.3727708544049619,110.56520700454712,-0.0952859508291809,28.26216361488493,0.06738001492479986,1.4289809778040692,True,9
16,16,16,16,367.23431420326233,174.99002528190613,1.0,258.3874284199306,154.34345507621762,0.007957427762448788,271.92709875106806,108.0054817199707,1.0,422.27467226982117,168.0593638420105,1.0,189.8543436527252,285.27491664886475,1.0,1.8108063334175704,-3.4667738479805363,0.7504526547023147,109.59733843803406,0.19182721479053808,28.01476155662829,-0.9752848713240936,1.4289809778040243,False,0
17,17,17,17,368.5728950500488,176.40814447402954,1.0,259.51065192903786,153.4600777029991,0.7008636593818665,271.2617461681366,108.92063999176024,1.0,422.50487065315247,168.21153259277344,1.0,190.06629943847656,285.71799278259283,1.0,2.1732993610076337,-3.692578660651513,1.873676163809592,110.93591928482056,0.478940380410257,28.35692336257576,-1.95009249176864,1.4289809778040243,False,0
18,18,18,18,368.5661959648132,177.46479320526126,1.0,260.6338754381452,152.57670032978055,0.0024291903246194124,275.326500415802,111.5254397392273,1.0,422.54044914245605,167.81148862838742,1.0,189.39502716064453,285.83265495300293,1.0,2.4433949917633666,-3.9183834733224905,2.996899672916925,110.9292201995849,0.7660535460299905,28.355210973587127,-1.0566699669038548,1.4289809778040692,False,0
19,19,19,19,367.655859708786,177.3918776512146,1.0,261.75709894725253,151.693322956562,0.00030037914984859526,278.89438724517817,105.85829877853394,1.0,422.92679500579834,167.23966240882876,1.0,190.84367847442627,285.4221935272217,1.0,2.4247566572061685,-4.144188285993467,4.120123182024258,110.01888394355774,1.053166711649724,28.122515056766357,0.9132517599542236,1.4289809778040692,True,3
20,20,20,20,366.008917093277,176.45121669769287,1.0,262.8803224563598,150.8099455833435,1.0,287.4971470832825,91.60404539108276,1.0,423.5475809574127,167.6419506072998,1.0,188.86059683561325,284.1869020462036,1.0,2.184309282350972,-4.369993098664437,5.243346691131535,108.3719413280487,1.3402798772694429,27.701531250694995,1.8966451983067745,1.4289809778040068,True,0
21,21,21,21,363.2490548491478,176.85370302200317,1.0,263.51687264442444,150.55652165412903,1.0,286.0606644153595,83.58392667770386,1.0,424.4911613464356,167.47615528106692,1.0,187.94191758707169,283.84952688217163,1.0,2.287190963293726,-4.434772143948474,5.879896879196168,105.61207908391953,1.5029918736701602,26.996068108977052,-2.7890562647294472,0.6851421967910186,False,0
22,22,22,22,362.3448739051819,151.04602193832397,1.0,266.4714286327362,153.6063890457153,1.0,291.7501949965954,76.22138595581055,1.0,424.2828969955444,167.8159122467041,1.0,188.3150828778744,277.34781897068024,0.999531626701355,-4.309648359565913,-3.655179236197948,8.834452867507936,104.7078981399536,2.25822172412005,26.76494558437693,25.823515370613748,-4.246303356371303,True,1
23,23,23,23,367.5604703426361,155.14020818471909,0.9999998807907104,264.04140043258667,154.5754523277283,1.0,308.63371437788015,72.60200929641724,1.0,424.13267946243286,168.51848268508908,1.0,189.49458575248718,285.06608152389526,1.0,-3.2631115266843764,-3.4074717903257383,6.4044246673583975,109.92349457740784,1.6370692255896029,28.09813207095837,-6.630596294343071,-2.6161270416529456,False,0
24,24,24,24,371.7122079730034,157.7932289838791,1.0,264.8711881637573,154.1909008026123,1.0,308.80777454376215,71.01893782615663,1.0,424.47282695770264,168.3501968383789,1.0,188.78562301397324,285.22500801086426,1.0,-2.5849586978612082,-3.5057690613717267,7.234212398529053,114.07523220777512,1.84917570338062,29.159379920751572,-4.927011742647188,0.9145641334922228,False,0
25,25,25,25,373.3516163825989,158.58897709846497,1.0,264.18194997310644,156.85100829601288,0.0002541670692153275,311.6547756195068,67.36678886413574,1.0,424.0329222679138,168.1923589706421,1.0,190.67639684677124,286.2131853103637,1.0,-2.381553268432244,-2.8258047647501265,6.54497420787817,115.71464061737059,1.6729958449826574,29.578437868173488,-1.822326808044976,-2.7479485366173777,False,0
