scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,369.7565245628357,209.55149936676025,1.0,4.230150401592255,3.8593817204236984,0.001644945121370256,264.9782247543335,176.54064416885376,1.0,430.4285900592804,169.44865369796753,1.0,204.9739287495613,294.0656967163086,1.0
1,370.13757705688477,209.98381519317627,1.0,4.228764921426773,3.8376609832048416,0.001649768091738224,271.1224932670593,175.5406415462494,1.0,430.9644582271576,169.7496953010559,1.0,212.94311529397964,293.8913860321045,1.0
2,369.9581274986267,208.59010982513428,1.0,248.66782975196838,178.69559383392334,0.003031626110896468,274.44134759902954,163.75217866897583,1.0,430.7298765182495,169.80856704711914,1.0,220.86970806121826,293.9728853702545,1.0
3,371.1362295150757,207.30994415283203,1.0,241.9047074317932,176.93944573402405,0.9385567307472229,278.5020523071289,151.77947664260864,1.0,430.3892753124237,169.8186330795288,1.0,192.3655400276184,291.48214215040207,1.0
4,359.620498418808,160.00338697433472,1.0,251.179407954216,180.57845848798752,0.9483833312988281,276.57068824768066,146.33990383148193,1.0,428.21323773264885,170.7177505493164,1.0,192.7327733039856,291.0362038612366,1.0
5,365.0898298025131,172.7390260696411,1.0,253.5405226945877,180.0445118509233,0.9999947547912598,277.7921530008316,142.22078895568848,1.0,426.8730125427246,169.4301085472107,1.0,192.82802963256836,291.13019847869873,1.0
6,366.530837059021,173.0970869064331,1.0,252.94417095184326,175.16101598739624,1.0,277.2872097492218,134.21768760681152,1.0,427.9817576408386,168.5756378173828,1.0,191.67683267593384,290.85235929489136,1.0
7,366.20414423942566,173.54665756225586,1.0,254.2971954345703,178.49074125289917,1.0,279.84969425201416,129.47256326675415,1.0,427.77490812540054,169.19944286346436,1.0,221.98815965652466,292.3278471529484,1.0
8,360.6301760673523,173.0316505432129,1.0,255.75263714790344,176.50219869613647,1.0,280.6562776565552,120.75187730789185,1.0,428.85775715112686,168.7488088607788,1.0,209.4204797744751,292.90144538879395,1.0
9,359.0657615661621,175.02029037475586,1.0,238.23218059539795,150.780903339386,0.9553576707839966,267.4014775753021,126.08345603942871,0.9999997615814209,429.13374376296997,169.02828979492188,1.0,197.71128952503204,293.5255117416382,1.0
10,359.3879907131195,176.07650756835938,1.0,4.319774925708771,3.6271843016147614,0.0013424232602119446,247.75702548027039,137.66128873825073,1.0,428.5462585091591,168.65147495269775,1.0,191.90223336219788,291.21132469177246,1.0
11,358.84526109695435,176.61305141448975,1.0,226.38448297977448,163.26198089122772,1.0,233.20332860946655,128.23224592208862,1.0,427.966260433197,168.53872299194336,1.0,192.40790367126465,291.8318214416504,1.0
12,358.9561607837677,179.14225387573242,1.0,223.2592957019806,162.5768644809723,0.996841549873352,225.04810047149658,126.43687868118286,1.0,428.4436666369438,168.8477864265442,1.0,193.0428352355957,290.31460762023926,1.0
13,351.27263259887695,172.86432027816772,1.0,222.21232414245605,162.4234597682953,0.9999755620956421,227.39715790748596,123.71841287612915,1.0,428.96985548734665,169.53163766860962,1.0,205.44889533519745,292.83817863464355,1.0
14,318.5207619667053,170.33716917037964,1.0,218.20232009887695,162.85930109024048,0.7314035892486572,225.6627902984619,114.75033867359161,1.0,429.6473641395569,169.6926770210266,1.0,189.83851850032806,293.2933015823364,1.0
15,322.8482847213745,175.06902837753296,1.0,189.86647129058838,119.16338968276978,0.008519036695361137,219.27836179733276,125.32579112052917,1.0,430.54868507385254,170.52813005447388,1.0,224.4596881866455,292.71570551395416,1.0
16,322.465717792511,176.34420251846313,1.0,220.18430687487125,162.70303630828857,0.883658230304718,211.3661243915558,115.60859835147858,1.0,432.7188596725464,171.8423810005188,1.0,193.90167331695557,291.0306897163391,1.0
17,323.23606157302856,178.30512475967407,1.0,213.537859916687,161.9995505809784,0.042009372264146805,228.43810412287712,123.82479558885098,1.0,437.72164046764374,173.34369885921478,1.0,193.1974902153015,290.6191215515137,1.0
18,323.94657028466463,179.21379041671753,1.0,198.25468850135803,152.51015520095825,0.9965116381645203,219.79052513837814,131.64378881454468,1.0,435.3466472029686,172.67280906438828,1.0,193.44097661972046,290.7494258880615,1.0
19,323.02408081293106,179.89059114456177,1.0,190.25825214385986,158.84254026412964,0.955578625202179,209.4344253540039,140.82705974578857,1.0,436.5926948785782,173.21650385856628,1.0,192.42666053771973,291.10264444351196,1.0
20,322.9631654024124,180.41839218139648,1.0,195.09941375255585,162.71392488479614,0.1327756643295288,207.01140570640564,146.34324264526367,1.0,432.51756715774536,170.94697952270508,1.0,192.42687606811523,290.9655623435974,1.0
21,323.64524206519127,181.36862754821777,1.0,192.86924171447754,162.99296259880066,0.520439088344574,206.9755597114563,145.52211809158325,1.0,430.7091553211212,170.27487516403198,1.0,191.62272000312805,291.61799144744873,1.0
22,325.3125865459442,183.41983222961426,1.0,193.40282702445984,171.43527406454086,0.002105996012687683,204.34903079271317,149.8952236175537,1.0,429.27935791015625,168.32159423828125,1.0,191.1669044494629,291.8226456642151,1.0
