scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,366.28108048439026,146.19360613822937,1.0,229.60109043121338,160.55401802062988,1.0,332.7661633491516,56.803399324417114,0.9693462252616882,439.5226767063141,149.83945953845978,1.0,203.10871076583862,271.0522665977478,1.0
1,369.75556802749634,148.7916694879532,1.0,230.36579132080078,161.46700954437256,1.0,324.98211175203323,59.37299281358719,1.0,442.2520008087158,150.86364436149597,1.0,202.38953113555908,271.07063341140747,1.0
2,372.70534229278564,151.24188208580017,1.0,231.2254762649536,163.0072522163391,1.0,330.295268535614,75.22010612487793,1.0,444.2317951321602,154.42242753505707,1.0,203.27585327625275,270.1134834289551,1.0
3,372.7034322023392,153.1785831451416,1.0,228.89044922590256,164.19902420043945,1.0,329.88309717178345,71.90227460861206,1.0,438.3948543071747,150.34763312339783,1.0,203.74982070922852,271.2693328857422,1.0
4,374.1402060985565,154.41861486434937,1.0,228.35410779714584,166.33232498168945,1.0,324.670433819294,77.97987651824951,1.0,438.07446455955505,150.7395260334015,1.0,204.26358795166016,271.9122507572174,1.0
5,375.978551864624,155.50673866271973,1.0,227.48049265146255,167.8587007522583,1.0,321.7239911556244,86.22703742980957,1.0,438.6838228702545,149.7924233675003,1.0,203.95049381256104,271.59683084487915,1.0
6,375.8024661540985,156.22316074371338,1.0,227.6346311569214,169.62905311584473,1.0,321.84639167785645,94.29381942749023,1.0,438.311048746109,149.66616821289062,1.0,204.10357189178467,271.46966004371643,1.0
7,375.2348985671997,157.93890857696533,1.0,227.86116886138916,171.90450620651245,1.0,320.2251920700073,102.3040943145752,1.0,437.54487693309784,149.82434010505676,1.0,203.83749914169312,271.5250873565674,1.0
8,375.28329396247864,158.79316020011902,1.0,228.2418710589409,173.78122425079346,1.0,318.21369671821594,109.98401165008545,1.0,437.81934440135956,149.75382828712463,1.0,204.227144241333,271.3987522125244,1.0
9,375.9174621105194,158.02571606636047,1.0,227.18241959810257,174.57087326049805,1.0,316.9290246963501,105.59658098220825,1.0,438.0232367515564,149.98056888580322,1.0,204.42445373535156,270.9939410686493,1.0
10,376.5584099292755,157.5050563812256,1.0,227.9551272392273,176.87757968902588,1.0,315.82742500305176,97.95148611068726,1.0,438.99366569519043,150.0026843547821,1.0,204.8448305130005,270.94235920906067,1.0
11,371.49088114500046,154.88399362564087,1.0,274.5018880367279,141.0752364397049,0.08901309221982956,311.46849179267883,93.82204723358154,1.0,439.4458546638489,149.2212485074997,1.0,206.55141639709473,272.96996212005615,1.0
12,365.82163071632385,143.94393658638,1.0,280.55154752731323,141.76557159423828,1.0,324.28419375419617,83.71314001083374,1.0,440.14233922958374,149.713223695755,1.0,204.61421012878418,271.7418146133423,1.0
13,375.7066321372986,142.90578198432922,1.0,280.7997016906738,140.82375526428223,1.0,339.00681591033936,79.76349806785583,1.0,440.0521674156189,150.09867787361145,1.0,203.93138647079468,272.40039014816284,1.0
14,383.9735825061798,140.9162181019783,1.0,279.33322954177856,140.96217441558838,1.0,354.1886639595032,71.2013807296753,1.0,440.0004587173462,149.22635781764984,1.0,203.78731107711792,272.1776542663574,1.0
15,386.03842544555664,141.81932401657104,1.0,279.0872070789337,141.7997817993164,1.0,358.049640417099,78.36204719543457,1.0,439.61141753196716,148.3735818862915,1.0,204.38909149169922,272.77060413360596,1.0
16,385.8303265571594,141.74460077285767,1.0,306.60397005081177,132.3219233751297,1.0,349.3216427564621,71.11984062194824,1.0,438.85862374305725,148.8277463912964,1.0,204.5416202545166,272.69598960876465,1.0
17,386.94491052627563,141.235236287117,1.0,303.45953726768494,143.2687451839447,0.9999992847442627,340.22105227410793,69.53181648254395,1.0,439.97756123542786,148.7172703742981,1.0,204.40266704559326,273.28485107421875,1.0
18,387.5493974387646,139.1202630996704,1.0,301.72129714488983,142.14698910713196,1.0,338.74761962890625,63.951027393341064,1.0,439.7349646091461,149.2242443561554,1.0,204.22960376739502,273.5013575553894,1.0
19,387.02195048332214,136.43826484680176,1.0,301.4886612892151,139.84441058337688,1.0,332.5116237401962,49.58303213119507,1.0,439.52711963653564,149.43099212646484,1.0,204.62878131866455,273.21296548843384,1.0
20,387.04319536685944,137.3343095779419,1.0,303.1679563522339,140.91038292646408,1.0,325.3580570220947,25.636021375656128,0.19195809960365295,439.47400164604187,149.84054732322693,1.0,205.30895805358887,272.85172939300537,1.0
21,386.7296153306961,139.24523639678955,1.0,301.23862540721893,140.79066562652588,1.0,334.0892963409424,55.61840534210205,0.7672054767608643,440.230477809906,149.44428706169128,1.0,205.64641284942627,272.8239917755127,1.0
22,386.547106385231,139.31166815757751,1.0,301.10577869415283,140.94644981622696,1.0,327.03107142448425,32.379088401794434,1.0,440.47751903533936,149.2938151359558,1.0,205.30412483215332,273.10510301589966,1.0
23,387.296879529953,139.62295019626617,1.0,301.1020200252533,140.82326924800873,1.0,327.25152349472046,33.24556064605713,1.0,440.37113428115845,149.25798380374908,1.0,205.92986679077148,273.0262894630432,1.0
