scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,304.258585,197.1861329,0.000256347,394.6146867,199.2709637,4.34E-05,249.6908782,124.9758844,1,387.9714236,197.5511338,1,158.5128939,308.6360283,1
1,353.4894357,197.1777608,1,257.2781582,188.8969994,0.01046276,261.9100804,130.4901829,1,389.7170752,196.7407412,1,159.0695391,308.0312223,1
2,355.1756892,199.9421942,1,260.7723216,189.9671447,0.801392734,266.5644618,131.1605396,1,389.7380123,196.9093615,1,158.5696883,308.4425821,1
3,351.5405793,199.4430463,0.999999404,260.7765387,189.7965423,0.144272611,262.6890259,127.874094,1,389.2809389,197.9689273,1,158.6879902,308.6987543,1
4,355.9991561,201.5174818,1,256.4667258,189.5016207,0.689239025,258.123251,129.4942045,1,390.3639522,197.7469124,1,158.4073603,308.8780718,1
5,358.293262,202.7442679,1,256.7497258,188.9687215,0.99998486,257.2977171,135.4524617,1,389.8353477,198.0635531,1,159.6835299,309.7309904,1
6,359.1677489,203.9138097,1,255.276217,189.4853636,1,255.282064,140.0341444,1,390.9157603,197.9153452,1,159.2083328,310.0160341,1
7,358.4817896,204.4132661,1,254.2696884,190.5737004,0.999900222,255.1188755,145.6383834,1,391.3381827,198.1193194,1,159.2814989,309.9259644,1
8,359.1759298,205.0788896,1,254.8282452,189.5731035,0.999997735,255.0728061,145.8594713,1,391.8851883,198.1322823,1,158.7383246,308.8260021,1
9,359.1715963,206.4962616,1,256.702673,189.2903541,1,255.2913337,135.9469783,1,391.8962553,198.4211891,1,159.9048743,309.5356054,1
10,359.4046791,208.8991008,1,257.0250311,188.6374073,1,259.3835101,137.9528265,1,392.2516732,198.5773904,1,159.2638714,310.0594473,1
11,360.1688275,210.1010695,1,257.5411706,191.4826481,1,257.0575519,141.0076466,1,392.53965,198.7291672,1,159.2615864,309.2641239,1
12,360.9565511,212.855393,1,258.4386697,191.365787,1,259.5942086,146.1511545,1,392.7590022,198.4056797,0.999999762,160.4115915,310.2022958,1
13,360.8193045,214.9825091,1,258.2650805,190.4211645,1,261.4179581,152.4042501,1,392.6465988,198.2094347,0.999999523,160.7587905,309.9015424,1
14,361.340394,216.2294722,1,255.5789793,191.4068217,0.999999523,259.3470484,157.2378988,1,392.4833994,197.7764786,0.999985933,161.4733105,310.2936611,1
15,360.7182202,218.6117539,1,254.405762,194.0363014,0.999985456,258.8390036,163.6527224,1,163.515691,193.274189,0.999995708,161.0230074,310.9259598,1
16,361.107935,221.5215702,1,235.4281482,172.8645134,0.014914047,251.9017913,171.3823204,1,164.3999204,192.821964,1,160.0210934,310.85677,1
17,361.4111676,222.8042872,1,234.7169465,189.3574457,0.017832655,251.1894794,182.2998631,1,390.0967667,197.6484497,0.999999523,158.079484,311.9064989,1
18,362.2952356,224.6795421,1,234.3201457,190.6953864,0.010160551,254.1735837,188.2094574,1,389.0790634,197.2370206,1,158.5582399,309.8824625,1
19,362.2899895,227.0644569,1,233.189811,190.1781447,0.003604471,253.5902249,194.5029635,1,387.694161,197.1404705,1,176.7164111,312.6959968,1
20,362.5401802,229.162659,1,234.6189473,192.5327654,0.000344603,254.2576952,205.0235844,1,387.3041347,196.406139,1,207.4910488,314.4108467,0.999998927
21,364.3898315,231.6053293,1,240.7137303,222.1045198,0.000114063,253.0786353,225.0508833,1,387.1257803,196.5757912,1,159.523232,309.7297802,1
22,363.7096124,234.3377075,1,243.7521105,238.2142825,3.06E-05,251.2294123,235.0727429,1,387.2937925,196.73449,1,159.6860554,309.5318242,1
23,363.7359806,235.4992533,1,241.116585,237.5058424,4.66E-05,249.2968302,233.6792045,1,386.7703147,197.2518135,1,158.950721,308.9617014,1
24,362.8221372,235.4713745,1,233.1291034,220.913956,0.000200423,250.9558778,229.2989317,1,385.9346604,197.4876888,1,158.8632638,308.6579485,1
25,362.1971841,238.7146957,1,239.6294308,221.9104686,0.000639802,254.046931,227.9150567,1,385.5403008,197.5835364,1,158.6939554,309.2685452,1
26,363.3938265,240.6407228,1,241.1718512,221.9615997,0.000982016,257.3394384,227.484139,1,385.854706,199.4584017,1,157.8870648,308.7874956,1
27,363.3011665,242.6717873,1,242.7150854,221.4093058,0.00060334,261.4617532,226.0761514,1,386.6483587,199.4198151,1,158.7234728,309.5466595,1
28,363.1517051,244.162776,1,249.4201875,219.5447568,0.000175969,271.8696988,225.8482494,1,386.4057932,197.8827007,1,160.1329851,311.0107722,1
29,362.662609,243.8386726,1,253.2813388,216.139514,6.43E-05,279.7829561,216.1198306,1,388.7330502,197.8559309,1,160.4574523,310.2863519,1
30,363.3011956,245.6248975,1,266.9096819,225.7990577,5.34E-05,289.523788,208.6164045,1,388.6687901,197.2177118,1,160.7382932,309.7977936,1
31,361.8976274,250.9504232,1,176.4298005,314.1241877,3.49E-05,294.523514,216.8347611,1,391.5577984,198.3516431,1,160.0593872,309.3062128,1
32,362.599484,248.2395034,1,368.8751192,250.7031024,5.15E-05,304.9148846,203.5389543,1,164.9096066,193.193413,1,158.0920715,308.5992756,1
