scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,404.6106045,134.0830266,0.388132274,287.1312435,152.691215,1,389.3057684,93.82585812,1,454.345614,141.606492,1,228.1150923,256.3986402,1
1,429.7912333,135.3158035,0.001451299,285.44699,153.8098898,1,399.8878314,90.04228401,1,453.2788352,142.7756422,1,228.4200792,257.005311,1
2,436.2791969,137.5611992,0.005648716,286.5285861,155.3774281,1,424.6503067,73.37910676,0.999980688,453.2720443,142.8012469,1,228.3645735,257.2569408,1
3,433.009419,137.8756359,0.01001393,287.3509622,156.3832846,1,424.598134,63.71751022,0.999995589,453.7952272,143.5936923,1,227.3836708,256.8294368,1
4,434.8715447,144.7170129,0.001714318,287.3841574,157.4647617,1,402.9885106,96.56527257,0.012266382,453.0549146,143.9206953,1,228.1417284,257.0334587,1
5,399.1260016,120.1787252,0.019359646,286.6405022,159.8890963,1,435.1422971,73.62017012,0.983395219,459.9465876,144.5652564,0.997089207,227.2472692,256.2289071,1
6,398.4008887,122.1340427,0.005241907,287.0924988,160.9583716,1,415.0326238,85.48991597,0.995126605,229.2689587,146.2585118,0.999933243,227.184195,256.4480853,1
7,397.3037955,124.3425826,0.005650459,287.5626938,162.2660379,1,436.5657642,78.40769696,0.99999249,228.5610951,144.9266183,0.999886036,227.244504,256.5177374,1
8,401.8328938,144.7104692,0.02819681,288.1739864,165.119133,1,429.4254732,115.6372299,1,229.3202511,145.4696751,0.998251855,227.7164011,256.9638147,1
9,429.9114887,154.8749158,0.000222562,288.6160889,167.8457546,1,431.5951455,136.2490635,1,229.0384636,146.7291393,0.999762714,227.6251011,256.67275,1
10,449.0859551,149.6645708,0.000239406,289.5943437,170.5544014,1,435.0102234,144.2674303,1,229.5424738,146.7591357,0.868229151,228.3833361,256.4814343,1
11,448.8450966,145.9951057,0.002134364,289.1058841,171.1617985,1,431.7861209,148.4471142,1,452.0783292,146.8995988,0.393292934,228.3913012,257.6680121,1
12,441.4033709,160.1023271,3.60E-05,288.9445734,174.022768,1,428.7061987,156.6385678,1,456.0166268,146.8880844,0.999983072,228.2629881,258.0952201,1
13,447.8490973,158.8772874,2.94E-05,288.9860258,175.8363333,1,433.0070572,154.5103793,1,231.1664658,145.0534501,0.999998927,227.7771235,256.8336468,1
14,449.5019672,150.5089989,0.00034624,289.702158,175.5300434,1,435.057269,146.2749448,1,229.8782092,145.2573881,0.999999881,227.9370456,256.4532485,1
15,453.8960409,136.8419423,1.45E-05,291.1728549,173.6728451,1,440.5009642,134.7814238,1,230.3820522,144.6820464,0.999999881,228.7893715,256.2379928,1
16,450.8519754,149.9266181,5.04E-05,290.3156929,176.4632378,1,433.036787,140.3255548,1,231.4897087,144.5383015,0.999998927,228.2132864,256.4464903,1
17,289.6322384,182.3360901,1.07E-05,289.7393513,182.3780689,1,432.9879189,157.767808,1,459.7485016,145.6025715,0.998932302,227.7413692,256.0990481,1
18,229.2759209,152.034873,2.11E-05,290.9713607,183.9461968,1,435.2888549,154.5620241,1,230.0167737,145.6623583,1,227.5335851,256.9663153,1
19,229.1010084,151.4832816,2.52E-05,290.5970159,186.3019786,1,437.2280207,155.159328,1,230.3538291,145.5309467,1,227.8097529,256.5591464,1
20,229.4318233,151.2532878,2.82E-05,290.4168425,187.4796052,1,438.5148327,159.371376,1,231.7365556,144.4036765,1,227.8505282,256.8298836,1
21,229.7752228,151.1792803,4.01E-05,289.9352019,190.2339878,1,438.3822238,165.6159177,1,230.2974341,144.2714324,1,228.5649414,257.4434004,1
22,230.0448031,151.5171165,3.63E-05,290.3019309,191.9120657,1,439.2701068,172.2890205,1,229.7049658,144.3373752,1,228.6581649,257.7755618,1
23,229.8388348,151.8511758,4.29E-05,290.0272126,193.6634808,1,439.0319638,177.7445455,1,229.2981158,144.4207702,1,228.5506778,257.6302924,1
24,229.9535933,151.9754229,3.47E-05,289.8139436,196.7196617,1,440.4029078,183.7383389,1,229.4576837,144.7841144,1,228.5039033,256.9679604,1
25,416.5572619,217.9888837,3.21E-05,290.9419479,200.4737864,1,441.2073374,191.4268999,1,229.3758245,145.099442,1,228.8863665,256.823576,1
26,229.5409489,151.7165647,3.32E-05,291.1919365,202.1857367,1,441.7609334,198.3171988,1,230.3774858,144.867188,1,228.3260086,257.5099378,1
27,289.7297297,205.4739774,3.46E-05,291.4555063,204.2843847,1,441.457087,202.5424871,1,230.7520876,145.0069065,0.999999881,227.8394716,257.9803443,1
28,290.751997,206.7876456,5.96E-05,290.7164127,206.255805,1,441.9380479,208.0357399,1,228.589893,144.077949,0.999978423,228.6408516,257.6622329,1
29,291.4618893,209.2913785,4.52E-05,291.6133761,209.2609515,1,442.4694281,213.0680764,1,228.1400595,144.2673187,0.99425596,228.9442715,257.468389,1
30,291.1260796,211.6769199,1.69E-05,291.2679047,211.5003695,1,441.9243321,217.154892,1,228.5230406,144.5618539,0.864106178,228.7387851,257.0309095,1
