scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,357.0851699113846,250.42234897613525,1.0,191.4472954273224,319.0125195980072,0.00011384228855604306,254.03979587554932,267.5719771385193,1.0,415.05335521698,219.110773563385,1.0,185.54290103912354,334.77213287353516,1.0
1,357.6778894662857,251.88692426681519,1.0,191.39916801452637,319.2608051300049,0.00017915791249834,254.7863039970398,271.9084117412567,1.0,415.5760052204132,218.55123567581177,1.0,185.75839233398438,334.8652923107147,1.0
2,357.4401797056198,254.08025121688843,1.0,214.96985054016113,252.03492264077067,0.00019123537640552968,253.22890663146973,279.75145173072815,1.0,414.7640452384949,218.42748022079468,1.0,185.43144512176514,334.78636384010315,1.0
3,357.6780217885971,255.98175382614136,1.0,214.7321071624756,251.26622706651688,0.0030234118457883596,251.84489184617996,284.54715633392334,1.0,415.27377486228943,218.0551643371582,1.0,184.02721738815308,334.82524156570435,1.0
4,358.2177848815918,258.873366355896,1.0,212.92170333862305,251.47616708278656,0.06204262748360634,250.54417979717255,291.8189010620117,1.0,414.9325623512268,218.22041177749634,1.0,184.3937497138977,334.9306478500366,1.0
5,358.31431913375854,260.83731746673584,1.0,210.6544373035431,249.8587191104889,0.999988317489624,250.8190484046936,301.26494121551514,1.0,415.7922248840332,218.6816701889038,1.0,184.248920917511,335.15235710144043,1.0
6,358.5704894065857,260.91084694862366,1.0,210.94497632980347,253.33592474460602,0.9995244741439819,252.76463890075684,310.731782913208,1.0,415.67976999282837,218.40999126434326,1.0,184.19756364822388,335.50131916999817,1.0
7,357.7811259031296,263.5302577018738,1.0,209.28279733657837,257.76597476005554,1.0,255.80197525024414,313.1823573112488,1.0,414.92076683044434,218.57752418518066,1.0,183.68308353424072,335.36475348472595,1.0
8,357.0225168466568,265.1219186782837,1.0,211.04423701763153,258.0328164100647,0.9999712705612183,257.28714179992676,314.615394115448,1.0,415.1032474040985,218.69273328781128,1.0,183.98406529426575,335.2651824951172,1.0
9,357.43531250953674,267.1525435447693,1.0,210.73365771770477,259.62968948483467,0.9998785257339478,254.69944047927856,317.52868366241455,1.0,414.7636260986328,218.61130571365356,1.0,184.10780096054077,335.47100615501404,1.0
10,356.7460033297539,270.29002928733826,1.0,211.20468825101852,259.88786674290895,0.9998854398727417,256.28869581222534,319.8775968551636,1.0,415.010272026062,218.710364818573,1.0,184.72738122940063,335.5690805912018,1.0
11,357.3024719953537,272.57057428359985,1.0,211.60462054610252,260.8565768003464,0.9998114705085754,259.80356073379517,323.0849528312683,1.0,415.20125913619995,218.859272480011,1.0,184.02015829086304,335.48738193511963,1.0
12,357.22813844680786,274.6098737716675,1.0,208.6990692615509,261.40843188762665,1.0,260.34959849715233,320.9189624786377,1.0,415.9633438587189,218.97896766662598,1.0,183.70713114738464,335.23621702194214,1.0
13,357.30474507808685,276.8383951187134,1.0,211.94993459433317,259.1859692931175,0.992997407913208,259.17033863067627,305.45616006851196,1.0,415.7258951663971,219.57796096801758,1.0,183.8921480178833,335.4540629386902,1.0
14,353.20452070236206,272.12638902664185,1.0,211.45989227294922,255.81793689727783,0.9994763731956482,256.4241485595703,272.3813943862915,1.0,417.00725626945496,220.06372833251953,1.0,183.72677516937256,334.9203336238861,1.0
15,332.1419451534748,223.19271969795227,1.0,215.80315351486206,255.87246346473694,1.0,263.52570247650146,248.1783628463745,1.0,417.21161437034607,219.41580200195312,1.0,186.06966066360474,334.7519953250885,1.0
16,334.3022620677948,215.0703423023224,1.0,219.02391624450684,252.21319389343262,1.0,259.66130843758583,230.95741653442383,1.0,417.2073006629944,219.4595170021057,1.0,188.2245054244995,333.94877088069916,1.0
17,347.2620423436165,220.64271318912506,0.9999507665634155,219.64475107192993,233.2101640701294,1.0,262.5083749294281,210.1904354095459,1.0,416.5559878349304,218.80745792388916,1.0,191.049870967865,334.9021761417389,1.0
18,347.169490814209,222.49374127388,0.9999960660934448,218.1353815793991,215.13112998008728,0.9931245446205139,244.7597770690918,209.65100479125977,1.0,417.0564284324646,218.31624555587769,1.0,229.37086582183838,335.9052309989929,1.0
19,342.1203715801239,219.55008697509766,0.9999969005584717,349.9524610042572,220.02388107962906,0.6498449444770813,220.97576868534088,202.36170482635498,1.0,415.07368874549866,217.92746496200562,1.0,185.6250410079956,338.36661553382874,1.0
20,344.2214951515198,221.14431023597717,0.9999697208404541,351.2142720222473,221.84245669841766,0.9686812162399292,227.67643642425537,208.7688503265381,1.0,416.572603225708,218.11819744110107,1.0,168.53270292282104,337.52428340911865,1.0
21,345.8205716609955,222.08480501174927,0.9998729228973389,352.33521485328674,222.55243730545044,0.9988337159156799,233.53862190246582,207.35993480682373,1.0,416.35228395462036,218.28031015396118,1.0,187.85843463242054,336.7113106250763,0.9999998807907104
22,345.4477963447571,223.40491390228271,0.9999501705169678,351.8106517791748,223.44845390319824,0.9945564270019531,234.42182731628418,207.3962860107422,1.0,416.13502168655396,218.10309600830078,1.0,186.6948288679123,336.84407901763916,0.9999998807907104
